Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;2,2380952381;3;277;278;279
randomized;58,7214285708;87;277;278;142
randomized;61,4357142851;89;277;278;141
randomized;56,9357142849;94;277;278;139
randomized;56,2857142852;92;277;278;141
randomized;59,7047619042;90;277;278;144
randomized;66,8357142850;95;277;278;137
randomized;65,6428571419;97;277;278;133
randomized;61,6249999992;97;277;278;131
randomized;59,8214285707;90;277;278;144
randomized;67,6142857136;97;277;278;142
randomized;60,4928571421;90;277;278;142
randomized;60,2428571420;95;277;278;136
randomized;55,2071428564;87;277;278;144
randomized;63,8785714279;94;277;278;138
randomized;55,8023809518;89;277;278;138
randomized;64,8964285705;99;277;278;134
randomized;57,6071428563;91;277;278;138
randomized;61,9999999991;95;277;278;139
randomized;61,6476190469;94;277;278;136
randomized;64,1642857135;96;277;278;139
randomized;62,4261904755;93;277;278;140
randomized;54,5119047610;91;277;278;139
randomized;62,7261904753;93;277;278;137
randomized;62,8547619040;94;277;278;141
randomized;64,9642857134;97;277;278;135
randomized;60,7047619039;93;277;278;136
randomized;62,2261904754;95;277;278;136
randomized;62,9642857135;97;277;278;136
randomized;65,3999999995;93;277;278;140
randomized;63,5178571420;93;277;278;143
randomized;64,5857142849;102;277;278;134
randomized;53,5214285705;89;277;278;135
randomized;59,0142857135;91;277;278;141
randomized;58,6285714278;91;277;278;140
randomized;57,6071428565;89;277;278;136
randomized;54,9964285705;91;277;278;133
randomized;65,1714285706;99;277;278;137
randomized;62,4642857134;97;277;278;138
randomized;58,6214285707;91;277;278;138
randomized;59,4142857134;95;277;278;134
randomized;57,8714285709;87;277;278;142
randomized;62,7071428565;97;277;278;140
randomized;63,3785714277;94;277;278;140
randomized;58,2285714278;89;277;278;141
randomized;54,8857142850;91;277;278;138
randomized;57,4892857135;90;277;278;141
randomized;61,2821428565;99;277;278;138
randomized;59,7499999994;94;277;278;142
randomized;59,6428571419;93;277;278;138
randomized;62,8214285707;96;277;278;132
randomized;61,3464285706;90;277;278;138
randomized;66,9999999994;96;277;278;143
randomized;61,2214285708;97;277;278;135
randomized;59,2857142852;87;277;278;143
randomized;69,1928571421;97;277;278;137
randomized;68,7357142850;101;277;278;132
randomized;55,2428571420;91;277;278;137
randomized;58,2047619042;92;277;278;141
randomized;64,9285714277;97;277;278;134
randomized;62,3999999993;92;277;278;142
randomized;57,5857142851;85;277;278;143
randomized;58,0464285709;86;277;278;142
randomized;56,8285714277;87;277;278;142
randomized;59,7499999994;92;277;278;140
randomized;66,3714285706;97;277;278;139
randomized;64,5857142848;98;277;278;130
randomized;62,8999999993;95;277;278;140
randomized;62,2142857136;95;277;278;139
randomized;66,5571428565;92;277;278;140
randomized;58,9678571421;94;277;278;138
randomized;63,2214285706;96;277;278;135
randomized;62,2499999992;92;277;278;137
randomized;67,4428571422;98;277;278;137
randomized;69,9357142850;93;277;278;135
randomized;57,5142857134;93;277;278;136
randomized;62,8571428562;96;277;278;137
randomized;58,8499999992;91;277;278;136
randomized;59,6714285708;94;277;278;137
randomized;67,4999999992;97;277;278;137
randomized;61,1690476184;85;277;278;151
randomized;58,8499999992;95;277;278;136
randomized;57,9714285706;89;277;278;136
randomized;50,1107142849;90;277;278;134
randomized;60,7714285707;96;277;278;139
randomized;61,2785714278;94;277;278;139
randomized;56,1642857136;93;277;278;139
randomized;61,7571428562;100;277;278;139
randomized;58,6071428565;93;277;278;136
randomized;60,1071428563;95;277;278;132
randomized;64,3928571419;97;277;278;140
randomized;63,5095238088;95;277;278;134
randomized;55,9071428564;90;277;278;139
randomized;60,8857142851;90;277;278;140
randomized;60,2535714277;93;277;278;140
randomized;61,4857142851;93;277;278;136
randomized;56,6285714280;90;277;278;142
randomized;56,2285714277;93;277;278;136
randomized;60,5464285707;95;277;278;138
randomized;61,9571428565;95;277;278;136
randomized;60,3499999991;95;277;278;136
randomized;63,4964285707;90;277;278;145
randomized;59,7142857137;91;277;278;143
randomized;59,9107142850;96;277;278;137
randomized;63,9999999990;97;277;278;133
randomized;63,1071428562;99;277;278;138
randomized;63,6285714279;87;277;278;139
randomized;62,4571428564;98;277;278;138
randomized;59,7714285707;94;277;278;134
randomized;64,5499999992;99;277;278;143
randomized;64,2999999992;97;277;278;134
randomized;56,1071428563;92;277;278;137
randomized;65,7357142849;96;277;278;138
randomized;64,0464285707;94;277;278;137
randomized;61,1214285707;96;277;278;136
randomized;58,8214285704;94;277;278;135
randomized;58,7714285707;92;277;278;137
randomized;57,6928571422;92;277;278;141
randomized;65,3142857134;99;277;278;137
randomized;62,8035714278;95;277;278;142
randomized;60,8892857134;94;277;278;139
randomized;65,1071428566;98;277;278;136
randomized;59,8499999991;95;277;278;137
randomized;64,6857142850;90;277;278;145
randomized;54,7571428564;91;277;278;139
randomized;60,7690476181;97;277;278;134
randomized;58,3821428564;93;277;278;138
randomized;59,6726190469;94;277;278;142
randomized;57,7857142850;92;277;278;139
randomized;55,5857142850;89;277;278;138
randomized;62,4714285706;100;277;278;136
randomized;58,4071428565;92;277;278;138
randomized;59,0071428563;98;277;278;136
randomized;67,4642857133;104;277;278;131
randomized;65,4285714278;100;277;278;133
randomized;66,6999999993;100;277;278;135
randomized;61,8285714279;94;277;278;137
randomized;66,2642857134;97;277;278;136
randomized;55,8928571420;92;277;278;135
randomized;63,9214285705;96;277;278;137
randomized;57,9357142850;93;277;278;136
randomized;58,7261904755;89;277;278;140
randomized;52,2785714280;86;277;278;142
randomized;52,1499999993;87;277;278;141
randomized;55,2999999991;93;277;278;133
randomized;61,0214285706;92;277;278;136
randomized;55,7857142850;91;277;278;137
randomized;58,1999999993;94;277;278;140
randomized;65,3499999992;95;277;278;144
randomized;56,5785714279;90;277;278;143
randomized;54,4178571421;89;277;278;139
randomized;58,9785714278;89;277;278;139
randomized;57,1119047611;97;277;278;137
randomized;56,0107142850;87;277;278;144
