Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;2;1;277;278;243
randomized;66,750;84;277;278;119
randomized;62,7500;82;277;278;124
randomized;65,625;84;277;278;121
randomized;64,625;82;277;278;123
randomized;64,500;83;277;278;125
randomized;63,875;85;277;278;123
randomized;64,875;80;277;278;124
randomized;68,000;86;277;278;119
randomized;66,00;85;277;278;116
randomized;61,25;75;277;278;124
randomized;63,7500;81;277;278;118
randomized;61,875;78;277;278;129
randomized;62,9583333333;80;277;278;121
randomized;63,5833333333;79;277;278;123
randomized;62,9583333333;78;277;278;127
randomized;64,5833333333;83;277;278;119
randomized;65,750;80;277;278;125
randomized;61,9583333333;77;277;278;119
randomized;65,5833333333;80;277;278;123
randomized;64,000;84;277;278;121
randomized;63,500;82;277;278;121
randomized;64,625;83;277;278;120
randomized;62,50;83;277;278;122
randomized;64,3750;82;277;278;123
randomized;64,2500;79;277;278;124
randomized;62,250;79;277;278;121
randomized;67,7083333333;82;277;278;128
randomized;65,750;81;277;278;123
randomized;59,875;79;277;278;122
randomized;66,3750;81;277;278;120
randomized;65,5833333333;84;277;278;125
randomized;66,875;84;277;278;119
randomized;67,625;76;277;278;127
randomized;67,75;86;277;278;118
randomized;69,000;80;277;278;127
randomized;64,625;79;277;278;118
randomized;64,3333333333;80;277;278;122
randomized;64,125;79;277;278;125
randomized;66,500;80;277;278;124
randomized;66,750;77;277;278;128
randomized;64,125;81;277;278;120
randomized;61,4583333333;76;277;278;126
randomized;65,000;80;277;278;128
randomized;65,125;79;277;278;126
randomized;66,7083333333;80;277;278;124
randomized;65,4583333333;83;277;278;123
randomized;69,75;87;277;278;120
randomized;62,8750000000;79;277;278;127
randomized;63,250;76;277;278;124
randomized;69,3750;81;277;278;129
randomized;64,125;78;277;278;122
randomized;62,125;81;277;278;125
randomized;63,500;77;277;278;126
randomized;64,7916666667;84;277;278;122
randomized;65,000;78;277;278;125
randomized;65,6666666666;83;277;278;125
randomized;67,500;87;277;278;122
randomized;66,2499999999;85;277;278;121
randomized;63,625;79;277;278;122
randomized;62,5833333333;78;277;278;119
randomized;66,3333333333;83;277;278;120
randomized;64,3333333333;83;277;278;119
randomized;67,3333333333;86;277;278;119
randomized;63,125;83;277;278;124
randomized;62,2083333333;76;277;278;124
randomized;66,75;85;277;278;120
randomized;64,125;82;277;278;121
randomized;63,50;79;277;278;123
randomized;63,625;81;277;278;124
randomized;67,2083333333;84;277;278;116
randomized;62,250;77;277;278;122
randomized;65,125;84;277;278;123
randomized;67,250;84;277;278;127
randomized;67,00;85;277;278;120
randomized;61,875;82;277;278;123
randomized;64,875;80;277;278;124
randomized;62,00;80;277;278;124
randomized;64,125;77;277;278;127
randomized;62,375;77;277;278;125
randomized;63,875;78;277;278;125
randomized;61,7083333333;77;277;278;129
randomized;68,625;81;277;278;127
randomized;61,5416666667;80;277;278;123
randomized;63,8750;77;277;278;125
randomized;63,500;79;277;278;127
randomized;68,250;80;277;278;121
randomized;69,000;85;277;278;123
randomized;62,375;82;277;278;120
randomized;68,6250;86;277;278;122
randomized;66,3750;81;277;278;126
randomized;65,50;81;277;278;124
randomized;63,875;79;277;278;125
randomized;66,000;85;277;278;119
randomized;61,4583333333;77;277;278;126
randomized;64,625;82;277;278;126
randomized;68,000;84;277;278;122
randomized;68,25;79;277;278;125
randomized;68,875;83;277;278;124
randomized;64,500;82;277;278;122
randomized;66,500;77;277;278;125
randomized;64,5000;83;277;278;119
randomized;63,6666666667;77;277;278;127
randomized;64,7500000000;82;277;278;121
randomized;63,500;85;277;278;118
randomized;64,500;86;277;278;120
randomized;65,7083333333;86;277;278;123
randomized;68,750;81;277;278;120
randomized;64,750;80;277;278;122
randomized;67,2500;84;277;278;126
randomized;65,125;83;277;278;119
randomized;71,25;88;277;278;117
randomized;64,3333333333;86;277;278;119
randomized;63,875;85;277;278;119
randomized;67,5833333333;85;277;278;122
randomized;64,625;77;277;278;124
randomized;66,75;87;277;278;116
randomized;65,4583333333;84;277;278;122
randomized;67,00;86;277;278;121
randomized;70,625;85;277;278;122
randomized;66,9583333333;83;277;278;123
randomized;66,50;85;277;278;121
randomized;68,4583333333;87;277;278;120
randomized;62,250;77;277;278;124
randomized;64,000;79;277;278;123
randomized;61,125;80;277;278;124
randomized;64,5000;80;277;278;130
randomized;64,00;79;277;278;120
randomized;68,125;85;277;278;125
randomized;66,1666666666;83;277;278;116
randomized;66,250;84;277;278;126
randomized;64,000;80;277;278;121
randomized;68,375;83;277;278;122
randomized;64,625;83;277;278;123
randomized;66,625;84;277;278;122
randomized;65,375;80;277;278;125
randomized;63,7500;77;277;278;127
randomized;62,3750;76;277;278;125
randomized;64,250;81;277;278;122
randomized;61,3333333333;80;277;278;125
randomized;63,2083333333;83;277;278;120
randomized;62,7500;76;277;278;125
randomized;64,8750;80;277;278;122
randomized;63,125;75;277;278;131
randomized;65,2083333333;89;277;278;116
randomized;62,500;81;277;278;123
randomized;61,50;85;277;278;123
randomized;66,000;79;277;278;128
randomized;64,000;84;277;278;123
randomized;57,500;72;277;278;128
randomized;62,750;80;277;278;125
randomized;64,875;82;277;278;123
randomized;61,4583333333;80;277;278;122
randomized;62,25;77;277;278;129
randomized;62,125;81;277;278;125
randomized;64,25;80;277;278;121
randomized;64,3333333333;84;277;278;124
randomized;61,000;78;277;278;123
randomized;64,750;84;277;278;124
randomized;63,75;79;277;278;127
randomized;69,25;82;277;278;122
randomized;63,75;86;277;278;119
randomized;61,7083333333;73;277;278;128
randomized;61,25;77;277;278;129
randomized;67,75;81;277;278;124
randomized;61,875;77;277;278;129
randomized;63,250;78;277;278;128
randomized;62,125;79;277;278;124
randomized;61,2083333333;80;277;278;121
randomized;63,625;80;277;278;127
randomized;63,625;79;277;278;124
randomized;62,9583333333;76;277;278;129
randomized;65,250;81;277;278;125
randomized;68,50;87;277;278;121
randomized;66,500;84;277;278;122
randomized;66,250;83;277;278;126
randomized;69,250;78;277;278;129
randomized;66,000;81;277;278;120
randomized;67,000;84;277;278;122
randomized;60,2500;77;277;278;132
randomized;59,3750;77;277;278;129
randomized;62,875;87;277;278;122
randomized;64,5833333333;78;277;278;124
randomized;67,75;86;277;278;122
randomized;64,3333333333;83;277;278;125
randomized;68,75;80;277;278;126
randomized;60,8333333333;83;277;278;123
randomized;67,000;86;277;278;122
randomized;66,7500;81;277;278;126
randomized;63,375;79;277;278;129
randomized;60,8750;78;277;278;127
randomized;65,50;78;277;278;122
randomized;63,125;83;277;278;126
randomized;65,125;83;277;278;122
randomized;67,000;83;277;278;124
randomized;63,5000;78;277;278;128
randomized;64,750;80;277;278;121
randomized;66,750;83;277;278;123
randomized;65,500;83;277;278;122
randomized;64,500;83;277;278;122
randomized;63,5833333333;78;277;278;126
randomized;66,875;85;277;278;126
randomized;64,0000;82;277;278;126
randomized;64,250;78;277;278;123
randomized;64,875;80;277;278;125
randomized;58,2083333333;75;277;278;127
randomized;63,7083333333;75;277;278;127
randomized;62,7500;79;277;278;124
randomized;68,0;85;277;278;121
randomized;66,625;77;277;278;127
randomized;63,625;82;277;278;126
randomized;62,250;78;277;278;129
randomized;64,625;84;277;278;124
randomized;63,250;83;277;278;119
randomized;66,375;81;277;278;126
randomized;66,25;78;277;278;121
randomized;63,750;83;277;278;120
randomized;65,8333333333;82;277;278;125
randomized;67,5000;80;277;278;123
randomized;63,875;74;277;278;125
randomized;64,00;79;277;278;121
randomized;66,3333333333;81;277;278;121
randomized;66,7500;81;277;278;124
randomized;66,1250;85;277;278;123
randomized;64,625;83;277;278;123
randomized;66,000;82;277;278;118
randomized;63,5000;77;277;278;127
randomized;63,3333333333;80;277;278;126
randomized;62,8750;80;277;278;121
randomized;60,625;78;277;278;124
randomized;62,750;77;277;278;128
randomized;65,25;80;277;278;134
randomized;65,500;80;277;278;123
randomized;62,50;77;277;278;126
randomized;67,375;83;277;278;124
randomized;65,500;86;277;278;119
randomized;65,6250;77;277;278;129
randomized;63,9583333333;79;277;278;123
randomized;67,0000;83;277;278;124
randomized;62,625;79;277;278;127
randomized;60,2500;76;277;278;130
randomized;62,125;80;277;278;122
randomized;63,7500;77;277;278;126
randomized;65,5000;80;277;278;127
randomized;65,00;80;277;278;123
randomized;64,375;83;277;278;125
randomized;60,8750;81;277;278;123
randomized;64,750;82;277;278;122
randomized;65,1250;78;277;278;127
randomized;64,000;80;277;278;128
randomized;63,125;79;277;278;126
randomized;66,50;85;277;278;120
randomized;64,0833333333;80;277;278;125
randomized;66,75;81;277;278;119
randomized;67,00;81;277;278;124
randomized;66,5000;87;277;278;116
randomized;64,750;81;277;278;122
randomized;62,8333333333;80;277;278;126
randomized;62,0833333333;80;277;278;122
randomized;63,50;75;277;278;124
randomized;63,5833333333;82;277;278;122
randomized;67,50;82;277;278;121
randomized;61,500;78;277;278;126
randomized;68,25;85;277;278;123
randomized;67,500;84;277;278;121
randomized;65,500;84;277;278;120
randomized;61,2500;72;277;278;126
randomized;66,250;85;277;278;118
randomized;66,250;81;277;278;121
randomized;64,2083333333;83;277;278;119
randomized;64,625;82;277;278;120
randomized;67,8750;82;277;278;126
randomized;66,875;85;277;278;120
randomized;67,5000;83;277;278;121
randomized;65,000;80;277;278;126
randomized;64,75;84;277;278;122
randomized;65,875;81;277;278;124
randomized;63,0416666666;79;277;278;120
randomized;63,125;74;277;278;131
randomized;63,8333333333;81;277;278;122
randomized;62,25;80;277;278;122
randomized;64,25;84;277;278;124
randomized;62,8750;79;277;278;127
randomized;63,4583333333;80;277;278;119
randomized;60,625;81;277;278;124
randomized;64,9583333333;80;277;278;127
randomized;63,375;80;277;278;127
randomized;67,750;81;277;278;125
randomized;64,6250;79;277;278;124
randomized;63,375;74;277;278;124
randomized;67,000;81;277;278;125
randomized;58,2500;78;277;278;126
randomized;66,000;80;277;278;126
randomized;61,375;81;277;278;121
randomized;64,5;83;277;278;125
randomized;66,00;81;277;278;119
randomized;64,8750;80;277;278;126
randomized;66,750;89;277;278;119
randomized;63,8333333333;78;277;278;123
randomized;62,7083333333;81;277;278;125
randomized;61,250;80;277;278;123
randomized;62,375;79;277;278;120
randomized;68,125;85;277;278;122
randomized;67,125;82;277;278;122
randomized;66,9583333333;86;277;278;121
randomized;62,125;79;277;278;122
randomized;64,875;82;277;278;126
randomized;60,75;76;277;278;126
randomized;63,75;81;277;278;126
randomized;63,875;81;277;278;123
randomized;63,875;79;277;278;120
randomized;63,3333333333;84;277;278;119
randomized;64,0833333333;86;277;278;118
randomized;63,625;77;277;278;126
randomized;64,5833333333;86;277;278;125
randomized;61,375;77;277;278;123
randomized;67,8750;86;277;278;124
randomized;62,2500;80;277;278;123
randomized;66,75;83;277;278;120
randomized;62,5;77;277;278;121
randomized;60,125;83;277;278;121
randomized;62,9583333333;77;277;278;124
randomized;67,000;82;277;278;124
randomized;66,125;81;277;278;130
randomized;65,125;81;277;278;124
randomized;63,7083333333;82;277;278;123
randomized;63,750;84;277;278;122
randomized;61,250;79;277;278;125
randomized;65,75;83;277;278;125
randomized;69,3333333333;86;277;278;116
randomized;62,000;80;277;278;129
randomized;64,5833333333;82;277;278;126
randomized;62,7500;80;277;278;124
randomized;64,875;84;277;278;123
randomized;64,750;82;277;278;127
randomized;64,000;77;277;278;126
randomized;60,8333333333;79;277;278;123
randomized;64,625;84;277;278;120
randomized;65,8333333333;79;277;278;122
randomized;67,250;80;277;278;125
randomized;64,750;82;277;278;120
randomized;68,8333333333;80;277;278;123
randomized;65,750;85;277;278;123
randomized;65,3333333333;87;277;278;120
randomized;60,1250;77;277;278;130
randomized;61,75;82;277;278;120
randomized;66,25;82;277;278;122
randomized;63,750;80;277;278;124
randomized;67,6250;82;277;278;124
randomized;66,250;81;277;278;125
randomized;64,6250;81;277;278;125
randomized;66,875;86;277;278;122
randomized;64,500;76;277;278;121
randomized;65,000;82;277;278;125
randomized;62,250;77;277;278;124
randomized;65,500;79;277;278;128
randomized;62,9583333333;76;277;278;128
randomized;65,1250;82;277;278;124
randomized;66,6250;82;277;278;127
randomized;66,25;80;277;278;122
randomized;66,750;83;277;278;117
randomized;65,375;79;277;278;126
randomized;66,6250;80;277;278;120
randomized;60,0000;76;277;278;125
randomized;66,875;84;277;278;122
randomized;63,375;88;277;278;122
randomized;69,000;90;277;278;116
randomized;67,4583333333;77;277;278;129
randomized;63,00;83;277;278;122
randomized;65,00;81;277;278;128
randomized;62,500;85;277;278;124
randomized;67,0833333333;78;277;278;127
randomized;61,4583333333;81;277;278;122
randomized;68,50;81;277;278;120
randomized;67,25;85;277;278;125
randomized;64,8750;83;277;278;129
randomized;65,3333333333;81;277;278;120
randomized;66,625;87;277;278;120
randomized;65,875;85;277;278;121
randomized;64,0;78;277;278;123
randomized;67,250;83;277;278;124
randomized;64,25;81;277;278;121
randomized;62,6250;80;277;278;122
randomized;65,125;83;277;278;124
randomized;62,625;78;277;278;128
randomized;67,500;85;277;278;122
randomized;62,375;77;277;278;125
randomized;67,75;84;277;278;120
randomized;62,750;78;277;278;125
randomized;62,5000;79;277;278;122
randomized;66,125;79;277;278;126
randomized;62,125;80;277;278;118
randomized;63,7500;80;277;278;125
randomized;64,750;82;277;278;121
randomized;64,5833333333;81;277;278;126
randomized;63,375;79;277;278;123
randomized;63,3333333333;80;277;278;123
randomized;69,4166666666;86;277;278;118
randomized;65,7500;85;277;278;122
randomized;61,75;78;277;278;123
randomized;63,125;78;277;278;126
randomized;67,375;81;277;278;123
randomized;59,5833333333;75;277;278;123
randomized;69,0833333333;84;277;278;122
randomized;66,000;83;277;278;125
randomized;65,4583333333;83;277;278;119
randomized;71,000;83;277;278;124
randomized;62,875;82;277;278;122
randomized;62,375;78;277;278;123
randomized;65,7083333333;82;277;278;124
randomized;68,4583333333;87;277;278;120
randomized;68,000;86;277;278;120
randomized;66,750;85;277;278;120
randomized;66,125;82;277;278;125
randomized;66,7083333333;84;277;278;124
randomized;64,75;80;277;278;119
randomized;61,9583333333;83;277;278;124
randomized;62,250;79;277;278;126
randomized;67,75;84;277;278;123
randomized;61,000;83;277;278;123
randomized;63,5000;78;277;278;122
randomized;65,250;81;277;278;123
randomized;65,375;81;277;278;119
