Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,8880952381;3;277;278;279
randomized;40,5999999996;98;277;278;157
randomized;39,7714285709;100;277;278;154
randomized;40,2761904758;96;277;278;151
randomized;39,2178571426;101;277;278;165
randomized;40,2428571426;101;277;278;158
randomized;38,9547619045;91;277;278;153
randomized;38,7714285711;96;277;278;153
randomized;38,2642857138;91;277;278;151
randomized;40,1178571425;97;277;278;158
randomized;38,8642857138;97;277;278;152
randomized;40,6142857138;96;277;278;148
randomized;40,1678571424;95;277;278;148
randomized;39,1857142853;97;277;278;152
randomized;38,9571428568;92;277;278;158
randomized;37,1238095233;92;277;278;157
randomized;35,4678571424;90;277;278;150
randomized;39,6976190471;98;277;278;155
randomized;39,0642857138;87;277;278;158
randomized;41,0047619042;97;277;278;152
randomized;39,0785714281;91;277;278;155
randomized;36,6119047616;88;277;278;163
randomized;39,6833333330;100;277;278;154
randomized;39,2642857139;97;277;278;154
randomized;39,8142857139;92;277;278;153
randomized;41,6690476185;98;277;278;160
randomized;36,0321428568;86;277;278;155
randomized;38,4190476185;94;277;278;152
randomized;37,1880952377;91;277;278;155
randomized;37,0571428568;87;277;278;156
randomized;39,5071428568;87;277;278;161
randomized;39,0428571423;93;277;278;153
randomized;37,9785714281;87;277;278;153
randomized;40,8642857139;97;277;278;152
randomized;39,4119047616;97;277;278;163
randomized;37,7499999996;91;277;278;158
randomized;39,4999999996;96;277;278;159
randomized;37,0904761901;87;277;278;161
randomized;38,1499999995;89;277;278;150
randomized;41,7964285709;100;277;278;149
randomized;38,0357142854;93;277;278;155
randomized;39,5666666663;92;277;278;158
randomized;39,7071428566;97;277;278;151
randomized;36,8499999998;93;277;278;158
randomized;38,5142857141;95;277;278;160
randomized;42,3285714281;103;277;278;156
randomized;39,9642857140;99;277;278;160
randomized;38,7857142852;88;277;278;154
randomized;40,5857142852;92;277;278;149
randomized;40,3357142853;98;277;278;153
randomized;38,7011904757;96;277;278;155
randomized;36,8785714282;91;277;278;157
randomized;37,8857142854;92;277;278;156
randomized;37,1571428568;95;277;278;150
randomized;41,2142857139;102;277;278;157
randomized;39,4428571425;99;277;278;155
randomized;41,7999999996;99;277;278;161
randomized;37,8333333327;94;277;278;150
randomized;37,4761904758;91;277;278;155
randomized;38,1833333329;87;277;278;150
randomized;37,7142857140;88;277;278;165
randomized;35,7642857138;91;277;278;154
randomized;43,6999999996;98;277;278;153
randomized;40,0214285711;95;277;278;149
randomized;41,2571428566;94;277;278;151
randomized;40,5785714281;92;277;278;153
randomized;40,9357142853;101;277;278;157
randomized;40,4547619043;97;277;278;147
randomized;39,0619047613;93;277;278;149
randomized;40,1499999996;101;277;278;162
randomized;39,4857142854;99;277;278;162
randomized;37,3285714282;93;277;278;156
randomized;40,6714285709;98;277;278;150
randomized;40,9571428567;93;277;278;153
randomized;40,4678571424;96;277;278;156
randomized;38,2714285710;90;277;278;155
randomized;41,2238095234;98;277;278;153
randomized;39,5190476186;94;277;278;149
randomized;40,5428571424;97;277;278;151
randomized;37,9249999997;94;277;278;156
randomized;41,7869047613;95;277;278;154
randomized;40,8214285710;90;277;278;149
randomized;41,8357142854;101;277;278;158
randomized;40,1142857138;96;277;278;148
randomized;39,7678571425;93;277;278;156
randomized;39,4904761901;91;277;278;156
randomized;40,9357142851;94;277;278;146
randomized;40,7833333329;95;277;278;154
randomized;39,1571428567;92;277;278;157
randomized;40,9214285710;100;277;278;153
randomized;40,7619047614;100;277;278;156
randomized;40,2214285710;94;277;278;153
randomized;40,4309523805;100;277;278;156
randomized;41,2357142853;98;277;278;147
randomized;40,6571428568;99;277;278;157
randomized;38,1785714281;94;277;278;153
randomized;41,2928571423;100;277;278;148
randomized;39,5214285712;94;277;278;157
randomized;39,9785714281;95;277;278;149
randomized;40,7690476185;99;277;278;154
randomized;41,1547619043;95;277;278;158
randomized;42,9357142851;103;277;278;151
randomized;37,5571428568;90;277;278;149
randomized;41,9547619042;101;277;278;154
randomized;38,6749999995;99;277;278;155
randomized;40,7428571423;95;277;278;149
randomized;39,8571428566;94;277;278;150
randomized;40,9309523804;100;277;278;152
randomized;40,9714285709;95;277;278;155
randomized;39,3880952375;95;277;278;156
randomized;42,8047619043;100;277;278;154
randomized;39,5083333329;97;277;278;154
randomized;39,3226190472;95;277;278;161
randomized;41,4357142851;97;277;278;144
randomized;37,8928571423;92;277;278;150
randomized;39,9369047615;93;277;278;154
randomized;38,6607142855;90;277;278;158
randomized;40,1035714283;93;277;278;157
randomized;39,4928571423;95;277;278;150
randomized;39,2333333329;97;277;278;154
randomized;41,0880952375;101;277;278;152
randomized;42,5928571423;102;277;278;155
randomized;40,1940476186;96;277;278;154
randomized;41,3392857138;95;277;278;146
randomized;41,4785714280;100;277;278;153
randomized;40,9142857140;100;277;278;163
randomized;41,0976190471;96;277;278;151
randomized;40,0392857140;97;277;278;159
randomized;39,1571428568;94;277;278;149
randomized;39,2261904756;94;277;278;154
randomized;39,6214285710;96;277;278;151
randomized;38,4107142853;94;277;278;155
randomized;37,3547619044;92;277;278;157
randomized;40,2999999995;92;277;278;151
randomized;36,9190476187;95;277;278;154
randomized;39,0642857137;91;277;278;152
randomized;39,8071428567;94;277;278;149
randomized;41,0738095234;100;277;278;150
randomized;41,9904761898;104;277;278;148
randomized;42,3476190471;106;277;278;154
randomized;39,5797619043;97;277;278;158
randomized;37,1619047614;87;277;278;152
randomized;40,5642857139;98;277;278;156
randomized;40,4833333329;94;277;278;155
randomized;42,6666666662;103;277;278;156
randomized;39,5964285710;100;277;278;157
randomized;39,6357142853;92;277;278;155
randomized;39,7214285709;94;277;278;146
randomized;41,1499999995;92;277;278;154
randomized;39,4749999994;93;277;278;151
randomized;41,8297619043;101;277;278;152
randomized;40,2452380946;98;277;278;149
randomized;40,5142857138;100;277;278;151
randomized;41,1071428567;99;277;278;147
randomized;39,8428571424;94;277;278;153
randomized;42,4357142851;95;277;278;156
randomized;40,5714285710;95;277;278;148
randomized;40,9857142851;100;277;278;153
randomized;41,0785714281;92;277;278;147
randomized;39,8571428567;97;277;278;154
randomized;40,0880952378;99;277;278;157
randomized;39,0464285710;95;277;278;151
randomized;42,3642857139;102;277;278;160
randomized;42,6142857137;101;277;278;152
randomized;41,0047619043;103;277;278;156
randomized;39,8964285711;98;277;278;152
randomized;41,6083333328;94;277;278;153
randomized;41,6690476185;98;277;278;149
randomized;42,3499999996;100;277;278;145
randomized;41,0357142854;104;277;278;155
randomized;39,3642857139;96;277;278;163
randomized;38,1285714280;95;277;278;144
randomized;42,6749999997;98;277;278;153
randomized;38,5857142854;92;277;278;160
randomized;40,2499999995;97;277;278;152
randomized;40,6976190472;94;277;278;158
randomized;39,6285714283;98;277;278;161
randomized;38,8404761898;98;277;278;146
randomized;42,6619047614;97;277;278;148
randomized;39,4071428567;93;277;278;153
randomized;38,6642857138;96;277;278;150
randomized;41,6476190470;100;277;278;151
randomized;38,8857142854;100;277;278;154
randomized;40,8428571425;98;277;278;159
randomized;39,4047619044;90;277;278;158
randomized;41,1214285710;102;277;278;152
randomized;39,4238095234;96;277;278;159
randomized;39,5809523804;96;277;278;148
randomized;40,0761904756;92;277;278;158
randomized;39,6964285710;91;277;278;153
randomized;40,3499999996;92;277;278;156
randomized;38,5928571423;93;277;278;149
randomized;37,1976190473;84;277;278;156
randomized;39,6190476185;96;277;278;158
randomized;39,1619047613;96;277;278;147
randomized;40,6178571425;96;277;278;155
randomized;38,6999999996;97;277;278;159
randomized;38,7571428566;96;277;278;152
randomized;40,3107142853;100;277;278;156
randomized;38,4499999997;98;277;278;158
randomized;38,7642857138;98;277;278;156
randomized;41,1428571424;103;277;278;150
randomized;38,6571428566;89;277;278;151
