Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;2,1;5;603;603;606
randomized;133,825;332;603;603;484
randomized;132,9583333333;323;603;603;475
randomized;130,9708333333;327;603;603;484
randomized;132,9416666666;325;603;603;484
randomized;134,3000;334;603;603;489
randomized;129,8583333333;319;603;603;481
randomized;133,5250;336;603;603;487
randomized;133,5916666666;331;603;603;477
randomized;135,3416666666;341;603;603;490
randomized;133,3375;332;603;603;486
randomized;132,4999999999;330;603;603;482
randomized;132,6583333333;322;603;603;474
randomized;135,4833333333;338;603;603;488
randomized;133,5791666666;327;603;603;475
randomized;134,3958333333;333;603;603;480
randomized;134,3750000000;336;603;603;486
randomized;131,7249999998;328;603;603;492
randomized;133,5583333333;326;603;603;473
randomized;135,3000000000;341;603;603;484
randomized;134,9708333333;335;603;603;482
randomized;133,9000;327;603;603;478
randomized;132,8333333333;326;603;603;485
randomized;132,3000000000;328;603;603;477
randomized;133,2416666666;336;603;603;486
randomized;134,6541666666;336;603;603;488
randomized;134,7625000000;331;603;603;479
randomized;133,1249999999;334;603;603;483
randomized;130,2166666666;326;603;603;484
randomized;134,0458333333;330;603;603;476
randomized;132,5083333333;326;603;603;476
randomized;134,6916666666;333;603;603;500
randomized;133,6791666666;326;603;603;486
randomized;134,8583333333;335;603;603;479
randomized;136,1625;332;603;603;484
randomized;134,2833333333;330;603;603;484
randomized;136,9583333333;337;603;603;479
randomized;134,5208333332;332;603;603;464
randomized;133,1374999999;331;603;603;483
randomized;130,9999999999;314;603;603;467
randomized;135,7250000000;337;603;603;491
randomized;130,6500;314;603;603;467
randomized;131,8541666666;328;603;603;484
randomized;132,4250;329;603;603;479
randomized;131,9791666666;325;603;603;482
randomized;131,3958333333;321;603;603;480
randomized;134,6958333333;339;603;603;482
randomized;133,6999999999;329;603;603;479
randomized;133,7500;335;603;603;487
randomized;129,9916666667;326;603;603;490
randomized;132,5166666667;325;603;603;480
randomized;128,4041666666;317;603;603;474
randomized;129,3916666666;321;603;603;482
randomized;131,4083333333;328;603;603;491
randomized;130,9333333333;321;603;603;473
randomized;129,7708333333;319;603;603;474
randomized;130,4333333333;321;603;603;485
randomized;134,3833333333;329;603;603;467
randomized;129,8249999999;320;603;603;486
randomized;134,5208333333;331;603;603;483
randomized;130,9166666666;321;603;603;482
randomized;137,1333333333;338;603;603;475
randomized;133,6166666666;329;603;603;480
randomized;133,0083333333;329;603;603;476
randomized;131,7666666667;327;603;603;482
randomized;132,1916666666;329;603;603;483
randomized;133,5000;326;603;603;467
randomized;132,8166666666;327;603;603;479
randomized;134,1333333333;334;603;603;485
randomized;135,7583333332;341;603;603;488
randomized;136,0999999999;337;603;603;481
randomized;134,8916666667;336;603;603;481
randomized;133,1583333332;330;603;603;475
randomized;134,9250;335;603;603;478
randomized;134,0250;328;603;603;466
randomized;134,9500;338;603;603;477
randomized;135,3458333333;331;603;603;478
randomized;134,9666666666;333;603;603;470
randomized;130,8583333333;322;603;603;475
randomized;129,4166666667;316;603;603;473
randomized;134,5833333333;335;603;603;483
randomized;133,1958333333;325;603;603;473
