Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,7;4;903;902;817
randomized;32,85;76;903;902;104
randomized;33,8833333333;79;903;902;105
randomized;33,35;77;903;902;105
randomized;33,90;78;903;902;105
randomized;34,7833333333;79;903;902;105
randomized;35,6333333333;84;903;902;111
randomized;34,25;80;903;902;106
randomized;33,65;80;903;902;109
randomized;33,525;77;903;902;104
randomized;31,975;73;903;902;103
randomized;35,8333333333;83;903;902;108
randomized;33,750;80;903;902;108
randomized;34,5833333333;81;903;902;109
randomized;34,95;83;903;902;110
randomized;34,95;81;903;902;105
randomized;35,3333333333;82;903;902;106
randomized;34,350;80;903;902;108
randomized;36,4;85;903;902;109
randomized;34,750;80;903;902;108
randomized;32,80;78;903;902;110
randomized;32,450;73;903;902;104
randomized;31,05;72;903;902;105
randomized;34,175;79;903;902;106
randomized;33,45;77;903;902;103
randomized;33,6833333333;79;903;902;109
randomized;33,8333333333;79;903;902;107
randomized;34,3;77;903;902;99
randomized;32,075;73;903;902;103
randomized;35,70;83;903;902;107
randomized;35,35;82;903;902;105
randomized;34,000;80;903;902;109
randomized;32,95;78;903;902;107
randomized;33,5833333333;78;903;902;105
randomized;31,8833333333;73;903;902;102
randomized;33,050;76;903;902;103
randomized;33,35;77;903;902;107
randomized;34,8583333333;81;903;902;107
randomized;34,45;80;903;902;105
randomized;33,10;77;903;902;108
randomized;32,35;76;903;902;111
randomized;35,30;83;903;902;110
randomized;32,55;74;903;902;104
randomized;33,35;78;903;902;103
randomized;33,0;77;903;902;107
randomized;34,975;81;903;902;107
randomized;35,45;83;903;902;107
randomized;34,6;82;903;902;110
randomized;35,2333333333;83;903;902;109
randomized;35,2;82;903;902;108
randomized;34,35;80;903;902;110
randomized;34,7;80;903;902;105
randomized;34,30;80;903;902;107
randomized;35,3;82;903;902;107
randomized;33,5;79;903;902;108
randomized;35,3833333333;82;903;902;107
randomized;34,75;80;903;902;106
randomized;32,9833333333;77;903;902;106
randomized;34,450;82;903;902;112
randomized;33,3333333333;77;903;902;104
randomized;34,95;82;903;902;107
randomized;32,40;78;903;902;109
randomized;33,8333333333;77;903;902;103
randomized;33,750;78;903;902;106
randomized;33,400;77;903;902;109
randomized;32,8833333333;76;903;902;104
randomized;34,725;83;903;902;112
randomized;32,45;77;903;902;107
randomized;35,45;82;903;902;105
randomized;33,5000;80;903;902;114
randomized;33,90;80;903;902;108
randomized;32,9333333333;77;903;902;110
randomized;33,700;79;903;902;110
randomized;33,9666666666;77;903;902;100
randomized;34,525;81;903;902;109
randomized;34,025;79;903;902;106
randomized;37,40;88;903;902;111
randomized;36,1333333333;84;903;902;106
randomized;33,8083333333;80;903;902;109
randomized;33,000;75;903;902;107
randomized;33,4333333333;77;903;902;104
randomized;33,0583333333;76;903;902;105
randomized;33,6916666666;80;903;902;110
randomized;34,5;81;903;902;109
randomized;34,525;81;903;902;110
randomized;32,4333333333;76;903;902;108
randomized;33,7;79;903;902;107
randomized;35,4333333333;84;903;902;111
randomized;35,6583333333;85;903;902;110
randomized;35,3416666666;82;903;902;108
randomized;34,6916666666;81;903;902;110
randomized;36,025;83;903;902;108
randomized;33,5;76;903;902;102
randomized;34,25;79;903;902;104
randomized;34,8;84;903;902;112
randomized;35,1333333333;83;903;902;112
randomized;33,1333333333;78;903;902;108
randomized;35,00;83;903;902;113
randomized;35,80;84;903;902;109
randomized;34,0333333333;79;903;902;106
randomized;35,850;83;903;902;106
randomized;34,1833333333;80;903;902;107
randomized;35,10;80;903;902;103
randomized;35,175;85;903;902;116
randomized;34,0083333333;78;903;902;105
randomized;33,7333333333;79;903;902;107
randomized;34,550;79;903;902;105
randomized;32,80;77;903;902;110
randomized;33,15;77;903;902;107
randomized;33,3;77;903;902;105
randomized;33,750;76;903;902;104
randomized;34,2000000000;80;903;902;110
randomized;35,125;81;903;902;108
randomized;33,1000;76;903;902;106
randomized;32,50;75;903;902;106
randomized;35,5333333333;83;903;902;107
randomized;32,9833333333;77;903;902;105
randomized;32,8833333333;79;903;902;110
randomized;32,9416666666;76;903;902;102
randomized;34,2666666666;79;903;902;105
randomized;34,0833333333;79;903;902;104
randomized;32,45;74;903;902;102
randomized;33,7333333333;76;903;902;102
randomized;32,45;74;903;902;104
randomized;35,3166666666;81;903;902;108
randomized;35,3333333333;82;903;902;109
randomized;34,00;80;903;902;108
randomized;33,00;75;903;902;101
randomized;35,20;83;903;902;111
randomized;36,1333333333;85;903;902;110
randomized;33,550;77;903;902;109
randomized;35,0;83;903;902;111
randomized;34,7833333333;79;903;902;105
randomized;33,85;79;903;902;109
randomized;35,4;83;903;902;109
randomized;33,1333333333;80;903;902;111
randomized;33,700;78;903;902;108
randomized;34,825;81;903;902;109
randomized;34,1333333333;80;903;902;107
randomized;33,7333333333;80;903;902;110
randomized;34,15;80;903;902;107
randomized;35,775;82;903;902;107
