"x"
"nbr.val"	400
"nbr.null"	0
"nbr.na"	0
"min"	0.272070124879827
"max"	0.307479919678313
"range"	0.0354097947984862
"sum"	116.418778717165
"median"	0.291281756820645
"mean"	0.291046946792913
"SE.mean"	0.000335409404417642
"CI.mean.0.95"	0.000659390503453207
"var"	4.49997874287188e-05
"std.dev"	0.00670818808835283
"coef.var"	0.0230484743518916
"skewness"	-0.18561561121693
"skew.2SE"	-0.760604132789775
"kurtosis"	-0.220027828392514
"kurt.2SE"	-0.45191413834807
"normtest.W"	0.994537206785219
"normtest.p"	0.165787096763517
