"x"
"nbr.val"	900
"nbr.null"	0
"nbr.na"	0
"min"	0.444822888283379
"max"	0.534213098729326
"range"	0.0893902104459468
"sum"	438.027554932076
"median"	0.486248876476536
"mean"	0.486697283257862
"SE.mean"	0.000472654781313016
"CI.mean.0.95"	0.000927635237016235
"var"	0.000201062288068249
"std.dev"	0.0141796434393905
"coef.var"	0.0291344207727533
"skewness"	0.0413865593165984
"skew.2SE"	0.253861615966976
"kurtosis"	-0.136375920357834
"kurt.2SE"	-0.418719981554662
"normtest.W"	0.998995115944132
"normtest.p"	0.913252040242081
