"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	0.257184997888496
"max"	0.355247341648544
"range"	0.0980623437600481
"sum"	489.142382711079
"median"	0.305665869948275
"mean"	0.305713989194424
"SE.mean"	0.000396199009717778
"CI.mean.0.95"	0.00077712402694615
"var"	0.000251157848482157
"std.dev"	0.0158479603887111
"coef.var"	0.0518391730469107
"skewness"	0.0169282462773719
"skew.2SE"	0.138348017198608
"kurtosis"	-0.251990437892181
"kurt.2SE"	-1.03035080497861
"normtest.W"	0.998613499496553
"normtest.p"	0.228984832671175
