"x"
"nbr.val"	400
"nbr.null"	0
"nbr.na"	0
"min"	0.52121133124489
"max"	0.706552343154762
"range"	0.185341011909871
"sum"	253.724084000259
"median"	0.635982290447124
"mean"	0.634310210000648
"SE.mean"	0.0013911845741647
"CI.mean.0.95"	0.00273496772801445
"var"	0.000774157807757527
"std.dev"	0.027823691483294
"coef.var"	0.0438644862476131
"skewness"	-0.353357424260241
"skew.2SE"	-1.44796612462829
"kurtosis"	0.392407607831171
"kurt.2SE"	0.80596416948632
"normtest.W"	0.991231913703919
"normtest.p"	0.0180052452209263
