"x"
"nbr.val"	900
"nbr.null"	0
"nbr.na"	0
"min"	0.288650793650476
"max"	0.3276666666655
"range"	0.0390158730150238
"sum"	277.056840698846
"median"	0.307739676405927
"mean"	0.307840934109829
"SE.mean"	0.000197181272491374
"CI.mean.0.95"	0.000386989201578741
"var"	3.49924087991857e-05
"std.dev"	0.00591543817474121
"coef.var"	0.0192158921030001
"skewness"	0.121168022356195
"skew.2SE"	0.743234288300207
"kurtosis"	0.113592665164283
"kurt.2SE"	0.348767718945782
"normtest.W"	0.997986830743384
"normtest.p"	0.362339402054648
