"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	0.640896358542857
"max"	0.761021505375806
"range"	0.120125146832949
"sum"	1140.75762148987
"median"	0.713114754097951
"mean"	0.71297351343117
"SE.mean"	0.000430140062296011
"CI.mean.0.95"	0.000843697659922103
"var"	0.000296032757107226
"std.dev"	0.0172056024918404
"coef.var"	0.0241321762558035
"skewness"	-0.238250152926183
"skew.2SE"	-1.94712646038605
"kurtosis"	0.31443870623694
"kurt.2SE"	1.28569233339832
"normtest.W"	0.995986737755639
"normtest.p"	0.000309256691084407
