Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,8333333333;3;277;278;279
randomized;41,80;118;277;278;139
randomized;39,05;112;277;278;144
randomized;39,85;117;277;278;138
randomized;39,40;113;277;278;137
randomized;37,55;113;277;278;138
randomized;38,55;115;277;278;139
randomized;38,75;113;277;278;138
randomized;38,95;119;277;278;140
randomized;38,95;113;277;278;136
randomized;38,80;115;277;278;137
randomized;39,35;114;277;278;139
randomized;39,80;118;277;278;141
randomized;39,40;117;277;278;140
randomized;38,95;112;277;278;140
randomized;40,10;118;277;278;143
randomized;39,15;112;277;278;138
randomized;38,25;111;277;278;140
randomized;39,20;114;277;278;141
randomized;38,65;113;277;278;136
randomized;39,00;113;277;278;137
randomized;39,40;115;277;278;144
randomized;40,40;117;277;278;142
randomized;39,60;118;277;278;138
randomized;39,65;118;277;278;139
randomized;37,10;108;277;278;130
randomized;39,30;118;277;278;137
randomized;40,65;123;277;278;138
randomized;40,65;114;277;278;138
randomized;38,25;114;277;278;135
randomized;37,50;110;277;278;137
randomized;38,70;107;277;278;134
randomized;38,65;111;277;278;136
randomized;39,00;112;277;278;137
randomized;38,80;112;277;278;138
randomized;39,40;116;277;278;138
randomized;37,10;110;277;278;136
randomized;38,30;115;277;278;141
randomized;37,80;113;277;278;135
randomized;38,55;113;277;278;133
randomized;37,30;111;277;278;139
randomized;38,75;112;277;278;139
randomized;39,35;111;277;278;140
randomized;38,30;113;277;278;136
randomized;39,45;114;277;278;145
randomized;40,30;115;277;278;141
randomized;37,95;112;277;278;138
randomized;39,55;113;277;278;138
randomized;39,35;114;277;278;142
randomized;38,35;114;277;278;139
randomized;38,75;114;277;278;139
randomized;39,50;113;277;278;137
randomized;38,65;113;277;278;136
randomized;40,15;118;277;278;138
randomized;39,85;118;277;278;138
randomized;38,35;110;277;278;140
randomized;40,45;117;277;278;143
randomized;37,50;110;277;278;137
randomized;38,20;112;277;278;143
randomized;39,15;119;277;278;138
randomized;37,65;111;277;278;135
randomized;38,90;111;277;278;136
randomized;38,90;115;277;278;138
randomized;40,50;113;277;278;133
randomized;39,35;115;277;278;140
randomized;37,85;112;277;278;139
randomized;40,25;115;277;278;140
randomized;39,85;115;277;278;137
randomized;37,50;109;277;278;133
randomized;39,45;113;277;278;141
randomized;39,50;113;277;278;134
randomized;37,55;114;277;278;137
randomized;40,15;117;277;278;138
randomized;38,80;115;277;278;138
