Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,3333333333;2;162;162;163
randomized;131,7333333331;161;162;162;182
randomized;134,4666666664;165;162;162;184
randomized;135,1999999998;164;162;162;183
randomized;146,4666666665;171;162;162;187
randomized;132,2666666664;168;162;162;182
randomized;145,7333333332;172;162;162;185
randomized;144,0666666664;170;162;162;186
randomized;143,5333333332;163;162;162;187
randomized;142,7999999998;172;162;162;186
randomized;147,6666666664;171;162;162;187
randomized;143,2666666664;168;162;162;186
randomized;136,6666666664;164;162;162;184
randomized;141,9333333331;168;162;162;186
randomized;140,2666666664;163;162;162;187
randomized;137,4666666665;169;162;162;184
randomized;147,1333333331;172;162;162;186
randomized;137,6666666664;169;162;162;183
randomized;144,5333333331;169;162;162;185
randomized;147,6666666665;167;162;162;187
randomized;139,3333333331;167;162;162;185
randomized;141,2666666664;170;162;162;184
randomized;141,7999999998;168;162;162;187
randomized;141,3333333331;167;162;162;186
randomized;143,5333333331;167;162;162;186
randomized;141,3999999998;171;162;162;185
randomized;140,6666666664;168;162;162;185
randomized;140,6666666664;171;162;162;184
randomized;139,3999999998;163;162;162;186
randomized;138,3999999999;165;162;162;185
randomized;145,8666666664;173;162;162;187
randomized;137,8666666664;167;162;162;185
randomized;133,5333333331;162;162;162;183
randomized;128,1999999998;155;162;162;183
randomized;139,4666666664;166;162;162;185
randomized;141,0666666664;166;162;162;185
randomized;136,3333333331;166;162;162;183
randomized;145,9333333331;169;162;162;186
randomized;132,3333333332;163;162;162;184
randomized;141,9333333331;169;162;162;185
randomized;139,2666666664;167;162;162;185
randomized;137,9333333331;169;162;162;184
randomized;130,2666666664;160;162;162;182
randomized;132,6666666664;160;162;162;183
randomized;140,3333333331;166;162;162;186
randomized;140,1999999998;170;162;162;185
randomized;147,9333333331;165;162;162;188
randomized;145,1333333332;167;162;162;188
randomized;143,4666666664;167;162;162;186
randomized;135,7333333331;165;162;162;184
randomized;134,3333333331;170;162;162;183
