Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;8,9523809525;11;903;902;905
randomized;45,2190476184;74;903;902;96
randomized;44,4238095228;72;903;902;92
randomized;48,7619047614;74;903;902;94
randomized;48,3571428566;74;903;902;94
randomized;48,8714285707;78;903;902;93
randomized;43,0714285708;75;903;902;93
randomized;47,1285714278;74;903;902;94
randomized;48,0476190468;74;903;902;96
randomized;48,7428571422;77;903;902;92
randomized;49,5428571421;77;903;902;96
randomized;51,0523809517;78;903;902;94
randomized;53,1999999991;76;903;902;93
randomized;52,4333333327;79;903;902;93
randomized;45,8476190467;74;903;902;93
randomized;46,3952380945;77;903;902;94
randomized;47,3666666660;72;903;902;94
randomized;44,6857142851;76;903;902;91
randomized;45,9333333327;74;903;902;92
randomized;47,0404761896;74;903;902;95
randomized;50,2857142850;77;903;902;92
randomized;45,7857142851;77;903;902;93
randomized;52,4119047613;77;903;902;94
randomized;46,1285714279;71;903;902;94
randomized;46,8857142852;74;903;902;93
randomized;43,9952380945;70;903;902;96
randomized;51,0285714280;78;903;902;94
randomized;45,2999999993;73;903;902;92
randomized;45,7095238087;74;903;902;95
randomized;45,8333333328;72;903;902;96
randomized;47,3619047612;80;903;902;91
randomized;43,6190476184;71;903;902;95
randomized;48,4476190471;76;903;902;94
randomized;52,0952380944;78;903;902;94
randomized;43,4476190468;72;903;902;93
randomized;51,6714285707;77;903;902;95
randomized;52,2285714279;80;903;902;93
randomized;50,2809523803;73;903;902;97
randomized;49,2809523800;76;903;902;93
randomized;46,8428571422;74;903;902;96
randomized;49,8428571422;79;903;902;93
randomized;49,2880952375;75;903;902;96
randomized;50,4952380946;80;903;902;94
randomized;51,7904761896;75;903;902;95
randomized;49,6999999993;72;903;902;96
randomized;51,6999999992;75;903;902;96
randomized;56,3333333327;83;903;902;91
randomized;48,6904761897;73;903;902;97
randomized;47,6857142848;76;903;902;93
randomized;45,9285714280;69;903;902;95
randomized;50,9166666662;74;903;902;98
randomized;52,8190476181;79;903;902;92
randomized;52,5904761899;81;903;902;94
randomized;49,6428571421;74;903;902;95
randomized;43,9952380945;73;903;902;91
randomized;43,4785714281;77;903;902;93
randomized;48,5904761899;75;903;902;95
randomized;51,2476190470;79;903;902;92
randomized;46,8619047613;76;903;902;94
randomized;52,7428571420;78;903;902;94
randomized;51,9952380944;81;903;902;93
randomized;50,3999999993;78;903;902;93
randomized;44,4952380945;74;903;902;93
randomized;43,6904761902;71;903;902;96
randomized;45,5809523801;78;903;902;90
randomized;43,6047619040;73;903;902;93
randomized;45,6190476183;73;903;902;93
randomized;48,2333333325;76;903;902;92
randomized;48,3809523801;74;903;902;95
randomized;50,7999999993;76;903;902;94
randomized;49,2952380945;75;903;902;94
randomized;46,2380952375;75;903;902;92
randomized;48,0666666660;73;903;902;97
randomized;49,4619047612;73;903;902;95
randomized;52,6714285707;77;903;902;94
randomized;50,5404761899;74;903;902;94
randomized;48,4523809517;75;903;902;94
randomized;51,2380952372;78;903;902;94
randomized;46,9047619039;75;903;902;91
randomized;48,3952380945;76;903;902;93
randomized;49,6238095231;77;903;902;92
randomized;50,6380952374;75;903;902;93
randomized;51,3619047610;79;903;902;92
randomized;49,4190476184;74;903;902;94
randomized;47,6571428565;72;903;902;95
randomized;46,4190476184;76;903;902;95
randomized;52,9523809517;76;903;902;95
randomized;49,9666666660;79;903;902;94
randomized;46,1190476183;74;903;902;93
randomized;49,6571428562;76;903;902;92
randomized;50,7428571419;76;903;902;93
randomized;50,2333333327;77;903;902;92
randomized;51,6333333330;78;903;902;95
randomized;54,1952380945;77;903;902;94
randomized;51,4476190468;77;903;902;93
randomized;52,0952380941;79;903;902;91
randomized;50,6571428568;78;903;902;94
randomized;49,5047619041;77;903;902;95
randomized;50,2809523802;77;903;902;95
randomized;46,5809523804;74;903;902;95
randomized;49,0523809516;79;903;902;94
randomized;51,6476190470;77;903;902;94
randomized;49,4142857138;75;903;902;94
randomized;49,5333333326;75;903;902;92
randomized;50,7952380945;78;903;902;94
