Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;4,2023809525;11;903;902;906
randomized;31,0666666662;74;903;902;102
randomized;31,3904761901;77;903;902;104
randomized;31,6833333327;77;903;902;101
randomized;31,1523809520;77;903;902;107
randomized;32,5142857141;77;903;902;108
randomized;31,3880952378;73;903;902;101
randomized;30,2357142853;73;903;902;105
randomized;32,4142857140;76;903;902;106
randomized;31,7095238091;74;903;902;100
randomized;31,1166666663;74;903;902;101
randomized;30,7642857137;72;903;902;108
randomized;31,4095238090;78;903;902;101
randomized;31,8785714285;74;903;902;106
randomized;30,8071428566;74;903;902;101
randomized;30,3976190473;72;903;902;105
randomized;31,3428571426;78;903;902;107
randomized;31,1571428570;75;903;902;105
randomized;30,6357142854;71;903;902;102
randomized;29,0928571424;72;903;902;105
randomized;33,1785714280;79;903;902;104
randomized;31,0809523806;79;903;902;108
randomized;33,1285714280;78;903;902;98
randomized;33,0380952376;80;903;902;109
randomized;31,3380952377;74;903;902;110
randomized;31,1452380946;76;903;902;103
randomized;32,1166666661;76;903;902;100
randomized;30,6857142852;73;903;902;103
randomized;31,9857142852;77;903;902;107
randomized;30,1238095235;72;903;902;102
randomized;31,6452380949;76;903;902;106
randomized;31,0095238092;76;903;902;112
randomized;29,5833333332;74;903;902;109
randomized;31,6666666662;77;903;902;107
randomized;30,1904761899;72;903;902;101
randomized;29,2904761902;73;903;902;105
randomized;30,6595238091;74;903;902;103
randomized;32,4690476186;77;903;902;105
randomized;29,8142857142;73;903;902;104
randomized;28,7428571425;76;903;902;108
randomized;33,2023809522;78;903;902;103
randomized;30,1833333330;74;903;902;103
randomized;28,7357142853;70;903;902;99
randomized;31,9714285710;75;903;902;100
randomized;32,5714285709;78;903;902;104
randomized;30,5023809522;73;903;902;102
randomized;31,2738095234;76;903;902;99
randomized;30,8928571424;73;903;902;106
randomized;32,9690476186;76;903;902;97
randomized;32,1761904759;76;903;902;103
randomized;31,2523809520;73;903;902;103
randomized;32,9761904756;79;903;902;96
randomized;30,6928571426;75;903;902;104
randomized;33,4047619043;78;903;902;100
randomized;33,1404761902;78;903;902;102
randomized;32,8238095233;75;903;902;99
randomized;30,4761904758;74;903;902;102
randomized;33,1285714282;77;903;902;101
randomized;31,6666666662;72;903;902;99
randomized;32,1785714281;81;903;902;111
randomized;32,5285714279;74;903;902;97
randomized;32,0928571422;78;903;902;104
randomized;30,0428571423;73;903;902;102
randomized;32,6119047613;76;903;902;99
randomized;31,7142857138;77;903;902;104
randomized;30,5309523805;73;903;902;100
randomized;33,3619047612;77;903;902;102
randomized;32,3833333331;76;903;902;101
randomized;32,0785714280;74;903;902;100
randomized;30,5714285710;72;903;902;103
randomized;31,6142857136;73;903;902;102
randomized;33,5428571422;77;903;902;102
randomized;33,7523809520;79;903;902;101
randomized;29,9571428567;70;903;902;99
randomized;34,1119047613;79;903;902;101
randomized;31,8928571426;76;903;902;103
randomized;33,2333333332;77;903;902;103
randomized;32,6309523805;77;903;902;101
randomized;30,9404761900;76;903;902;99
randomized;31,9571428567;76;903;902;108
randomized;31,9857142852;75;903;902;105
randomized;32,4309523804;76;903;902;98
randomized;31,6309523805;75;903;902;103
randomized;31,5976190476;73;903;902;102
randomized;32,7119047616;79;903;902;107
randomized;31,3666666663;73;903;902;100
randomized;31,5619047618;75;903;902;107
randomized;32,8761904758;81;903;902;99
randomized;31,2119047615;79;903;902;107
randomized;30,0071428570;73;903;902;109
randomized;31,8642857138;77;903;902;102
randomized;31,2666666662;79;903;902;108
randomized;29,2595238092;74;903;902;101
randomized;30,7642857138;72;903;902;106
randomized;31,4523809520;71;903;902;102
randomized;31,4761904758;74;903;902;104
randomized;31,6785714282;75;903;902;105
randomized;30,8428571427;77;903;902;111
randomized;31,2904761899;75;903;902;104
randomized;31,4190476187;74;903;902;107
randomized;30,2357142854;77;903;902;106
randomized;31,1999999997;74;903;902;111
randomized;31,3666666661;79;903;902;102
randomized;29,8023809520;72;903;902;101
randomized;31,5047619044;74;903;902;105
randomized;30,2714285711;74;903;902;105
randomized;28,9999999995;70;903;902;103
randomized;31,7595238091;74;903;902;108
randomized;32,2999999996;74;903;902;100
randomized;30,6904761901;75;903;902;103
randomized;31,8666666662;76;903;902;104
randomized;32,9238095232;79;903;902;100
randomized;29,9071428571;73;903;902;105
randomized;32,7738095235;79;903;902;104
randomized;32,3380952378;77;903;902;107
randomized;32,2857142852;75;903;902;99
randomized;31,4714285713;76;903;902;107
randomized;32,2499999995;79;903;902;105
randomized;31,9809523804;80;903;902;106
randomized;31,4595238091;76;903;902;104
randomized;31,5642857140;78;903;902;105
randomized;30,7404761901;79;903;902;103
randomized;29,7404761899;75;903;902;102
randomized;32,6333333329;79;903;902;106
randomized;30,5928571423;73;903;902;99
