Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;3,6333333333;11;821;820;824
randomized;83,5499999999;234;821;820;278
randomized;83,7833333332;227;821;820;266
randomized;80,9333333332;227;821;820;272
randomized;83,3999999999;231;821;820;273
randomized;83,6833333332;228;821;820;272
randomized;83,0333333332;232;821;820;269
randomized;84,1833333332;231;821;820;273
randomized;82,7499999999;225;821;820;268
randomized;82,9499999999;241;821;820;273
randomized;83,5999999999;239;821;820;270
randomized;83,9833333332;232;821;820;271
randomized;83,5166666666;231;821;820;274
randomized;85,4999999999;243;821;820;281
randomized;84,6999999999;231;821;820;278
randomized;84,6499999999;228;821;820;272
randomized;82,5499999999;230;821;820;274
randomized;82,5833333333;223;821;820;269
randomized;83,9166666666;232;821;820;276
randomized;82,5999999999;236;821;820;279
randomized;84,4333333332;226;821;820;268
randomized;84,4166666666;235;821;820;270
randomized;84,5999999999;231;821;820;273
randomized;82,8499999999;229;821;820;275
randomized;83,5833333332;232;821;820;272
randomized;84,9499999999;241;821;820;278
randomized;83,5166666666;235;821;820;274
randomized;82,1666666666;222;821;820;276
randomized;84,2499999999;231;821;820;275
randomized;84,2499999999;228;821;820;270
randomized;86,2333333333;237;821;820;275
randomized;82,4499999999;234;821;820;274
randomized;84,4333333332;233;821;820;274
randomized;83,4499999999;230;821;820;274
randomized;82,0999999999;224;821;820;266
randomized;83,1499999999;241;821;820;271
randomized;84,8999999999;236;821;820;272
randomized;87,0833333332;237;821;820;273
randomized;82,9833333332;232;821;820;271
randomized;86,2666666666;237;821;820;272
randomized;82,2833333333;228;821;820;270
randomized;84,6166666666;229;821;820;270
randomized;86,4833333332;238;821;820;270
randomized;83,3833333332;235;821;820;274
randomized;83,5166666666;229;821;820;278
randomized;83,1999999999;227;821;820;272
randomized;84,9499999999;232;821;820;271
randomized;83,9999999999;238;821;820;279
randomized;84,4166666666;231;821;820;276
randomized;82,8499999999;229;821;820;276
randomized;81,5166666666;224;821;820;272
randomized;82,9999999999;237;821;820;273
randomized;84,4333333333;233;821;820;274
randomized;82,8166666666;232;821;820;277
randomized;84,6333333332;232;821;820;277
randomized;83,6833333332;233;821;820;271
randomized;84,9166666666;227;821;820;266
randomized;83,8499999999;226;821;820;269
randomized;85,1166666666;233;821;820;277
randomized;83,2833333332;231;821;820;278
randomized;84,6833333333;233;821;820;274
randomized;84,6666666666;235;821;820;279
randomized;82,8166666666;222;821;820;268
randomized;84,0833333332;232;821;820;272
randomized;84,3833333332;234;821;820;270
randomized;83,3166666666;235;821;820;272
randomized;83,8999999999;240;821;820;273
randomized;84,7166666666;235;821;820;276
randomized;81,0833333332;228;821;820;269
randomized;82,8166666666;236;821;820;279
randomized;85,9666666666;240;821;820;272
randomized;83,4333333332;236;821;820;275
randomized;85,4666666666;234;821;820;271
randomized;81,9333333333;227;821;820;273
randomized;82,4499999999;224;821;820;273
randomized;83,1166666666;228;821;820;274
randomized;84,3166666666;232;821;820;272
randomized;81,2333333332;230;821;820;268
randomized;84,8499999999;234;821;820;277
randomized;80,7333333332;222;821;820;266
randomized;83,2999999999;234;821;820;277
randomized;82,3666666666;228;821;820;270
randomized;83,5333333332;235;821;820;268
randomized;83,1666666666;234;821;820;269
randomized;82,5833333333;230;821;820;272
randomized;84,1166666666;232;821;820;271
randomized;85,1666666666;235;821;820;275
randomized;83,3499999999;233;821;820;276
randomized;82,4166666666;226;821;820;272
randomized;84,8166666666;235;821;820;270
randomized;83,0666666666;223;821;820;271
randomized;83,5166666666;229;821;820;277
randomized;82,2166666666;230;821;820;268
randomized;85,5333333333;230;821;820;269
randomized;84,3499999999;232;821;820;269
randomized;85,2499999999;236;821;820;277
randomized;82,4333333333;229;821;820;269
randomized;84,5166666666;235;821;820;270
randomized;81,9999999999;234;821;820;267
randomized;84,5499999999;228;821;820;271
randomized;83,4499999999;237;821;820;279
randomized;83,4999999999;231;821;820;276
randomized;84,5666666666;231;821;820;275
randomized;82,4999999999;232;821;820;275
randomized;83,4333333333;232;821;820;274
randomized;81,7833333333;229;821;820;275
randomized;83,3999999999;231;821;820;269
randomized;84,3333333332;235;821;820;274
randomized;80,8833333332;223;821;820;264
randomized;82,5333333332;233;821;820;272
randomized;85,7166666666;239;821;820;278
randomized;84,8166666666;235;821;820;273
randomized;82,7333333332;230;821;820;267
randomized;83,45;235;821;820;279
randomized;83,5499999999;232;821;820;266
randomized;81,9333333332;232;821;820;278
randomized;82,3833333332;232;821;820;270
randomized;84,4833333332;229;821;820;266
randomized;83,4499999999;228;821;820;277
randomized;84,2999999999;231;821;820;273
randomized;85,9499999999;234;821;820;267
randomized;84,8166666666;237;821;820;275
randomized;81,3999999999;234;821;820;270
randomized;84,3666666666;230;821;820;272
randomized;83,4333333332;233;821;820;270
randomized;82,8999999999;228;821;820;265
randomized;82,9833333332;231;821;820;270
randomized;84,0333333332;234;821;820;272
randomized;86,00;237;821;820;271
randomized;82,9999999999;232;821;820;277
randomized;84,8999999999;242;821;820;275
randomized;82,7833333332;228;821;820;274
randomized;84,9999999999;240;821;820;278
randomized;83,0499999999;221;821;820;268
randomized;82,3333333332;235;821;820;272
randomized;83,7166666666;232;821;820;275
