Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;10,85;28;635;636;650
randomized;143,7250;355;635;636;517
randomized;144,475;361;635;636;510
randomized;146,1500;368;635;636;528
randomized;143,7500000000;355;635;636;515
randomized;146,3833333333;366;635;636;517
randomized;141,9458333333;356;635;636;524
randomized;144,1416666667;354;635;636;514
randomized;144,2583333334;366;635;636;525
randomized;147,4666666667;367;635;636;527
randomized;145,7666666666;364;635;636;519
randomized;147,8500;366;635;636;523
randomized;145,3999999999;366;635;636;518
randomized;148,2583333334;375;635;636;540
randomized;144,8749999999;361;635;636;517
randomized;143,3375000000;358;635;636;521
randomized;145,7500;361;635;636;522
randomized;140,6000;351;635;636;531
randomized;146,6083333333;361;635;636;514
randomized;139,1458333333;343;635;636;510
randomized;137,5875;341;635;636;513
randomized;142,4250;352;635;636;518
randomized;146,4583333333;362;635;636;515
randomized;145,6250;364;635;636;524
randomized;145,5333333333;364;635;636;523
randomized;142,500;360;635;636;521
randomized;146,3083333332;370;635;636;531
randomized;145,2416666665;368;635;636;519
randomized;147,8666666666;373;635;636;523
randomized;143,5583333332;358;635;636;512
randomized;148,0291666667;371;635;636;516
randomized;142,5083333333;361;635;636;526
randomized;148,5916666666;373;635;636;527
randomized;145,6833333333;368;635;636;524
randomized;149,4083333333;370;635;636;516
randomized;145,9791666666;363;635;636;513
randomized;144,8333333333;361;635;636;512
randomized;141,6041666667;348;635;636;506
randomized;147,5333333333;376;635;636;537
randomized;144,5249999999;362;635;636;520
randomized;143,1250000000;362;635;636;531
randomized;146,0250000000;367;635;636;519
randomized;144,2583333333;366;635;636;537
randomized;147,3083333333;373;635;636;532
randomized;141,650;354;635;636;521
randomized;143,9124999999;366;635;636;534
randomized;144,5583333333;359;635;636;523
randomized;144,1541666666;363;635;636;531
randomized;146,0666666666;366;635;636;526
randomized;145,3000;369;635;636;529
randomized;144,8249999999;357;635;636;525
randomized;146,5250;364;635;636;527
randomized;146,5333333332;370;635;636;524
randomized;145,5666666666;362;635;636;522
randomized;146,2500;366;635;636;522
randomized;147,3583333333;360;635;636;506
randomized;143,4333333333;358;635;636;529
randomized;143,1916666666;359;635;636;531
randomized;144,4333333333;359;635;636;520
randomized;145,7083333334;359;635;636;524
randomized;147,6083333333;365;635;636;516
randomized;144,9750;357;635;636;516
randomized;147,2583333333;370;635;636;517
randomized;141,0499999999;354;635;636;532
randomized;146,7041666666;361;635;636;521
randomized;143,7083333333;358;635;636;516
randomized;145,3208333333;362;635;636;508
randomized;143,0083333333;353;635;636;525
randomized;141,8250;351;635;636;517
randomized;143,1250000000;354;635;636;518
randomized;143,9166666666;359;635;636;525
randomized;148,3500;368;635;636;515
randomized;145,2333333333;358;635;636;519
randomized;144,4083333332;358;635;636;523
randomized;140,6083333333;345;635;636;510
randomized;146,6833333333;365;635;636;527
randomized;145,1083333333;365;635;636;536
randomized;142,5999999999;354;635;636;517
randomized;138,9708333333;346;635;636;519
randomized;145,9666666666;363;635;636;515
randomized;142,8916666666;358;635;636;515
randomized;147,0416666666;366;635;636;519
randomized;145,7000000000;360;635;636;514
randomized;147,1541666666;369;635;636;519
randomized;144,8041666667;365;635;636;524
randomized;144,9583333333;362;635;636;517
randomized;144,9833333333;360;635;636;523
randomized;145,4499999999;357;635;636;503
randomized;148,9083333333;371;635;636;517
randomized;142,5708333333;353;635;636;522
randomized;144,6583333333;365;635;636;520
randomized;147,3916666666;366;635;636;511
randomized;145,3791666666;365;635;636;519
randomized;147,6916666666;368;635;636;521
randomized;146,7250;374;635;636;529
randomized;146,2833333333;364;635;636;523
randomized;145,3791666666;361;635;636;517
randomized;144,3166666666;359;635;636;521
randomized;142,8083333333;353;635;636;513
randomized;143,4416666666;355;635;636;517
randomized;146,6333333333;365;635;636;526
randomized;149,7083333333;372;635;636;517
randomized;144,6000000000;358;635;636;515
randomized;144,8749999999;361;635;636;518
randomized;141,4749999999;350;635;636;516
randomized;146,0249999999;366;635;636;512
randomized;139,3416666667;342;635;636;512
randomized;144,4708333333;359;635;636;517
randomized;144,6625;359;635;636;516
randomized;143,9333333333;354;635;636;511
randomized;138,7458333333;341;635;636;516
randomized;145,1791666667;365;635;636;528
randomized;142,000;357;635;636;528
randomized;144,4833333333;361;635;636;528
randomized;145,250;363;635;636;517
randomized;146,8124999999;373;635;636;531
randomized;145,3875;370;635;636;536
randomized;145,6375000000;360;635;636;514
randomized;146,0166666667;362;635;636;515
randomized;145,4500;368;635;636;517
randomized;145,0750;366;635;636;532
randomized;146,2499999999;367;635;636;525
randomized;145,3416666666;362;635;636;523
randomized;144,975;355;635;636;501
randomized;146,8833333333;368;635;636;522
randomized;146,0833333333;365;635;636;521
randomized;145,2416666666;367;635;636;526
randomized;146,5333333333;361;635;636;516
randomized;141,9416666666;356;635;636;529
randomized;144,6166666667;365;635;636;523
randomized;148,5333333333;366;635;636;515
randomized;147,1999999999;368;635;636;524
randomized;142,5083333333;357;635;636;519
randomized;141,0416666666;356;635;636;525
randomized;146,9333333333;363;635;636;517
randomized;145,5666666666;362;635;636;507
randomized;143,1375;360;635;636;525
randomized;143,3291666667;363;635;636;527
randomized;144,3750000000;354;635;636;508
randomized;147,2500;367;635;636;524
randomized;147,3499999999;366;635;636;520
randomized;144,4375;362;635;636;517
randomized;145,9041666666;369;635;636;530
randomized;143,3874999999;357;635;636;525
randomized;147,5208333333;370;635;636;521
randomized;145,3625;363;635;636;516
randomized;146,4666666666;372;635;636;536
randomized;148,0041666667;366;635;636;523
randomized;141,7208333333;356;635;636;529
randomized;144,2749999999;365;635;636;522
randomized;144,8500;364;635;636;518
randomized;145,5416666667;360;635;636;507
randomized;143,2875;353;635;636;522
randomized;147,1916666666;361;635;636;517
randomized;142,150;347;635;636;504
randomized;145,5083333333;368;635;636;523
randomized;145,9583333332;369;635;636;518
randomized;146,0416666666;366;635;636;523
randomized;144,1416666667;359;635;636;521
randomized;143,8666666666;361;635;636;528
randomized;144,1041666667;359;635;636;517
randomized;145,0208333333;364;635;636;527
randomized;147,4666666666;367;635;636;520
randomized;144,5208333332;362;635;636;523
randomized;145,0375000000;359;635;636;516
randomized;145,0833333333;362;635;636;521
randomized;142,1166666666;354;635;636;524
randomized;144,8333333333;362;635;636;519
randomized;143,2291666666;359;635;636;518
randomized;142,500;355;635;636;523
randomized;142,5666666666;352;635;636;521
randomized;142,6333333333;356;635;636;515
randomized;140,5749999999;351;635;636;523
randomized;145,6291666667;358;635;636;515
randomized;145,2000;364;635;636;526
randomized;143,3083333333;359;635;636;524
randomized;144,4208333333;363;635;636;524
randomized;147,8625000000;371;635;636;519
randomized;144,5333333333;361;635;636;517
randomized;141,8166666666;358;635;636;530
randomized;143,9666666666;358;635;636;515
randomized;143,7333333333;353;635;636;516
randomized;140,2625;349;635;636;523
randomized;146,125;361;635;636;515
randomized;143,0875;354;635;636;522
randomized;144,1666666666;362;635;636;526
randomized;144,1916666666;353;635;636;510
randomized;147,4583333333;364;635;636;514
randomized;142,2624999999;354;635;636;512
randomized;142,0249999999;354;635;636;526
randomized;144,7166666666;366;635;636;530
randomized;144,3333333333;362;635;636;530
randomized;145,1333333333;367;635;636;531
randomized;146,3083333333;361;635;636;517
randomized;145,2250000000;354;635;636;506
randomized;142,8666666666;350;635;636;509
randomized;146,8250;363;635;636;515
randomized;144,5875;361;635;636;525
randomized;142,0333333333;351;635;636;516
randomized;143,6583333333;359;635;636;525
randomized;143,6416666667;353;635;636;513
randomized;147,3500000000;367;635;636;520
randomized;145,4875000000;363;635;636;526
randomized;147,8750000000;369;635;636;516
randomized;147,0166666667;365;635;636;518
randomized;144,9583333333;369;635;636;524
randomized;142,4333333333;353;635;636;518
randomized;145,8249999999;366;635;636;521
randomized;145,0083333333;363;635;636;521
randomized;143,6708333333;357;635;636;517
randomized;145,3749999999;369;635;636;539
randomized;145,3291666666;359;635;636;514
randomized;142,3124999999;355;635;636;519
randomized;145,0083333333;360;635;636;525
randomized;144,900;364;635;636;522
randomized;147,6500000000;364;635;636;513
randomized;143,5791666666;361;635;636;522
randomized;146,3416666666;373;635;636;530
randomized;143,7750;361;635;636;529
randomized;143,2416666666;354;635;636;513
randomized;144,6083333333;362;635;636;526
randomized;144,5916666666;355;635;636;506
randomized;144,4416666666;358;635;636;532
randomized;144,4208333334;355;635;636;518
randomized;147,5166666667;369;635;636;517
randomized;147,8249999999;373;635;636;524
randomized;145,2500000000;364;635;636;522
randomized;142,9125000000;354;635;636;517
randomized;143,6916666666;355;635;636;523
randomized;145,0083333333;365;635;636;517
randomized;146,1249999999;367;635;636;527
randomized;145,2500000000;358;635;636;506
randomized;147,2666666666;363;635;636;517
randomized;147,1916666666;372;635;636;523
randomized;148,2958333333;379;635;636;526
randomized;143,6208333333;364;635;636;518
randomized;147,0416666666;369;635;636;527
randomized;147,0000;369;635;636;514
randomized;145,6416666666;358;635;636;524
randomized;146,5833333333;365;635;636;523
randomized;144,0666666666;358;635;636;532
randomized;148,6500;368;635;636;515
randomized;148,7666666666;370;635;636;517
randomized;143,3875000000;356;635;636;524
randomized;145,9375;373;635;636;536
randomized;144,8166666666;361;635;636;516
randomized;149,1333333333;375;635;636;520
randomized;146,0708333333;360;635;636;517
randomized;144,9666666666;361;635;636;514
randomized;145,8833333333;361;635;636;521
randomized;143,1333333333;360;635;636;532
randomized;143,5375;354;635;636;524
randomized;146,1125000000;366;635;636;523
randomized;148,3333333333;368;635;636;511
randomized;145,0500;364;635;636;518
randomized;150,2916666666;376;635;636;523
randomized;144,0583333333;357;635;636;514
randomized;145,1000;356;635;636;511
randomized;145,8750000000;357;635;636;509
randomized;142,2333333333;360;635;636;534
randomized;147,3333333333;370;635;636;523
randomized;146,8916666667;367;635;636;520
randomized;147,4583333333;370;635;636;521
randomized;143,6250;360;635;636;520
randomized;146,1083333333;370;635;636;527
randomized;145,5000;365;635;636;524
randomized;145,3375;370;635;636;530
randomized;150,125;375;635;636;522
randomized;140,3833333333;352;635;636;521
randomized;148,2666666666;376;635;636;521
randomized;145,9791666666;371;635;636;533
randomized;146,5000000000;364;635;636;518
randomized;145,7291666666;363;635;636;519
randomized;139,5916666666;349;635;636;533
randomized;146,6958333333;367;635;636;518
randomized;143,6583333334;351;635;636;513
randomized;143,0458333333;355;635;636;523
randomized;143,9000;360;635;636;527
randomized;147,0833333333;373;635;636;528
randomized;143,6750;357;635;636;521
randomized;147,1375;368;635;636;516
randomized;144,3583333333;365;635;636;529
randomized;143,7583333333;360;635;636;534
randomized;144,5499999999;367;635;636;536
randomized;145,4416666666;358;635;636;519
randomized;147,5583333333;370;635;636;521
randomized;149,5750000000;377;635;636;521
randomized;142,7999999999;359;635;636;532
randomized;147,9375;366;635;636;515
randomized;145,9000;359;635;636;515
randomized;142,950;357;635;636;525
randomized;147,2249999999;364;635;636;521
randomized;146,4333333333;365;635;636;523
randomized;146,3833333333;366;635;636;522
randomized;142,6291666666;358;635;636;524
randomized;143,9583333333;366;635;636;532
randomized;143,4833333333;361;635;636;531
randomized;146,6166666666;367;635;636;529
randomized;148,7583333333;373;635;636;526
randomized;144,0125000000;357;635;636;517
randomized;144,5958333333;359;635;636;520
randomized;146,0333333333;360;635;636;508
randomized;145,9000000000;365;635;636;513
randomized;145,8583333333;367;635;636;521
randomized;142,8333333333;352;635;636;519
randomized;141,4875;350;635;636;518
randomized;146,4499999999;369;635;636;514
randomized;144,1833333333;362;635;636;519
randomized;146,2458333333;367;635;636;527
randomized;146,6166666666;362;635;636;520
randomized;146,9249999999;370;635;636;514
randomized;144,6958333333;369;635;636;535
randomized;146,1583333332;367;635;636;523
randomized;144,7083333333;361;635;636;528
randomized;145,3333333333;366;635;636;530
randomized;147,8749999999;369;635;636;525
randomized;141,1708333333;353;635;636;530
randomized;144,0291666666;358;635;636;520
