Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;6,5;4;947;948;817
randomized;49,1666666666;62;947;948;84
randomized;49,500;61;947;948;88
randomized;54,0;67;947;948;81
randomized;52,5;62;947;948;80
randomized;54,0;64;947;948;80
randomized;47,75;61;947;948;81
randomized;50,5;65;947;948;82
randomized;49,25;67;947;948;78
randomized;51,125;65;947;948;83
randomized;51,625;66;947;948;84
randomized;47,125;62;947;948;82
randomized;53,5833333333;66;947;948;82
randomized;49,250;62;947;948;85
randomized;49,0;59;947;948;87
randomized;47,000;62;947;948;83
randomized;50,375;63;947;948;86
randomized;51,3333333333;65;947;948;80
randomized;48,5;62;947;948;83
randomized;53,4166666666;65;947;948;83
randomized;51,875;60;947;948;85
randomized;49,0833333333;62;947;948;85
randomized;50,7500;64;947;948;84
randomized;51,5;63;947;948;82
randomized;52,5;66;947;948;82
randomized;53,7500;63;947;948;83
randomized;49,3333333333;64;947;948;81
randomized;50,5;62;947;948;81
randomized;52,5;64;947;948;81
randomized;51,0833333333;66;947;948;83
randomized;51,500;64;947;948;81
randomized;53,25;64;947;948;82
randomized;52,75;65;947;948;82
randomized;53,5;69;947;948;80
randomized;50,5;64;947;948;81
randomized;49,25;66;947;948;80
randomized;50,0;63;947;948;81
randomized;52,500;66;947;948;81
randomized;50,500;66;947;948;80
randomized;53,00;65;947;948;82
randomized;53,0;67;947;948;82
randomized;49,75;63;947;948;83
randomized;51,25;65;947;948;80
randomized;48,250;61;947;948;83
randomized;54,0;69;947;948;81
randomized;50,875;62;947;948;85
randomized;51,500;69;947;948;81
randomized;49,625;67;947;948;81
randomized;53,25;63;947;948;83
randomized;50,875;63;947;948;85
randomized;51,125;64;947;948;85
randomized;51,250;65;947;948;83
randomized;51,50;66;947;948;81
randomized;46,5;60;947;948;82
randomized;50,00;61;947;948;85
randomized;49,0;59;947;948;83
randomized;50,375;64;947;948;85
randomized;52,0;63;947;948;83
randomized;53,500;65;947;948;81
randomized;53,25;66;947;948;83
randomized;50,75;64;947;948;81
randomized;49,75;65;947;948;79
randomized;49,750;63;947;948;83
randomized;50,5;63;947;948;80
randomized;51,25;65;947;948;83
randomized;49,375;62;947;948;85
randomized;52,5833333333;67;947;948;81
randomized;49,375;66;947;948;82
randomized;51,75;62;947;948;83
randomized;53,5;67;947;948;81
randomized;50,0;62;947;948;84
randomized;52,75;65;947;948;84
randomized;50,75;60;947;948;81
randomized;51,5;67;947;948;81
randomized;49,5;66;947;948;81
randomized;51,50;67;947;948;81
randomized;52,0833333333;65;947;948;83
randomized;50,0;64;947;948;83
randomized;49,2500;65;947;948;83
randomized;50,250;62;947;948;81
