Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;4,80;13;289;290;297
randomized;51,35;129;289;290;181
randomized;51,825;130;289;290;183
randomized;52,60;133;289;290;185
randomized;53,2833333333;135;289;290;187
randomized;52,200;129;289;290;186
randomized;51,875;128;289;290;181
randomized;51,975;130;289;290;184
randomized;49,4333333333;125;289;290;183
randomized;51,8166666666;134;289;290;189
randomized;50,80;127;289;290;185
randomized;54,050;135;289;290;186
randomized;48,5083333333;127;289;290;194
randomized;53,65;138;289;290;187
randomized;51,250;134;289;290;192
randomized;51,5333333333;128;289;290;183
randomized;54,40;138;289;290;187
randomized;50,775;128;289;290;185
randomized;52,875;136;289;290;190
randomized;53,275;133;289;290;183
randomized;49,150;125;289;290;191
randomized;52,150;128;289;290;183
randomized;52,6166666666;131;289;290;178
randomized;50,175;128;289;290;184
randomized;52,175;131;289;290;183
randomized;50,9333333333;129;289;290;185
randomized;50,700;127;289;290;181
randomized;53,45;135;289;290;189
randomized;51,35;127;289;290;180
randomized;49,600;124;289;290;180
randomized;53,1833333333;138;289;290;187
randomized;52,10;131;289;290;181
randomized;50,6333333333;128;289;290;184
randomized;52,5333333333;133;289;290;181
randomized;53,90;137;289;290;183
randomized;50,6583333333;127;289;290;182
randomized;52,950;136;289;290;191
randomized;51,40;132;289;290;185
randomized;51,40;126;289;290;184
randomized;50,750;128;289;290;187
randomized;52,1000;134;289;290;189
randomized;51,675;130;289;290;182
randomized;50,9583333333;125;289;290;178
randomized;52,350;135;289;290;188
randomized;52,100;127;289;290;181
randomized;51,7333333333;135;289;290;193
randomized;51,7000;130;289;290;180
randomized;48,6333333333;121;289;290;181
randomized;47,5333333333;117;289;290;182
randomized;52,0833333333;136;289;290;193
randomized;48,700;121;289;290;181
randomized;52,4750;128;289;290;190
randomized;52,8333333333;131;289;290;183
randomized;52,9750;136;289;290;189
randomized;52,875;132;289;290;185
randomized;52,525;135;289;290;188
randomized;51,05;130;289;290;184
randomized;52,150;130;289;290;186
randomized;52,20;130;289;290;190
randomized;54,500;140;289;290;189
randomized;52,50;132;289;290;181
randomized;53,4333333333;136;289;290;190
randomized;53,0333333333;136;289;290;181
randomized;50,600;128;289;290;185
randomized;53,100;137;289;290;190
randomized;54,45;138;289;290;185
randomized;51,00;128;289;290;191
randomized;51,8083333333;131;289;290;187
randomized;53,875;135;289;290;182
randomized;52,475;130;289;290;184
randomized;53,350;136;289;290;190
randomized;51,75;130;289;290;187
randomized;53,025;130;289;290;176
randomized;53,325;136;289;290;189
randomized;51,90;134;289;290;189
randomized;50,650;128;289;290;185
randomized;52,6833333333;132;289;290;188
randomized;52,9666666667;136;289;290;194
randomized;51,20;130;289;290;185
randomized;53,40;136;289;290;186
randomized;51,900;128;289;290;183
randomized;50,725;122;289;290;180
randomized;50,800;128;289;290;187
randomized;51,625;128;289;290;182
randomized;49,4666666666;125;289;290;182
randomized;50,750;129;289;290;187
randomized;49,4750;121;289;290;180
randomized;49,30;124;289;290;182
randomized;49,8250;127;289;290;189
randomized;49,3333333333;125;289;290;191
randomized;51,000;127;289;290;190
randomized;52,750;136;289;290;196
randomized;50,75;129;289;290;181
randomized;51,500;128;289;290;187
randomized;48,9000;124;289;290;185
randomized;54,35;139;289;290;182
randomized;52,8333333333;133;289;290;183
randomized;51,50;133;289;290;186
randomized;52,3833333333;132;289;290;186
randomized;53,3666666666;135;289;290;185
randomized;54,050;133;289;290;188
randomized;51,8833333333;133;289;290;187
randomized;50,0333333333;124;289;290;183
randomized;51,950;130;289;290;185
randomized;53,0833333333;135;289;290;186
randomized;51,4833333333;131;289;290;186
randomized;51,4333333333;130;289;290;186
randomized;51,9000;128;289;290;180
randomized;50,90;128;289;290;183
randomized;48,3500;120;289;290;180
randomized;50,600;126;289;290;186
randomized;54,600;136;289;290;187
randomized;49,8666666666;125;289;290;183
randomized;52,9333333333;135;289;290;188
randomized;52,50;133;289;290;185
randomized;49,9333333333;125;289;290;182
randomized;51,3250;129;289;290;178
randomized;50,825;128;289;290;187
randomized;51,7333333333;133;289;290;187
randomized;52,50;131;289;290;183
randomized;49,650;122;289;290;179
randomized;51,7833333333;130;289;290;183
randomized;52,4583333333;136;289;290;191
randomized;52,4916666667;131;289;290;183
randomized;50,80;129;289;290;183
randomized;54,50;139;289;290;189
randomized;54,050;136;289;290;186
randomized;51,750;129;289;290;184
randomized;49,650;126;289;290;183
randomized;51,8083333333;133;289;290;191
randomized;49,725;130;289;290;189
randomized;51,5916666666;133;289;290;188
randomized;50,450;124;289;290;184
randomized;52,65;134;289;290;185
randomized;53,15;139;289;290;192
randomized;49,9333333333;126;289;290;180
randomized;53,9583333333;138;289;290;189
randomized;54,1333333333;135;289;290;184
randomized;51,825;133;289;290;185
randomized;53,35;134;289;290;179
randomized;51,825;127;289;290;183
randomized;54,550;139;289;290;190
randomized;52,1333333333;131;289;290;183
randomized;50,45;126;289;290;187
randomized;49,9083333333;127;289;290;185
randomized;50,750;125;289;290;181
randomized;53,0000;133;289;290;188
randomized;51,2166666666;134;289;290;190
randomized;51,1666666666;131;289;290;185
randomized;51,70;127;289;290;184
randomized;52,125;129;289;290;183
randomized;52,975;135;289;290;189
randomized;51,95;130;289;290;184
randomized;48,600;119;289;290;182
randomized;51,650;126;289;290;173
randomized;54,2500;135;289;290;180
randomized;51,450;130;289;290;184
randomized;51,700;134;289;290;194
randomized;49,25;126;289;290;181
randomized;53,95;132;289;290;176
randomized;49,975;126;289;290;185
randomized;51,600;130;289;290;183
randomized;50,6833333333;129;289;290;184
randomized;49,950;128;289;290;187
randomized;53,10;135;289;290;185
randomized;52,975;133;289;290;187
randomized;50,6250;125;289;290;185
randomized;50,025;130;289;290;188
randomized;51,35;126;289;290;178
randomized;49,400;127;289;290;185
randomized;52,375;132;289;290;185
randomized;51,6250;130;289;290;183
randomized;52,6750;131;289;290;185
randomized;51,70;128;289;290;180
randomized;50,350;127;289;290;182
randomized;51,300;132;289;290;186
randomized;52,425;135;289;290;186
randomized;51,1833333333;125;289;290;182
randomized;52,825;135;289;290;187
randomized;52,4416666667;136;289;290;195
randomized;54,150;138;289;290;185
randomized;53,3333333333;132;289;290;183
randomized;49,025;123;289;290;183
randomized;52,0333333333;135;289;290;193
randomized;52,75;136;289;290;188
randomized;51,6833333333;124;289;290;184
randomized;52,750;133;289;290;184
randomized;54,300;135;289;290;179
randomized;51,9333333333;133;289;290;188
randomized;51,6833333333;131;289;290;180
randomized;50,5083333333;125;289;290;179
randomized;52,200;134;289;290;185
randomized;49,150;124;289;290;188
randomized;49,775;125;289;290;182
randomized;51,900;127;289;290;184
randomized;51,8000;131;289;290;184
randomized;52,0500;131;289;290;184
randomized;49,6333333333;126;289;290;186
randomized;54,3333333333;135;289;290;183
randomized;52,75;136;289;290;190
randomized;51,8500;135;289;290;188
randomized;51,950;130;289;290;182
randomized;51,8833333333;133;289;290;185
randomized;48,650;124;289;290;187
randomized;53,40;134;289;290;180
randomized;51,7583333333;131;289;290;186
randomized;52,3083333333;137;289;290;194
randomized;51,5166666666;131;289;290;185
randomized;52,400;131;289;290;181
