Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;15,9666666667;31;635;636;650
randomized;121,4797619030;297;635;636;447
randomized;123,8190476178;300;635;636;475
randomized;124,6785714272;294;635;636;473
randomized;121,9214285701;292;635;636;459
randomized;124,2416666648;302;635;636;450
randomized;122,5559523793;306;635;636;476
randomized;121,5999999985;296;635;636;464
randomized;122,9226190463;296;635;636;475
randomized;119,8119047604;286;635;636;469
randomized;120,6940476174;298;635;636;463
randomized;118,5380952368;281;635;636;464
randomized;120,9738095224;290;635;636;466
randomized;118,7523809512;287;635;636;473
randomized;118,8321428555;296;635;636;466
randomized;120,7095238079;299;635;636;471
randomized;120,2309523797;285;635;636;478
randomized;121,1178571417;301;635;636;470
randomized;121,4309523794;307;635;636;465
randomized;118,9797619031;294;635;636;463
randomized;119,1273809510;286;635;636;476
randomized;118,3369047606;287;635;636;476
randomized;120,7785714274;287;635;636;487
randomized;117,9904761892;286;635;636;479
randomized;118,0190476175;289;635;636;468
randomized;120,8797619032;296;635;636;465
randomized;121,0261904749;292;635;636;480
randomized;120,4785714271;297;635;636;469
randomized;121,2273809510;291;635;636;479
randomized;115,3666666656;272;635;636;486
randomized;117,2678571415;281;635;636;471
randomized;123,2892857129;304;635;636;474
randomized;116,7583333320;283;635;636;471
randomized;117,0166666654;289;635;636;480
randomized;120,7595238081;287;635;636;477
randomized;121,8952380941;287;635;636;490
randomized;118,6690476175;288;635;636;473
randomized;117,5047619030;278;635;636;461
randomized;125,5285714271;300;635;636;468
randomized;119,1833333323;286;635;636;474
randomized;118,4083333321;291;635;636;484
randomized;119,4214285701;278;635;636;475
randomized;122,3202380940;291;635;636;473
randomized;120,0535714274;288;635;636;478
randomized;120,9226190462;291;635;636;473
randomized;116,0547619034;281;635;636;477
randomized;121,1428571417;295;635;636;471
randomized;119,8119047604;276;635;636;471
randomized;120,7761904749;291;635;636;460
randomized;122,7035714270;289;635;636;459
randomized;120,2095238082;289;635;636;473
randomized;120,7333333320;287;635;636;466
randomized;121,7976190461;292;635;636;469
randomized;117,5749999988;285;635;636;482
randomized;116,4654761891;283;635;636;468
randomized;113,5904761890;279;635;636;471
randomized;115,5571428555;285;635;636;464
