Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;46,5;30;947;948;957
randomized;77,50;77;947;948;101
randomized;80,25;77;947;948;99
randomized;78,5;77;947;948;101
randomized;73,0;74;947;948;100
randomized;84,25;79;947;948;100
randomized;80,0;77;947;948;98
randomized;78,0833333333;80;947;948;99
randomized;81,5;80;947;948;101
randomized;78,500;77;947;948;99
randomized;70,00;72;947;948;99
randomized;76,8333333333;74;947;948;104
randomized;83,0;79;947;948;99
randomized;71,8333333333;73;947;948;100
randomized;83,8333333333;78;947;948;102
randomized;82,0;75;947;948;105
randomized;79,3333333333;79;947;948;102
randomized;80,5;79;947;948;98
randomized;77,75;82;947;948;99
randomized;80,625;80;947;948;100
randomized;80,0000;74;947;948;106
randomized;77,375;78;947;948;100
randomized;83,25;76;947;948;99
randomized;80,5;78;947;948;99
randomized;79,75;77;947;948;101
randomized;77,8333333333;76;947;948;101
randomized;77,0000;76;947;948;101
randomized;82,9583333333;78;947;948;103
randomized;77,00;77;947;948;100
randomized;83,75;79;947;948;102
randomized;80,50;77;947;948;104
randomized;80,3333333333;77;947;948;101
randomized;74,50;79;947;948;97
randomized;73,00;74;947;948;101
randomized;72,6250;71;947;948;98
randomized;73,50;72;947;948;104
randomized;71,375;75;947;948;97
randomized;80,5;78;947;948;100
randomized;75,8333333333;76;947;948;98
randomized;73,2500;71;947;948;104
randomized;82,0;79;947;948;98
randomized;81,2500;78;947;948;100
randomized;79,0;78;947;948;98
randomized;79,25;77;947;948;103
randomized;83,5;79;947;948;101
randomized;74,0;75;947;948;100
randomized;75,0;70;947;948;102
randomized;82,5;80;947;948;98
randomized;79,3333333333;81;947;948;102
randomized;82,0;78;947;948;102
randomized;79,5;78;947;948;98
randomized;85,0833333333;76;947;948;104
randomized;83,000;82;947;948;99
randomized;84,5;80;947;948;99
randomized;78,5;79;947;948;99
randomized;79,00;78;947;948;100
randomized;83,000;80;947;948;98
randomized;77,75;78;947;948;100
randomized;83,75;80;947;948;100
randomized;72,000;76;947;948;99
randomized;77,7500;76;947;948;102
randomized;81,125;78;947;948;99
randomized;81,25;78;947;948;98
randomized;82,250;82;947;948;101
randomized;78,0;77;947;948;100
randomized;84,000;78;947;948;99
randomized;81,2500;78;947;948;100
randomized;82,5;77;947;948;101
randomized;81,000;81;947;948;101
randomized;80,00;82;947;948;100
randomized;76,5;77;947;948;100
randomized;78,375;78;947;948;101
randomized;82,500;81;947;948;100
randomized;83,50;83;947;948;99
randomized;71,25;71;947;948;101
randomized;81,00;77;947;948;100
randomized;77,00;79;947;948;96
randomized;85,0;81;947;948;99
randomized;82,0;76;947;948;101
randomized;77,000;76;947;948;100
randomized;80,7500;78;947;948;101
randomized;77,5;76;947;948;99
randomized;74,750;73;947;948;101
randomized;80,5;79;947;948;102
randomized;76,8333333333;76;947;948;98
randomized;83,0;78;947;948;102
randomized;79,3333333333;74;947;948;101
randomized;80,0;78;947;948;99
randomized;84,50;81;947;948;101
randomized;78,625;80;947;948;101
randomized;77,75;77;947;948;100
randomized;79,3333333333;79;947;948;99
randomized;79,750;77;947;948;101
randomized;73,0;73;947;948;99
randomized;78,25;78;947;948;102
randomized;75,250;78;947;948;100
randomized;80,500;78;947;948;101
randomized;83,00;80;947;948;99
randomized;78,750;77;947;948;102
randomized;73,750;76;947;948;102
randomized;80,00;79;947;948;102
randomized;79,2083333333;76;947;948;102
randomized;78,5;75;947;948;99
randomized;77,0;75;947;948;101
randomized;78,00;75;947;948;102
randomized;74,8750;75;947;948;105
randomized;79,50;81;947;948;99
randomized;75,875;76;947;948;102
randomized;79,75;79;947;948;102
randomized;82,25;80;947;948;101
randomized;73,500;76;947;948;99
randomized;72,375;77;947;948;102
randomized;77,1250;75;947;948;101
randomized;72,50;76;947;948;99
randomized;80,750;81;947;948;104
randomized;71,2500;75;947;948;102
randomized;75,000;75;947;948;104
randomized;82,375;80;947;948;99
randomized;82,0;82;947;948;98
randomized;76,75;76;947;948;103
randomized;78,875;81;947;948;97
randomized;75,5833333333;75;947;948;102
randomized;81,5;80;947;948;101
randomized;80,75;80;947;948;100
randomized;75,25;75;947;948;104
randomized;83,00;80;947;948;100
randomized;84,5;79;947;948;103
randomized;83,3333333333;79;947;948;103
randomized;82,5;83;947;948;99
randomized;79,0;81;947;948;97
randomized;83,00;79;947;948;102
randomized;83,00;79;947;948;99
randomized;79,000;75;947;948;104
randomized;82,0;80;947;948;99
randomized;83,75;84;947;948;97
randomized;84,000;75;947;948;103
randomized;79,25;76;947;948;100
randomized;79,5000;79;947;948;103
randomized;75,0;76;947;948;98
randomized;85,25;81;947;948;101
randomized;81,3333333333;79;947;948;99
randomized;82,2500;80;947;948;101
randomized;88,0;84;947;948;98
randomized;82,0;78;947;948;100
randomized;74,5;71;947;948;103
randomized;83,125;81;947;948;100
randomized;74,750;75;947;948;101
randomized;74,00;76;947;948;102
randomized;85,000;80;947;948;103
randomized;77,50;73;947;948;102
randomized;72,00;71;947;948;100
randomized;81,25;75;947;948;106
randomized;77,500;74;947;948;103
randomized;83,250;83;947;948;101
randomized;84,5;81;947;948;102
randomized;84,50;80;947;948;103
randomized;77,00;79;947;948;100
randomized;79,75;78;947;948;99
randomized;79,7500;72;947;948;110
randomized;77,5;77;947;948;100
randomized;77,500;77;947;948;103
randomized;70,8333333333;77;947;948;99
randomized;77,25;79;947;948;100
randomized;75,25;75;947;948;101
randomized;79,75;79;947;948;99
randomized;84,50;79;947;948;103
randomized;79,5;80;947;948;98
randomized;77,000;82;947;948;101
randomized;83,50;82;947;948;99
randomized;80,8333333333;77;947;948;103
randomized;76,875;80;947;948;101
randomized;72,25;73;947;948;99
randomized;77,9583333333;76;947;948;102
randomized;76,5000;75;947;948;103
randomized;81,0833333333;77;947;948;105
randomized;75,750;74;947;948;101
randomized;78,000;76;947;948;101
randomized;82,750;79;947;948;99
randomized;78,25;74;947;948;104
randomized;76,9583333333;76;947;948;101
randomized;78,00;77;947;948;100
randomized;79,00;82;947;948;101
randomized;75,375;79;947;948;97
randomized;80,5;78;947;948;101
randomized;74,000;76;947;948;100
randomized;75,5000;74;947;948;102
randomized;80,125;78;947;948;103
randomized;77,5;78;947;948;100
randomized;80,2083333333;75;947;948;106
randomized;76,25;75;947;948;102
randomized;76,875;76;947;948;100
randomized;77,3333333333;76;947;948;100
randomized;73,5;72;947;948;103
randomized;80,5000;78;947;948;102
randomized;75,5;75;947;948;102
randomized;87,625;83;947;948;101
randomized;86,5;82;947;948;101
randomized;73,500;76;947;948;101
randomized;71,50;75;947;948;103
randomized;72,5;77;947;948;99
randomized;81,0;80;947;948;98
randomized;76,375;72;947;948;107
randomized;75,8333333333;78;947;948;98
randomized;84,125;81;947;948;101
randomized;74,0;78;947;948;96
randomized;76,3333333333;77;947;948;100
randomized;78,3333333333;76;947;948;102
randomized;76,500;73;947;948;101
randomized;73,75;72;947;948;102
randomized;81,0833333333;81;947;948;100
randomized;86,75;83;947;948;100
randomized;83,125;80;947;948;101
randomized;67,875;75;947;948;100
randomized;79,750;81;947;948;99
randomized;80,750;79;947;948;102
randomized;81,0;80;947;948;101
randomized;73,25;73;947;948;104
randomized;75,00;80;947;948;97
randomized;83,625;80;947;948;102
randomized;84,25;81;947;948;101
randomized;76,00;77;947;948;102
randomized;84,75;83;947;948;100
randomized;80,5000;78;947;948;100
randomized;75,375;74;947;948;103
randomized;83,75;78;947;948;100
randomized;80,00;81;947;948;98
randomized;81,750;77;947;948;105
randomized;79,25;80;947;948;101
randomized;72,000;76;947;948;97
randomized;74,5;74;947;948;97
randomized;78,25;79;947;948;100
randomized;82,5;79;947;948;100
randomized;79,250;77;947;948;104
randomized;75,75;77;947;948;100
randomized;80,5;76;947;948;102
randomized;81,375;78;947;948;102
randomized;79,8333333333;76;947;948;100
randomized;77,25;76;947;948;103
randomized;81,0833333333;77;947;948;99
randomized;76,750;79;947;948;99
randomized;83,75;75;947;948;103
randomized;82,500;82;947;948;97
randomized;82,50;79;947;948;102
randomized;77,75;77;947;948;103
randomized;77,25;76;947;948;97
randomized;80,250;76;947;948;104
randomized;80,75;77;947;948;97
randomized;72,00;74;947;948;97
randomized;75,0;73;947;948;97
randomized;84,5;78;947;948;100
randomized;78,75;80;947;948;97
randomized;78,75;78;947;948;99
randomized;77,25;77;947;948;100
randomized;72,00;75;947;948;103
randomized;84,0;79;947;948;100
randomized;82,5;79;947;948;98
randomized;90,0;81;947;948;99
randomized;76,75;75;947;948;99
randomized;81,5000;84;947;948;98
randomized;85,625;80;947;948;102
randomized;78,875;78;947;948;101
randomized;83,00;82;947;948;99
randomized;84,5;80;947;948;102
randomized;82,0;83;947;948;99
randomized;76,00;80;947;948;99
randomized;78,50;76;947;948;99
randomized;80,500;79;947;948;99
randomized;82,000;80;947;948;97
randomized;78,5833333333;79;947;948;99
randomized;80,5;78;947;948;99
randomized;78,25;76;947;948;103
randomized;79,5;75;947;948;104
randomized;78,5;74;947;948;102
randomized;76,75;76;947;948;103
randomized;84,5;79;947;948;100
randomized;83,00;82;947;948;98
randomized;72,2500;75;947;948;103
randomized;80,25;78;947;948;101
randomized;86,0000;79;947;948;103
randomized;80,00;79;947;948;101
randomized;76,50;72;947;948;106
randomized;81,0;80;947;948;100
randomized;83,750;78;947;948;100
randomized;76,0;74;947;948;105
randomized;79,8333333333;77;947;948;103
randomized;81,0;78;947;948;98
randomized;81,5;77;947;948;102
randomized;74,8333333333;75;947;948;102
randomized;70,5;73;947;948;102
randomized;77,000;76;947;948;101
randomized;68,8333333333;74;947;948;100
randomized;80,25;74;947;948;103
randomized;75,500;75;947;948;105
randomized;78,0;77;947;948;101
randomized;77,25;76;947;948;101
randomized;80,0000;76;947;948;103
randomized;77,5;78;947;948;99
randomized;81,0;75;947;948;103
randomized;77,5;75;947;948;103
randomized;83,0;78;947;948;104
randomized;79,0;83;947;948;98
randomized;73,8333333333;76;947;948;97
randomized;83,75;79;947;948;101
randomized;79,00;79;947;948;102
randomized;71,25;73;947;948;98
randomized;83,5833333333;79;947;948;101
randomized;80,3333333333;84;947;948;98
randomized;82,875;81;947;948;99
randomized;82,5;81;947;948;99
randomized;83,0;82;947;948;97
randomized;84,0;80;947;948;101
randomized;78,0;81;947;948;99
randomized;81,250;80;947;948;100
randomized;81,750;78;947;948;102
randomized;77,8333333333;82;947;948;98
randomized;81,75;82;947;948;97
randomized;76,8333333333;75;947;948;104
randomized;79,3333333333;79;947;948;101
randomized;81,8333333333;80;947;948;104
randomized;84,0;80;947;948;99
randomized;79,00;77;947;948;101
randomized;76,25;77;947;948;100
randomized;84,0;77;947;948;99
randomized;82,8333333333;75;947;948;104
randomized;79,0;73;947;948;105
