Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,3;3;635;636;552
randomized;128,3208333333;301;635;636;450
randomized;127,3500;294;635;636;443
randomized;130,6375;300;635;636;428
randomized;128,8583333333;298;635;636;441
randomized;127,3708333333;292;635;636;439
randomized;127,1166666667;294;635;636;438
randomized;128,7333333333;295;635;636;435
randomized;127,7833333333;296;635;636;441
randomized;128,0749999999;295;635;636;445
randomized;133,0416666667;305;635;636;437
randomized;129,4958333333;298;635;636;438
randomized;126,9208333333;289;635;636;443
randomized;129,3916666666;296;635;636;445
randomized;129,8375;297;635;636;432
randomized;127,2833333333;297;635;636;441
randomized;125,9333333333;288;635;636;450
randomized;129,1791666666;296;635;636;434
randomized;129,5749999999;299;635;636;433
randomized;126,7666666666;292;635;636;444
randomized;128,7000000000;292;635;636;440
randomized;131,4583333333;298;635;636;432
randomized;127,1708333333;289;635;636;439
randomized;126,9666666666;290;635;636;436
randomized;130,6583333333;299;635;636;417
randomized;125,9041666667;287;635;636;433
randomized;126,325;294;635;636;438
randomized;131,5083333333;302;635;636;438
randomized;129,4416666666;301;635;636;439
randomized;127,1958333333;294;635;636;437
randomized;124,5291666667;285;635;636;443
randomized;128,4583333333;294;635;636;445
randomized;128,3458333333;295;635;636;444
randomized;127,6333333333;296;635;636;432
randomized;130,1958333333;306;635;636;445
randomized;128,4916666666;298;635;636;436
randomized;126,9750000000;293;635;636;445
randomized;126,2499999999;289;635;636;431
randomized;128,2833333333;302;635;636;447
randomized;130,5583333333;302;635;636;442
randomized;127,1166666666;295;635;636;455
randomized;130,4833333333;306;635;636;443
randomized;125,7666666666;291;635;636;438
randomized;129,4249999999;300;635;636;441
randomized;129,3625;299;635;636;438
randomized;129,6375000000;299;635;636;437
randomized;124,6499999999;285;635;636;431
randomized;124,9374999999;290;635;636;443
randomized;129,4750;296;635;636;442
randomized;127,1416666667;291;635;636;449
randomized;130,1583333333;304;635;636;446
randomized;128,8541666666;292;635;636;449
randomized;126,0083333334;289;635;636;442
randomized;127,8333333333;296;635;636;448
randomized;129,9750;298;635;636;438
randomized;127,3333333333;293;635;636;443
randomized;129,2000000000;293;635;636;440
randomized;127,8208333332;296;635;636;442
randomized;127,2916666667;292;635;636;445
randomized;130,3333333333;301;635;636;439
randomized;127,0833333333;292;635;636;442
randomized;129,9250;300;635;636;450
randomized;128,5208333333;299;635;636;439
randomized;127,8750;290;635;636;442
randomized;128,3666666666;294;635;636;437
randomized;129,4083333333;300;635;636;454
randomized;127,8833333333;298;635;636;445
randomized;128,2666666667;296;635;636;438
randomized;129,7833333333;297;635;636;437
