Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;5,6333333333;15;289;290;297
randomized;42,85;123;289;290;146
randomized;44,00;125;289;290;152
randomized;43,20;122;289;290;146
randomized;42,00;121;289;290;151
randomized;45,15;127;289;290;153
randomized;44,00;127;289;290;153
randomized;44,60;130;289;290;154
randomized;44,40;120;289;290;149
randomized;43,50;118;289;290;149
randomized;43,85;123;289;290;151
randomized;43,60;127;289;290;151
randomized;44,30;127;289;290;151
randomized;44,70;130;289;290;149
randomized;41,85;119;289;290;148
randomized;45,10;128;289;290;148
randomized;43,50;116;289;290;147
randomized;43,00;127;289;290;151
randomized;42,75;120;289;290;149
randomized;43,55;124;289;290;151
randomized;44,05;127;289;290;149
randomized;44,45;129;289;290;149
randomized;44,10;124;289;290;150
randomized;42,45;122;289;290;147
randomized;44,15;131;289;290;151
randomized;45,65;123;289;290;151
randomized;42,50;121;289;290;148
randomized;44,10;123;289;290;149
randomized;43,85;124;289;290;153
randomized;44,40;130;289;290;148
randomized;44,50;125;289;290;148
randomized;45,00;126;289;290;151
randomized;41,70;119;289;290;148
randomized;42,90;126;289;290;150
randomized;43,45;125;289;290;151
randomized;45,75;133;289;290;154
randomized;42,65;123;289;290;149
randomized;43,70;130;289;290;154
randomized;45,05;128;289;290;152
randomized;43,95;124;289;290;147
randomized;42,70;124;289;290;151
randomized;45,70;134;289;290;154
randomized;43,05;122;289;290;149
randomized;44,30;124;289;290;149
randomized;43,50;122;289;290;147
randomized;43,90;128;289;290;149
randomized;45,05;129;289;290;150
randomized;43,15;122;289;290;146
randomized;43,25;124;289;290;153
randomized;42,55;121;289;290;150
randomized;43,05;121;289;290;143
randomized;44,40;127;289;290;154
randomized;43,70;129;289;290;151
randomized;40,40;116;289;290;144
randomized;41,75;119;289;290;149
randomized;44,35;130;289;290;149
randomized;44,55;127;289;290;151
randomized;43,45;122;289;290;151
randomized;45,40;131;289;290;152
randomized;43,95;123;289;290;149
randomized;45,15;131;289;290;155
randomized;44,50;126;289;290;149
randomized;44,00;126;289;290;148
randomized;44,40;128;289;290;149
randomized;43,45;127;289;290;147
randomized;43,45;125;289;290;149
randomized;43,90;125;289;290;148
randomized;43,55;125;289;290;150
randomized;43,35;128;289;290;148
randomized;42,30;120;289;290;149
randomized;42,35;126;289;290;149
randomized;44,10;127;289;290;150
randomized;44,65;126;289;290;150
randomized;43,90;127;289;290;149
randomized;45,25;129;289;290;147
randomized;44,55;124;289;290;152
randomized;43,15;122;289;290;152
randomized;43,30;121;289;290;147
randomized;42,50;125;289;290;148
randomized;41,15;122;289;290;148
randomized;44,55;126;289;290;151
randomized;44,70;127;289;290;153
randomized;43,55;124;289;290;152
randomized;43,90;130;289;290;151
randomized;43,80;125;289;290;147
randomized;42,70;122;289;290;149
randomized;44,75;127;289;290;154
randomized;46,15;133;289;290;152
randomized;41,95;121;289;290;149
randomized;44,35;126;289;290;144
randomized;43,10;122;289;290;150
randomized;44,25;125;289;290;148
randomized;41,60;118;289;290;145
randomized;43,20;120;289;290;147
randomized;45,60;132;289;290;150
randomized;43,20;125;289;290;149
randomized;41,20;119;289;290;149
randomized;44,95;125;289;290;149
randomized;45,30;129;289;290;151
randomized;42,40;123;289;290;149
randomized;44,15;125;289;290;150
randomized;39,65;119;289;290;147
randomized;45,10;130;289;290;150
randomized;42,25;124;289;290;150
randomized;44,10;126;289;290;148
randomized;44,40;132;289;290;151
randomized;44,35;124;289;290;150
randomized;42,85;123;289;290;150
randomized;43,50;129;289;290;152
randomized;43,00;122;289;290;149
randomized;44,60;130;289;290;145
randomized;44,40;125;289;290;148
randomized;43,10;118;289;290;150
randomized;43,55;123;289;290;153
randomized;44,05;126;289;290;150
randomized;43,30;126;289;290;148
randomized;44,00;126;289;290;149
randomized;43,80;123;289;290;150
randomized;44,80;133;289;290;149
randomized;41,70;126;289;290;151
randomized;44,70;126;289;290;148
randomized;41,50;123;289;290;147
randomized;44,70;127;289;290;149
randomized;44,60;125;289;290;152
randomized;41,95;117;289;290;146
randomized;44,30;130;289;290;150
randomized;42,65;122;289;290;147
randomized;42,55;126;289;290;151
randomized;43,05;125;289;290;147
randomized;42,20;123;289;290;148
randomized;44,30;119;289;290;151
randomized;43,65;125;289;290;154
randomized;43,90;126;289;290;153
randomized;41,80;117;289;290;148
randomized;44,65;124;289;290;147
randomized;44,45;126;289;290;152
randomized;43,85;124;289;290;151
randomized;44,50;129;289;290;152
randomized;43,85;125;289;290;150
randomized;46,30;131;289;290;153
randomized;42,85;126;289;290;153
randomized;43,45;126;289;290;153
randomized;44,25;126;289;290;147
randomized;45,00;133;289;290;148
randomized;42,90;122;289;290;148
randomized;44,80;127;289;290;151
randomized;43,95;124;289;290;150
randomized;44,95;127;289;290;150
randomized;42,25;121;289;290;149
randomized;44,15;128;289;290;148
randomized;43,10;124;289;290;148
randomized;42,95;123;289;290;150
randomized;44,35;124;289;290;153
randomized;44,25;127;289;290;152
randomized;44,25;128;289;290;150
randomized;42,45;123;289;290;148
randomized;44,10;127;289;290;149
randomized;43,80;126;289;290;150
randomized;43,20;125;289;290;145
randomized;43,55;129;289;290;150
randomized;43,95;127;289;290;153
randomized;42,80;121;289;290;148
randomized;45,70;129;289;290;151
randomized;43,30;125;289;290;150
randomized;43,25;126;289;290;148
randomized;44,90;132;289;290;154
randomized;43,65;128;289;290;153
randomized;43,60;127;289;290;150
randomized;43,10;120;289;290;149
randomized;43,20;127;289;290;149
randomized;43,40;124;289;290;150
randomized;42,40;121;289;290;149
randomized;44,15;122;289;290;148
randomized;41,55;120;289;290;150
randomized;44,95;128;289;290;150
randomized;43,75;124;289;290;150
randomized;44,85;123;289;290;149
randomized;43,45;123;289;290;150
randomized;42,65;120;289;290;149
randomized;42,10;122;289;290;148
randomized;43,20;124;289;290;148
randomized;43,00;127;289;290;151
randomized;43,65;126;289;290;152
randomized;44,15;125;289;290;153
randomized;43,05;129;289;290;148
randomized;44,10;126;289;290;149
randomized;43,70;124;289;290;148
randomized;43,75;129;289;290;154
randomized;42,70;124;289;290;151
randomized;43,30;124;289;290;150
randomized;41,80;123;289;290;148
randomized;42,65;121;289;290;151
randomized;41,75;121;289;290;146
randomized;44,30;131;289;290;150
randomized;42,00;121;289;290;146
randomized;44,50;125;289;290;150
randomized;44,60;127;289;290;154
randomized;43,25;122;289;290;149
randomized;43,70;124;289;290;152
randomized;44,25;129;289;290;151
randomized;43,75;130;289;290;149
randomized;44,20;129;289;290;147
randomized;44,15;128;289;290;148
randomized;42,25;123;289;290;148
randomized;44,15;119;289;290;147
randomized;44,85;126;289;290;149
randomized;41,25;121;289;290;149
randomized;43,15;123;289;290;145
randomized;42,80;125;289;290;147
randomized;44,05;125;289;290;155
randomized;41,80;124;289;290;141
randomized;43,80;125;289;290;152
randomized;44,35;128;289;290;154
randomized;43,15;123;289;290;152
randomized;42,20;123;289;290;146
randomized;43,40;123;289;290;153
randomized;42,70;120;289;290;153
randomized;44,85;126;289;290;151
randomized;43,85;127;289;290;150
randomized;41,30;120;289;290;150
randomized;43,45;126;289;290;151
randomized;42,25;122;289;290;146
randomized;42,50;122;289;290;149
randomized;43,60;125;289;290;151
randomized;43,05;126;289;290;153
randomized;43,70;123;289;290;145
randomized;43,05;129;289;290;152
randomized;43,30;126;289;290;150
randomized;43,95;125;289;290;149
randomized;43,75;124;289;290;151
randomized;43,65;128;289;290;146
randomized;42,60;120;289;290;151
randomized;43,90;129;289;290;150
randomized;41,70;122;289;290;148
randomized;43,35;131;289;290;152
randomized;45,25;137;289;290;155
randomized;42,75;126;289;290;149
randomized;43,80;124;289;290;149
randomized;44,15;125;289;290;148
randomized;44,60;126;289;290;150
randomized;43,45;125;289;290;151
randomized;44,60;130;289;290;150
randomized;40,90;119;289;290;150
randomized;44,20;132;289;290;151
randomized;44,85;126;289;290;150
randomized;44,95;129;289;290;150
randomized;43,45;122;289;290;150
randomized;42,30;123;289;290;155
randomized;43,40;120;289;290;151
randomized;44,25;127;289;290;150
randomized;42,70;126;289;290;146
