Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;26;13;289;290;297
randomized;106,500;98;289;290;152
randomized;110,625;101;289;290;156
randomized;106,25;100;289;290;154
randomized;100,00;101;289;290;148
randomized;103,0833333333;98;289;290;155
randomized;108,875;103;289;290;153
randomized;96,50;97;289;290;151
randomized;101,125;104;289;290;146
randomized;103,75;99;289;290;156
randomized;99,500;98;289;290;153
randomized;104,2083333333;102;289;290;154
randomized;97,375;93;289;290;154
randomized;110,375;103;289;290;157
randomized;99,50;94;289;290;155
randomized;104,6250;98;289;290;157
randomized;108,00;102;289;290;151
randomized;104,5833333333;96;289;290;160
randomized;106,0000;102;289;290;153
randomized;103,375;96;289;290;154
randomized;100,3333333333;102;289;290;148
randomized;105,0416666666;99;289;290;154
randomized;105,0;98;289;290;148
randomized;103,9583333333;102;289;290;151
randomized;111,375;109;289;290;148
randomized;97,750;95;289;290;153
randomized;104,4583333333;99;289;290;153
randomized;107,625;100;289;290;154
randomized;106,50;97;289;290;154
randomized;95,00;93;289;290;155
randomized;99,875;102;289;290;148
randomized;106,000;105;289;290;151
randomized;97,375;98;289;290;153
randomized;100,25;99;289;290;152
randomized;106,625;105;289;290;150
randomized;105,75;100;289;290;155
randomized;100,1250;92;289;290;157
randomized;94,375;91;289;290;153
randomized;101,875;96;289;290;157
randomized;93,125;95;289;290;148
randomized;102,500;97;289;290;153
randomized;108,375;103;289;290;152
randomized;106,5833333333;107;289;290;150
randomized;100,0000;98;289;290;151
randomized;96,375;100;289;290;150
randomized;96,1250;96;289;290;155
randomized;104,5833333333;102;289;290;147
randomized;102,875;97;289;290;154
randomized;94,5000;96;289;290;156
randomized;102,7500;100;289;290;150
randomized;101,0000;98;289;290;154
randomized;91,000;93;289;290;151
randomized;101,4583333333;98;289;290;151
randomized;98,750;96;289;290;157
randomized;103,5833333333;101;289;290;152
randomized;87,250;94;289;290;150
randomized;97,875;97;289;290;154
randomized;104,50;101;289;290;156
randomized;94,4166666667;89;289;290;156
randomized;98,500;100;289;290;153
randomized;103,2500;101;289;290;151
randomized;105,125;100;289;290;149
randomized;97,6250;98;289;290;156
randomized;94,875;94;289;290;155
randomized;95,75;96;289;290;154
randomized;107,250;94;289;290;162
randomized;105,875;101;289;290;151
randomized;97,00;94;289;290;151
randomized;104,625;100;289;290;152
randomized;92,3750;92;289;290;155
randomized;95,500;94;289;290;154
randomized;99,25;98;289;290;152
randomized;105,000;102;289;290;149
randomized;100,375;99;289;290;152
randomized;103,500;98;289;290;154
randomized;96,00;95;289;290;156
randomized;104,8750;104;289;290;151
randomized;97,8333333333;95;289;290;150
randomized;106,250;100;289;290;155
randomized;106,9583333333;100;289;290;156
randomized;109,000;99;289;290;154
randomized;105,250;103;289;290;153
randomized;112,750;104;289;290;150
randomized;111,375;102;289;290;154
randomized;99,125;97;289;290;153
randomized;105,25;99;289;290;155
randomized;105,75;103;289;290;148
randomized;108,375;106;289;290;145
randomized;103,250;98;289;290;154
randomized;110,2083333333;104;289;290;150
randomized;101,750;102;289;290;150
randomized;99,5833333333;104;289;290;147
randomized;113,1250;99;289;290;158
randomized;101,0416666666;103;289;290;148
randomized;98,125;95;289;290;155
randomized;103,5000;96;289;290;155
randomized;103,0833333333;98;289;290;152
randomized;102,2083333333;97;289;290;155
randomized;104,750;103;289;290;148
randomized;95,5833333333;95;289;290;157
randomized;107,875;104;289;290;152
randomized;103,00;100;289;290;148
randomized;104,9583333333;100;289;290;156
randomized;110,9166666666;106;289;290;150
randomized;108,00;105;289;290;146
randomized;100,9583333333;100;289;290;149
randomized;105,125;101;289;290;153
randomized;105,0416666666;99;289;290;156
randomized;107,3333333333;100;289;290;155
randomized;106,9166666666;101;289;290;154
randomized;103,5000;98;289;290;155
randomized;106,9583333333;98;289;290;157
randomized;107,750;103;289;290;150
randomized;104,125;99;289;290;155
randomized;94,8750;96;289;290;153
randomized;109,5833333333;107;289;290;154
randomized;109,25;106;289;290;147
randomized;104,5000;97;289;290;158
randomized;106,125;105;289;290;150
randomized;108,375;100;289;290;157
randomized;105,25;98;289;290;158
randomized;111,000;106;289;290;150
randomized;102,7083333333;100;289;290;153
randomized;111,375;105;289;290;149
randomized;103,75;100;289;290;144
randomized;99,8333333333;99;289;290;150
randomized;102,500;100;289;290;152
randomized;100,625;101;289;290;150
randomized;100,25;92;289;290;157
randomized;104,25;93;289;290;158
randomized;105,375;100;289;290;154
randomized;103,75;104;289;290;144
randomized;105,7500;104;289;290;157
randomized;105,125;105;289;290;155
randomized;101,25;103;289;290;148
randomized;95,75;98;289;290;151
randomized;104,750;102;289;290;146
randomized;106,625;103;289;290;147
