Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;46,5;30;862;863;872
randomized;246,3125000000;220;862;863;272
randomized;244,5833333334;215;862;863;279
randomized;222,3125000000;201;862;863;281
randomized;228,9166666666;212;862;863;273
randomized;231,4375000000;208;862;863;282
randomized;222,3333333333;206;862;863;287
randomized;245,6041666666;215;862;863;287
randomized;238,75000;214;862;863;279
randomized;239,68750;217;862;863;283
randomized;236,6666666667;207;862;863;275
randomized;243,8750000000;212;862;863;278
randomized;235,7291666667;212;862;863;280
randomized;233,9791666666;208;862;863;284
randomized;240,3958333333;203;862;863;293
randomized;242,8958333333;214;862;863;278
randomized;238,2083333334;213;862;863;278
randomized;238,3750000000;201;862;863;291
randomized;245,2708333333;213;862;863;286
randomized;225,2083333333;210;862;863;274
randomized;242,2083333333;217;862;863;283
randomized;225,3750;203;862;863;281
randomized;246,2083333333;210;862;863;289
randomized;232,2916666667;206;862;863;275
randomized;232,6666666667;210;862;863;281
randomized;235,1250000000;205;862;863;279
randomized;236,8541666666;214;862;863;278
randomized;230,4791666667;202;862;863;288
randomized;242,0000000000;212;862;863;279
randomized;246,0625000000;218;862;863;283
randomized;234,7708333333;212;862;863;281
randomized;234,7083333333;203;862;863;287
randomized;231,0416666667;205;862;863;283
randomized;224,7083333333;209;862;863;273
randomized;236,8541666667;212;862;863;278
randomized;229,7291666667;207;862;863;281
randomized;246,9791666666;220;862;863;273
randomized;239,2916666667;211;862;863;286
randomized;236,3750000000;212;862;863;277
randomized;236,2916666666;214;862;863;278
randomized;229,1875000000;200;862;863;288
randomized;241,8125000000;214;862;863;276
randomized;235,9166666667;211;862;863;277
randomized;243,4166666667;214;862;863;279
randomized;230,1250000000;215;862;863;274
randomized;225,0833333333;211;862;863;279
randomized;225,7708333334;204;862;863;285
randomized;237,3333333334;213;862;863;278
randomized;228,2083333333;207;862;863;280
randomized;249,2500000000;213;862;863;280
randomized;233,8541666666;211;862;863;280
randomized;226,0416666667;202;862;863;276
randomized;230,0625000000;205;862;863;284
randomized;231,2083333333;205;862;863;281
randomized;228,2291666667;205;862;863;280
randomized;237,3750000000;215;862;863;275
randomized;239,0833333333;214;862;863;278
randomized;230,5833333333;207;862;863;283
randomized;232,25000;207;862;863;280
randomized;245,4583333333;214;862;863;283
randomized;238,6805555556;212;862;863;278
randomized;227,6666666666;202;862;863;291
randomized;240,5208333333;214;862;863;276
randomized;236,3541666667;211;862;863;282
randomized;234,0208333334;215;862;863;280
randomized;246,3125000000;214;862;863;283
randomized;236,4166666666;219;862;863;274
randomized;240,6041666667;211;862;863;283
randomized;230,5833333334;206;862;863;289
randomized;251,7500000000;216;862;863;280
