Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;4,80;13;289;290;297
randomized;49,1583333333;120;289;290;182
randomized;51,00;130;289;290;192
randomized;52,150;131;289;290;187
randomized;50,700;130;289;290;187
randomized;53,00;137;289;290;188
randomized;47,6000;117;289;290;185
randomized;50,5583333333;123;289;290;182
randomized;52,675;134;289;290;185
randomized;49,6833333333;121;289;290;177
randomized;52,750;134;289;290;186
randomized;50,050;126;289;290;182
randomized;51,775;131;289;290;185
randomized;53,2250;135;289;290;194
randomized;53,025;135;289;290;186
randomized;52,9583333333;135;289;290;186
randomized;51,0083333333;132;289;290;193
randomized;50,950;128;289;290;186
randomized;50,0333333333;126;289;290;180
randomized;53,40;139;289;290;190
randomized;51,10;130;289;290;183
randomized;52,350;128;289;290;181
randomized;52,3250;133;289;290;193
randomized;49,175;126;289;290;187
randomized;48,7500;121;289;290;186
randomized;51,925;132;289;290;184
randomized;50,900;125;289;290;181
randomized;49,200;123;289;290;184
randomized;51,775;133;289;290;186
randomized;51,675;129;289;290;182
randomized;54,300;139;289;290;189
randomized;51,10;128;289;290;178
randomized;52,3333333333;132;289;290;186
randomized;50,200;125;289;290;184
randomized;52,100;132;289;290;186
randomized;51,95;132;289;290;185
randomized;52,30;129;289;290;182
randomized;50,650;129;289;290;190
randomized;51,55;129;289;290;181
randomized;50,775;131;289;290;191
randomized;50,075;124;289;290;184
randomized;51,175;131;289;290;186
randomized;52,625;132;289;290;184
randomized;49,6833333333;127;289;290;192
randomized;51,60;130;289;290;184
randomized;52,075;130;289;290;183
randomized;51,525;131;289;290;183
randomized;52,700;134;289;290;187
randomized;51,95;132;289;290;182
randomized;49,1000;121;289;290;189
randomized;50,975;126;289;290;184
randomized;50,9833333333;125;289;290;181
randomized;50,3583333333;127;289;290;185
randomized;49,075;120;289;290;176
randomized;52,1500;133;289;290;185
randomized;52,150;130;289;290;186
randomized;51,3833333333;131;289;290;190
randomized;52,900;131;289;290;187
randomized;51,80;128;289;290;180
randomized;51,8166666666;130;289;290;189
randomized;52,5833333333;135;289;290;190
randomized;52,5750;135;289;290;188
randomized;50,050;122;289;290;182
randomized;53,1583333333;133;289;290;183
randomized;49,6750;124;289;290;182
randomized;51,125;128;289;290;191
randomized;53,075;137;289;290;194
randomized;49,7083333333;125;289;290;182
randomized;51,5833333333;128;289;290;184
randomized;51,5333333333;130;289;290;185
randomized;51,8083333333;133;289;290;186
randomized;49,8500;125;289;290;183
randomized;51,250;128;289;290;185
randomized;53,1833333333;133;289;290;187
randomized;50,5000;126;289;290;181
randomized;51,350;132;289;290;194
randomized;51,400;129;289;290;181
randomized;52,550;131;289;290;184
randomized;52,500;135;289;290;186
randomized;51,6333333333;129;289;290;184
randomized;48,7000;122;289;290;185
randomized;50,200;129;289;290;188
randomized;48,9583333333;121;289;290;185
randomized;50,675;129;289;290;187
randomized;51,10;130;289;290;185
randomized;52,5333333333;133;289;290;186
randomized;52,20;131;289;290;182
randomized;51,400;133;289;290;188
randomized;50,55;129;289;290;183
randomized;52,3083333333;130;289;290;180
randomized;52,80;131;289;290;182
randomized;51,700;130;289;290;182
randomized;50,5833333333;127;289;290;183
randomized;50,4166666667;126;289;290;182
randomized;52,500;133;289;290;180
randomized;50,0833333333;128;289;290;183
randomized;51,4000;124;289;290;186
randomized;51,975;130;289;290;187
randomized;50,10;125;289;290;184
randomized;53,100;139;289;290;194
randomized;51,650;128;289;290;182
randomized;51,700;129;289;290;182
randomized;52,15;133;289;290;194
randomized;52,150;132;289;290;183
randomized;50,95;131;289;290;187
randomized;52,625;134;289;290;191
randomized;51,9416666666;132;289;290;188
randomized;50,6333333333;128;289;290;185
randomized;53,80;138;289;290;184
randomized;49,4833333333;124;289;290;180
randomized;51,950;133;289;290;187
randomized;53,0833333333;134;289;290;184
randomized;53,4666666666;135;289;290;183
randomized;51,3333333333;130;289;290;182
