"x"
"nbr.val"	2500
"nbr.null"	0
"nbr.na"	0
"min"	57.5124999999
"max"	68.5333333333
"range"	11.0208333334
"sum"	159013.354166561
"median"	63.65833333325
"mean"	63.6053416666245
"SE.mean"	0.0331893065325586
"CI.mean.0.95"	0.065081366698696
"var"	2.75382517028033
"std.dev"	1.65946532662793
"coef.var"	0.0260900308550452
"skewness"	-0.273375838867417
"skew.2SE"	-2.79180360128696
"kurtosis"	-0.030970133250845
"kurt.2SE"	-0.158201637723581
"normtest.W"	0.994852009830682
"normtest.p"	1.24222285236791e-07
