"x"
"nbr.val"	900
"nbr.null"	0
"nbr.na"	0
"min"	25.5333333332
"max"	29.8666666665
"range"	4.3333333333
"sum"	25039.6333331817
"median"	27.86666666655
"mean"	27.8218148146463
"SE.mean"	0.0253867226464841
"CI.mean.0.95"	0.0498241410227922
"var"	0.580037118056557
"std.dev"	0.761601679394523
"coef.var"	0.0273742631265589
"skewness"	-0.20313186817457
"skew.2SE"	-1.24599350998732
"kurtosis"	-0.0432831878842226
"kurt.2SE"	-0.132893956535396
"normtest.W"	0.995827905816721
"normtest.p"	0.0158174115808798
