"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	27.5666666665
"max"	32.5833333331
"range"	5.0166666666
"sum"	48073.7333330699
"median"	30.08333333315
"mean"	30.0460833331687
"SE.mean"	0.0206213776000769
"CI.mean.0.95"	0.0404477739940949
"var"	0.680385942599926
"std.dev"	0.824855104003076
"coef.var"	0.0274529992763648
"skewness"	-0.167117988762611
"skew.2SE"	-1.3657907620609
"kurtosis"	-0.198193002803724
"kurt.2SE"	-0.810381225923018
"normtest.W"	0.996665040443114
"normtest.p"	0.0015567566231706
