Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;6,5;5;603;603;605
randomized;225,5416666667;257;603;603;400
randomized;216,9166666666;257;603;603;384
randomized;219,2291666667;263;603;603;392
randomized;220,6875;263;603;603;389
randomized;226,7916666667;259;603;603;391
randomized;226,0625;258;603;603;393
randomized;213,0416666666;250;603;603;398
randomized;213,0833333333;255;603;603;388
randomized;218,5000000000;260;603;603;388
randomized;219,6875;252;603;603;398
randomized;226,3125;257;603;603;395
randomized;217,0833333333;253;603;603;392
randomized;220,2500000000;254;603;603;383
randomized;211,6041666666;252;603;603;397
randomized;216,7500;255;603;603;391
randomized;215,6250;255;603;603;398
randomized;218,9583333333;254;603;603;392
randomized;222,5000;257;603;603;397
randomized;220,3958333333;251;603;603;392
randomized;218,1250;260;603;603;384
randomized;210,8750;244;603;603;398
randomized;216,6250;255;603;603;388
randomized;223,0000;253;603;603;401
randomized;222,1250;254;603;603;394
randomized;216,3541666667;252;603;603;396
randomized;228,3333333333;253;603;603;399
randomized;218,7291666667;257;603;603;391
randomized;226,0833333334;255;603;603;391
randomized;211,7916666666;261;603;603;392
randomized;221,0000;247;603;603;392
randomized;216,7708333333;256;603;603;388
randomized;216,6458333333;248;603;603;401
randomized;221,6250;255;603;603;395
randomized;220,9375;245;603;603;402
randomized;226,2916666666;257;603;603;392
randomized;216,1666666666;251;603;603;395
randomized;222,875;256;603;603;393
randomized;210,7916666666;240;603;603;408
randomized;221,7083333333;266;603;603;390
randomized;225,2291666667;259;603;603;394
randomized;221,2916666666;258;603;603;383
randomized;221,5000000000;256;603;603;390
randomized;223,500;263;603;603;393
randomized;223,5000;246;603;603;394
randomized;218,2083333333;251;603;603;397
randomized;214,8541666666;253;603;603;387
randomized;220,3750;262;603;603;386
randomized;221,5000;257;603;603;386
randomized;218,7291666666;256;603;603;391
randomized;224,5416666666;263;603;603;391
randomized;227,6666666667;260;603;603;386
randomized;228,8125;273;603;603;382
randomized;209,6250;252;603;603;389
randomized;222,3125;256;603;603;386
randomized;219,1875;261;603;603;387
randomized;216,9375;264;603;603;383
randomized;221,3750;262;603;603;395
randomized;226,7500;262;603;603;385
randomized;215,5625000000;259;603;603;391
randomized;216,1875000001;260;603;603;388
randomized;218,2291666667;260;603;603;381
randomized;218,5625;257;603;603;392
randomized;206,5208333333;249;603;603;393
randomized;218,2916666667;261;603;603;387
randomized;216,5416666666;256;603;603;384
randomized;233,0416666666;264;603;603;387
randomized;218,1250;256;603;603;393
randomized;222,625;257;603;603;391
randomized;215,3125;254;603;603;398
randomized;226,2500;255;603;603;392
randomized;232,5833333333;259;603;603;391
randomized;226,0833333333;268;603;603;387
randomized;221,4375000000;262;603;603;385
randomized;226,2500000000;261;603;603;384
randomized;220,875;261;603;603;383
randomized;219,8333333333;261;603;603;394
randomized;208,8750;251;603;603;384
randomized;219,3750000001;263;603;603;388
randomized;228,4166666667;264;603;603;386
randomized;223,5416666666;253;603;603;395
randomized;228,8750;270;603;603;381
randomized;223,1875;249;603;603;395
randomized;220,1875;259;603;603;388
randomized;217,0208333333;257;603;603;390
randomized;217,3333333333;259;603;603;390
randomized;219,5833333333;259;603;603;392
randomized;221,2083333333;257;603;603;391
randomized;220,5000;252;603;603;397
randomized;214,7916666667;265;603;603;380
randomized;217,6250;253;603;603;385
randomized;222,7916666667;262;603;603;389
randomized;220,4583333333;249;603;603;394
randomized;210,125;245;603;603;394
randomized;219,8333333333;256;603;603;390
randomized;229,8750;259;603;603;391
randomized;228,1250;266;603;603;381
randomized;224,2916666667;255;603;603;390
randomized;222,5833333333;264;603;603;381
randomized;218,6250;257;603;603;388
randomized;219,5833333333;255;603;603;395
randomized;224,3750;257;603;603;388
randomized;223,0208333333;254;603;603;396
randomized;219,3333333333;258;603;603;393
randomized;211,5000;241;603;603;401
randomized;215,7500;251;603;603;394
randomized;220,8333333333;258;603;603;395
randomized;219,6458333333;258;603;603;393
randomized;222,5000;264;603;603;386
randomized;213,6250;246;603;603;395
randomized;223,2500000000;266;603;603;381
randomized;212,8125;250;603;603;385
randomized;214,2083333333;257;603;603;388
randomized;210,6250;251;603;603;394
randomized;221,6250;265;603;603;396
randomized;206,5000;248;603;603;396
randomized;226,8750000000;266;603;603;386
randomized;219,6875;257;603;603;391
randomized;225,2916666666;268;603;603;381
randomized;222,3125;253;603;603;396
randomized;217,8750000000;258;603;603;391
randomized;218,0625;258;603;603;392
randomized;215,8333333333;246;603;603;405
randomized;215,0000;249;603;603;395
randomized;217,0833333333;253;603;603;394
randomized;219,6458333333;251;603;603;385
randomized;223,0000;256;603;603;398
randomized;214,3750000000;246;603;603;394
randomized;212,4166666667;246;603;603;395
randomized;214,3750;250;603;603;396
randomized;213,8750;255;603;603;389
randomized;214,7083333333;257;603;603;383
randomized;221,6250000000;258;603;603;383
randomized;223,7916666666;257;603;603;388
randomized;211,6250;249;603;603;392
randomized;228,2500;265;603;603;395
randomized;216,000;255;603;603;386
