Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,3;3;603;603;552
randomized;125,8958333333;290;603;603;435
randomized;129,3333333333;297;603;603;440
randomized;130,2250;300;603;603;433
randomized;128,2083333333;293;603;603;435
randomized;131,4416666666;301;603;603;438
randomized;128,4208333333;293;603;603;435
randomized;131,6333333333;300;603;603;439
randomized;126,2000000000;291;603;603;439
randomized;128,3583333333;295;603;603;440
randomized;130,6500;301;603;603;440
randomized;129,6083333333;295;603;603;438
randomized;125,5499999999;289;603;603;442
randomized;129,2041666666;292;603;603;439
randomized;126,3833333333;289;603;603;427
randomized;127,1833333333;293;603;603;445
randomized;128,8916666666;300;603;603;435
randomized;127,2333333333;290;603;603;439
randomized;128,6291666666;293;603;603;449
randomized;125,2999999999;288;603;603;434
randomized;130,5000000000;301;603;603;441
randomized;128,2458333333;297;603;603;433
randomized;130,3583333333;299;603;603;439
randomized;126,3125;291;603;603;437
randomized;127,9666666666;292;603;603;433
randomized;129,1000;298;603;603;443
randomized;131,2333333333;303;603;603;442
randomized;131,3916666666;305;603;603;437
randomized;129,7833333333;299;603;603;436
randomized;127,9750000000;297;603;603;440
randomized;129,4500000000;298;603;603;437
randomized;126,625;291;603;603;446
randomized;129,5833333333;298;603;603;447
randomized;131,1250;300;603;603;435
randomized;129,4916666666;302;603;603;442
randomized;129,3249999999;299;603;603;433
randomized;128,8583333333;297;603;603;433
randomized;127,1208333333;292;603;603;436
randomized;129,3249999999;300;603;603;446
randomized;128,6583333333;298;603;603;442
randomized;129,3499999999;296;603;603;446
randomized;127,5791666667;293;603;603;436
randomized;127,4500000000;292;603;603;435
randomized;124,9416666666;286;603;603;432
randomized;126,8500000000;290;603;603;445
randomized;125,6333333333;294;603;603;442
randomized;128,0124999999;297;603;603;441
randomized;128,1000;297;603;603;444
randomized;127,3041666666;291;603;603;439
randomized;127,5833333333;295;603;603;457
randomized;128,2875;296;603;603;445
randomized;130,9458333333;307;603;603;440
randomized;125,9083333333;285;603;603;428
randomized;128,7833333332;297;603;603;441
randomized;129,1375000000;293;603;603;443
randomized;126,0083333333;288;603;603;429
randomized;130,0624999999;299;603;603;435
randomized;128,9875;300;603;603;437
randomized;128,7750;296;603;603;441
randomized;129,3583333333;296;603;603;441
randomized;128,1708333333;291;603;603;442
randomized;127,0750000000;294;603;603;454
randomized;125,8000000000;288;603;603;434
randomized;128,3833333333;297;603;603;438
randomized;126,3791666667;287;603;603;442
randomized;125,0250;289;603;603;439
randomized;128,5208333333;292;603;603;441
randomized;126,3333333333;292;603;603;451
randomized;129,9500;300;603;603;448
randomized;128,1500000000;296;603;603;438
randomized;126,5666666666;293;603;603;440
randomized;128,0166666666;290;603;603;436
randomized;131,2833333333;301;603;603;438
