"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	187.5333333332
"max"	221.7999999999
"range"	34.2666666667
"sum"	332082.466666474
"median"	207.7333333332
"mean"	207.551541666547
"SE.mean"	0.133833409491172
"CI.mean.0.95"	0.262507365169332
"var"	28.6582103936508
"std.dev"	5.35333637964688
"coef.var"	0.0257928047012418
"skewness"	-0.335628531200473
"skew.2SE"	-2.74296232734601
"kurtosis"	0.202736386634581
"kurt.2SE"	0.828958435544971
"normtest.W"	0.992931666102729
"normtest.p"	6.13406493241521e-07
