"x"
"nbr.val"	400
"nbr.null"	0
"nbr.na"	0
"min"	0.271628498727481
"max"	0.330672268907563
"range"	0.0590437701800821
"sum"	118.494843702671
"median"	0.297265458096808
"mean"	0.296237109256679
"SE.mean"	0.000451632210039051
"CI.mean.0.95"	0.000887876089432843
"var"	8.1588661257903e-05
"std.dev"	0.00903264420078102
"coef.var"	0.0304912649986554
"skewness"	0.0412827498900963
"skew.2SE"	0.169165890592234
"kurtosis"	0.548635283519552
"kurt.2SE"	1.12683946949105
"normtest.W"	0.990908407282132
"normtest.p"	0.0145171530063555
