"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	0.265614035086316
"max"	0.325091575089011
"range"	0.0594775400026952
"sum"	470.703969948648
"median"	0.293963837578519
"mean"	0.294189981217905
"SE.mean"	0.000224410604805055
"CI.mean.0.95"	0.000440169885885759
"var"	8.05761912783526e-05
"std.dev"	0.00897642419220218
"coef.var"	0.0305123381667896
"skewness"	0.00804088508807611
"skew.2SE"	0.0657150475146495
"kurtosis"	0.0638304047109628
"kurt.2SE"	0.260992875071675
"normtest.W"	0.999081114513509
"normtest.p"	0.616225227611136
