"x"
"nbr.val"	400
"nbr.null"	0
"nbr.na"	0
"min"	0.282943657942643
"max"	0.346916471505574
"range"	0.0639728135629311
"sum"	127.412398909053
"median"	0.318973983572914
"mean"	0.318530997272632
"SE.mean"	0.000602875055680835
"CI.mean.0.95"	0.00118520852799277
"var"	0.000145383333104868
"std.dev"	0.0120575011136167
"coef.var"	0.0378534623532938
"skewness"	-0.158404313651123
"skew.2SE"	-0.649099366291786
"kurtosis"	-0.154233021308406
"kurt.2SE"	-0.316778488605849
"normtest.W"	0.995914447412853
"normtest.p"	0.389851032770809
