"x"
"nbr.val"	2500
"nbr.null"	0
"nbr.na"	0
"min"	142.0523809517
"max"	181.9178571418
"range"	39.8654761901
"sum"	409494.483331245
"median"	163.9571428565
"mean"	163.797793332498
"SE.mean"	0.123887495529248
"CI.mean.0.95"	0.242932690323388
"var"	38.3702788712735
"std.dev"	6.19437477646239
"coef.var"	0.0378172052897456
"skewness"	-0.0733092539004233
"skew.2SE"	-0.748658110734215
"kurtosis"	-0.0650497040473978
"kurt.2SE"	-0.332286904624533
"normtest.W"	0.998913877980049
"normtest.p"	0.121218012058266
