"x"
"nbr.val"	2500
"nbr.null"	0
"nbr.na"	0
"min"	0.272184936614318
"max"	0.310604265402844
"range"	0.0384193287885259
"sum"	730.370653918529
"median"	0.292012691682381
"mean"	0.292148261567412
"SE.mean"	0.000117791929934742
"CI.mean.0.95"	0.00023097981208826
"var"	3.46873468943778e-05
"std.dev"	0.00588959649673709
"coef.var"	0.0201596150705764
"skewness"	0.00705408310744183
"skew.2SE"	0.0720386070134189
"kurtosis"	-0.0945223072241346
"kurt.2SE"	-0.482838859075997
"normtest.W"	0.99948345152921
"normtest.p"	0.769386631321809
