"x"
"nbr.val"	1600
"nbr.null"	0
"nbr.na"	0
"min"	0.343756200390885
"max"	0.441941391934748
"range"	0.0981851915438626
"sum"	622.803915584686
"median"	0.389102798304472
"mean"	0.389252447240429
"SE.mean"	0.000364868053329283
"CI.mean.0.95"	0.000715669963711501
"var"	0.000213005914144481
"std.dev"	0.0145947221331713
"coef.var"	0.0374942334637568
"skewness"	0.104254858231587
"skew.2SE"	0.852034681167293
"kurtosis"	-0.0128053564559347
"kurt.2SE"	-0.0523591666524094
"normtest.W"	0.998093887028314
"normtest.p"	0.0611581503700933
