"x"
"nbr.val"	2500
"nbr.null"	0
"nbr.na"	0
"min"	95.8124999999
"max"	109.7333333333
"range"	13.9208333334
"sum"	259697.166666552
"median"	103.91874999995
"mean"	103.878866666621
"SE.mean"	0.0374288504545929
"CI.mean.0.95"	0.0733947465626132
"var"	3.50229711588071
"std.dev"	1.87144252272965
"coef.var"	0.0180156232233038
"skewness"	-0.226899176749365
"skew.2SE"	-2.31716870591896
"kurtosis"	0.0687865806375183
"kurt.2SE"	0.351375617990396
"normtest.W"	0.996595449050936
"normtest.p"	2.07854427161083e-05
