"x"
"nbr.val"	900
"nbr.null"	0
"nbr.na"	0
"min"	0.496575342465753
"max"	0.719924812030075
"range"	0.223349469564322
"sum"	556.154077168278
"median"	0.617957746478873
"mean"	0.61794897463142
"SE.mean"	0.00120430572435866
"CI.mean.0.95"	0.00236357796477175
"var"	0.00130531704995074
"std.dev"	0.0361291717307598
"coef.var"	0.0584662702164193
"skewness"	0.0392600488799922
"skew.2SE"	0.240817782782443
"kurtosis"	0.0450261180269176
"kurt.2SE"	0.138245338768311
"normtest.W"	0.998687318845816
"normtest.p"	0.758728922904015
