"sample.size";"set";"params";"example";"reldist.mean";"reldist.median";"reldist.var";"reldist.std";"reldist.kurt";"reldist.skew";"reldist.norm";"dist.mean";"dist.median";"dist.var";"dist.std";"dist.kurt";"dist.skew";"dist.norm"
400;NA;NA;5;0,298718772355493;0,297783980581549;7,98873309456629e-05;0,00893797129921902;-0,150837822242749;0,0152267555369521;0,238009644610628;29,9893333331677;30,0499999998;0,716611083259981;0,846528843725943;1,12106291699475;-2,01461472820021;0,00022011635206613
400;NA;NA;5;0,296237109256679;0,297265458096808;8,1588661257903e-05;0,00903264420078102;1,12683946949105;0,169165890592234;0,0145171530063555;37,7770416666523;37,84166666665;1,0578174585837;1,02850253212313;-0,502068617521736;-0,682915694535318;0,339631219650435
400;NA;NA;5;0,299779496719759;0,299265429220426;0,000221865017209591;0,0148951340111323;-0,0816096863451802;1,14623804216966;0,0818053157780079;33,003196428179;32,9761904759;1,69719630813917;1,30276487062676;0,604658234685949;0,572659968075659;0,224478974605282
400;NA;NA;5;0,315449791571218;0,315448985265346;0,000135245305206479;0,0116295015029226;-0,199346945837143;0,203359375172018;0,949932053596954;33,8221666666538;33,8333333333;1,15197050961218;1,07329889108868;0,397848843854689;-0,602430642231719;0,169095854254835
400;NA;NA;1;0,750547520505029;0,751170718403068;0,000528469980649392;0,0229884749526669;-0,412203945542076;-0,18891512116685;0,637076664795949;138,601833333109;138,7333333331;26,5760924255216;5,15520052233874;-0,344716070982822;-0,117408544063618;0,901607532668911
400;NA;NA;1;0,688094266917105;0,68705357142881;0,00142898417872516;0,0378019070778864;-0,219227689016443;0,62860281470836;0,620341985215837;142,852291666655;142,8437499999;37,7909734840303;6,14743633428036;-0,265832488726825;-0,123544065349931;0,740577375589016
400;NA;NA;1;0,540578616010221;0,542578172081599;0,00126177496018071;0,0355214718188972;-0,693685182716769;-0,539835323161346;0,142901037224716;110,328489582597;110,31567460245;38,177995249439;6,17883445719651;-0,344840043348724;-0,596452213076501;0,458488000155294
400;NA;NA;1;0,52913488608755;0,527318202795044;0,000833799926853943;0,0288755939653878;-0,883736477401246;0,838030709932404;0,0366554503289275;86,1539062499895;86,0416666666;9,43135066125835;3,07105041659338;-1,21797567653704;0,197650224319181;0,0299894240664554
400;NA;NA;1;0,307261145805226;0,306924477220923;3,44442582290561e-05;0,00586892308937987;-0,982636437352036;0,340422451667072;0,15725779450839;62,633708333169;62,64166666645;1,57110470446507;1,25343715616902;0,532947792921099;-1,05528236634057;0,0970701621741265
400;NA;NA;1;0,285656761492525;0,286160519763198;6,93889268013795e-05;0,00833000160872611;-0,242699869595366;-0,576157696432088;0,345448825827082;72,5150833332985;72,59166666665;2,64296950015075;1,62572122461102;0,25929694937242;-0,754715792116691;0,419486079069774
400;NA;NA;1;0,26630208030137;0,265835588418313;0,000140263503927606;0,0118432894048742;-0,649165436724827;0,863192612361402;0,0706516301619961;61,880159721849;61,89940476155;4,18576242460095;2,04591359167511;-0,507334999646255;0,143256122137041;0,872313183559613
400;NA;NA;1;0,311873488594341;0,311829365078881;0,000119673233723317;0,0109395262110988;0,895210497119851;-0,433797568594672;0,278017534595092;63,697062499962;63,7999999999;2,66250649149984;1,63171887636928;1,05671084435364;-1,68471303142417;0,00393093733257364
400;NA;NA;2;0,582449062666178;0,585365853658537;0,000319203188111623;0,0178662583691052;1,00020687083745;-2,72673132004777;2,5524952163438e-07;72,3345;72,8;5,72813007518797;2,39335122269757;0,869628440645591;-2,95648914332028;2,46988095295078e-08
400;NA;NA;2;0,620578282841549;0,620598373257948;0,00103171499610508;0,0321203206102474;-0,357164887588536;-0,0731216551255345;0,933381028866141;86,6865624999943;86,97916666665;14,3619630565152;3,78971807084843;-0,303269882336674;-0,534410152383907;0,527924353577417
400;NA;NA;2;0,443269117410052;0,443626515818069;0,000862900631571084;0,0293751703241204;-0,348285345681462;-0,35678021266351;0,796323764129482;61,0659791658935;61,22499999935;13,1380487270982;3,62464463459498;-0,413811170446349;-0,258589593518109;0,553331200264923
400;NA;NA;2;0,527784700683965;0,528219576719444;0,000659292240949416;0,0256766867206308;-0,267632149929601;0,128279386534092;0,910143893678656;64,8744791666598;65;5,65225101599546;2,37744632242149;0,121326587953252;-0,486018277141081;0,44840093130185
400;NA;NA;2;0,283484204247911;0,284050262102991;5,32285564945677e-05;0,00729579032693291;-0,38288032313056;0,182736311565817;0,372918803622968;39,12625;39,15;0,938745300751879;0,968888693685647;0,00953924161079894;-0,505977988648157;0,540178942335483
400;NA;NA;2;0,27925412163402;0,278870808678402;7,25624387459832e-05;0,00851835892328934;-0,411951303019393;0,239699107700608;0,69636202316617;48,2640833333213;48,30416666665;1,53976983430673;1,24087462473319;0,0700493353105283;-0,625872985187102;0,443738483538254
400;NA;NA;2;0,259185403029876;0,258309961804283;0,000131758584874261;0,0114786142401538;-0,758385021509871;0,472683656093386;0,104579603000922;39,8867559519405;39,7607142852;2,0448510154652;1,42998287243771;-0,527809723464185;0,344165952776857;0,0692474497608292
400;NA;NA;2;0,295962637224698;0,295819892473118;7,76142636885656e-05;0,00880989578193554;0,427829728048296;0,145545403203061;0,858138924467994;45,3948333333217;45,45;1,47878102199855;1,21605140598519;0,588708403080509;-0,567548299120611;0,59966638136353
400;NA;NA;3;0,512381487033008;0,513372093023256;7,13641106381311e-05;0,00844772813471948;-0,288176175130507;-1,84736274301193;0,00012829518266799;176,1185;176,6;9,66040877192982;3,10811981299464;-0,0291604763836032;-1,95564605244764;7,76783766967991e-05
400;NA;NA;3;0,560036080963529;0,560448114561212;0,00029681533002753;0,0172283292871808;0,449844214188162;-0,682827711582637;0,045663545399077;219,121041666652;218,875;27,7286745074515;5,26580236122203;-0,0594916884386568;-0,58475720509452;0,124038593050546
400;NA;NA;3;0,387453043879956;0,388402854676227;0,000222301533741006;0,0149097798018953;0,800380694275406;-1,33202870319437;0,0292013235514629;149,441922616808;149,6946428547;23,8488303005567;4,8835264205855;0,975516468996333;-0,864869703326247;0,170294928145516
400;NA;NA;3;0,485582629223203;0,485976343582561;0,00019894533166527;0,0141047981788209;-0,253747122120694;0,172818395791112;0,521616785023287;174,551145833322;174,8020833333;12,2045948095141;3,49350752246422;-0,352700091028623;-0,564459855603004;0,246520353580031
