Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;6,7333333333;8;603;603;605
randomized;174,0;313;603;603;343
randomized;170,4;311;603;603;343
randomized;180,0;319;603;603;344
randomized;177,2;321;603;603;343
randomized;171,0;318;603;603;342
randomized;179,4;322;603;603;344
randomized;176,8;315;603;603;342
randomized;174,6;322;603;603;342
randomized;176,6;315;603;603;345
randomized;180,6;320;603;603;344
randomized;165,0;303;603;603;341
randomized;177,2;312;603;603;343
randomized;178,8;319;603;603;342
randomized;174,0;314;603;603;342
randomized;180,0;323;603;603;344
randomized;168,0;305;603;603;341
randomized;174,2;318;603;603;344
randomized;177,2;313;603;603;344
randomized;180,4;317;603;603;345
randomized;174,8;313;603;603;344
randomized;175,2;310;603;603;344
randomized;172,8;316;603;603;343
randomized;177,2;324;603;603;344
randomized;178,8;318;603;603;345
randomized;172,2;312;603;603;343
randomized;176,4;313;603;603;345
randomized;173,8;318;603;603;344
randomized;174,4;309;603;603;344
randomized;177,0;305;603;603;345
randomized;177,2;313;603;603;344
randomized;177,4;317;603;603;343
randomized;175,2;317;603;603;343
randomized;178,0;320;603;603;343
randomized;178,4;311;603;603;345
randomized;179,4;314;603;603;345
randomized;180,8;315;603;603;344
randomized;177,2;318;603;603;343
randomized;170,8;304;603;603;343
randomized;179,0;318;603;603;344
randomized;176,8;311;603;603;343
randomized;170,2;308;603;603;343
randomized;178,4;310;603;603;346
randomized;177,8;304;603;603;346
randomized;180,0;324;603;603;344
randomized;173,4;316;603;603;343
randomized;176,8;317;603;603;343
randomized;176,6;315;603;603;344
randomized;177,8;317;603;603;344
randomized;175,6;315;603;603;344
randomized;177,0;314;603;603;344
randomized;175,6;312;603;603;342
randomized;179,0;319;603;603;343
randomized;179,0;315;603;603;344
randomized;175,8;318;603;603;343
randomized;180,8;317;603;603;344
randomized;170,0;307;603;603;343
randomized;174,4;313;603;603;345
randomized;179,6;315;603;603;344
randomized;176,6;317;603;603;344
randomized;172,8;311;603;603;344
randomized;175,4;311;603;603;346
randomized;176,2;320;603;603;344
randomized;175,4;314;603;603;345
randomized;172,8;311;603;603;344
randomized;177,0;309;603;603;343
randomized;175,2;318;603;603;343
randomized;176,2;311;603;603;345
randomized;180,0;312;603;603;346
randomized;168,4;309;603;603;342
randomized;173,0;311;603;603;345
randomized;175,6;313;603;603;344
randomized;181,0;325;603;603;343
randomized;177,8;313;603;603;344
randomized;172,6;313;603;603;344
randomized;172,8;315;603;603;342
randomized;172,8;316;603;603;342
randomized;178,4;323;603;603;343
randomized;172,4;317;603;603;344
randomized;177,2;316;603;603;345
randomized;176,2;310;603;603;346
randomized;175,2;314;603;603;343
randomized;176,4;315;603;603;344
randomized;177,4;314;603;603;344
randomized;182,6;327;603;603;343
randomized;176,4;320;603;603;343
randomized;172,4;319;603;603;342
randomized;179,8;314;603;603;344
randomized;177,6;319;603;603;343
randomized;172,6;310;603;603;342
randomized;173,0;313;603;603;344
randomized;180,0;309;603;603;345
randomized;178,2;308;603;603;346
randomized;173,8;315;603;603;343
randomized;167,8;306;603;603;342
randomized;173,2;313;603;603;342
randomized;172,6;311;603;603;343
randomized;175,0;315;603;603;344
randomized;177,4;326;603;603;343
randomized;175,0;315;603;603;343
randomized;175,0;313;603;603;343
randomized;177,0;317;603;603;344
randomized;178,8;308;603;603;345
randomized;178,8;318;603;603;345
randomized;178,6;319;603;603;343
randomized;175,2;311;603;603;343
randomized;176,4;311;603;603;344
randomized;173,8;309;603;603;344
randomized;177,2;318;603;603;343
randomized;170,0;312;603;603;342
randomized;180,0;318;603;603;343
randomized;174,8;311;603;603;343
randomized;175,6;323;603;603;343
randomized;174,2;305;603;603;344
randomized;169,6;311;603;603;341
randomized;177,4;311;603;603;344
randomized;173,8;315;603;603;343
randomized;176,8;312;603;603;343
randomized;176,8;312;603;603;343
randomized;175,2;315;603;603;344
randomized;180,2;319;603;603;344
randomized;170,2;314;603;603;341
randomized;167,0;307;603;603;344
randomized;174,6;309;603;603;344
randomized;178,6;318;603;603;344
randomized;175,6;318;603;603;344
randomized;174,6;317;603;603;343
randomized;177,6;321;603;603;343
randomized;172,8;314;603;603;344
randomized;175,2;317;603;603;344
randomized;174,4;322;603;603;343
randomized;174,2;312;603;603;342
randomized;178,6;317;603;603;344
randomized;170,2;310;603;603;343
randomized;178,4;313;603;603;343
randomized;182,2;314;603;603;346
randomized;176,8;318;603;603;344
randomized;175,0;312;603;603;346
randomized;168,0;307;603;603;343
randomized;170,2;306;603;603;344
randomized;173,0;311;603;603;343
randomized;180,8;315;603;603;344
randomized;179,8;323;603;603;344
randomized;177,0;317;603;603;343
randomized;173,8;316;603;603;343
randomized;178,4;311;603;603;344
randomized;181,4;317;603;603;346
randomized;177,6;311;603;603;345
randomized;176,2;316;603;603;343
randomized;170,4;303;603;603;344
randomized;174,0;319;603;603;342
randomized;173,8;319;603;603;343
randomized;176,8;307;603;603;344
randomized;176,0;315;603;603;344
randomized;176,6;316;603;603;344
randomized;181,0;308;603;603;347
randomized;178,2;314;603;603;343
randomized;177,6;313;603;603;344
randomized;177,6;318;603;603;344
randomized;174,8;311;603;603;343
randomized;174,0;313;603;603;344
randomized;176,6;320;603;603;344
randomized;179,8;313;603;603;345
randomized;178,8;328;603;603;343
randomized;174,4;310;603;603;343
randomized;177,4;312;603;603;344
randomized;173,4;318;603;603;343
randomized;180,2;323;603;603;344
randomized;171,8;309;603;603;344
randomized;170,6;310;603;603;342
randomized;180,6;318;603;603;344
randomized;176,6;311;603;603;345
randomized;172,4;314;603;603;343
randomized;177,2;311;603;603;345
randomized;171,6;312;603;603;343
randomized;171,6;306;603;603;343
randomized;171,4;315;603;603;342
randomized;174,2;317;603;603;343
randomized;172,2;303;603;603;344
randomized;172,2;312;603;603;344
randomized;168,8;315;603;603;342
randomized;171,4;306;603;603;343
randomized;178,8;307;603;603;345
randomized;175,4;316;603;603;342
randomized;177,2;316;603;603;343
randomized;176,8;316;603;603;345
randomized;180,6;325;603;603;344
randomized;174,8;317;603;603;344
randomized;178,0;320;603;603;344
randomized;173,2;313;603;603;343
randomized;180,6;311;603;603;345
randomized;178,4;314;603;603;344
randomized;171,2;307;603;603;344
randomized;180,2;317;603;603;344
randomized;174,8;312;603;603;345
randomized;173,2;314;603;603;343
randomized;180,0;320;603;603;344
randomized;176,6;313;603;603;344
randomized;181,2;313;603;603;345
randomized;178,8;313;603;603;344
randomized;176,0;312;603;603;343
randomized;177,0;322;603;603;343
randomized;177,2;317;603;603;343
randomized;175,8;315;603;603;344
randomized;176,4;310;603;603;344
randomized;174,0;320;603;603;343
randomized;180,6;319;603;603;345
randomized;178,0;315;603;603;343
randomized;172,4;310;603;603;344
randomized;178,8;315;603;603;344
randomized;177,2;319;603;603;343
randomized;176,4;311;603;603;344
randomized;172,4;315;603;603;344
randomized;175,8;310;603;603;344
randomized;172,2;304;603;603;344
randomized;178,6;321;603;603;343
randomized;173,8;311;603;603;344
randomized;176,0;313;603;603;342
randomized;181,0;325;603;603;345
randomized;181,2;319;603;603;344
randomized;177,6;314;603;603;343
randomized;177,8;316;603;603;345
