Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,4;1;277;278;279
randomized;48,30;120;277;278;173
randomized;49,225;123;277;278;172
randomized;50,000;127;277;278;175
randomized;45,350;111;277;278;170
randomized;48,20;121;277;278;173
randomized;46,000;116;277;278;176
randomized;48,2833333333;121;277;278;173
randomized;48,40;116;277;278;164
randomized;49,2833333333;126;277;278;174
randomized;46,7083333333;113;277;278;169
randomized;50,7833333333;127;277;278;175
randomized;47,600;119;277;278;173
randomized;48,375;121;277;278;173
randomized;50,050;129;277;278;178
randomized;50,35;126;277;278;173
randomized;49,20;120;277;278;173
randomized;47,075;120;277;278;177
randomized;48,850;122;277;278;173
randomized;48,075;119;277;278;170
randomized;48,35;120;277;278;177
randomized;46,8333333333;115;277;278;170
randomized;48,5833333333;122;277;278;173
randomized;47,2500;115;277;278;168
randomized;48,250;117;277;278;169
randomized;48,575;118;277;278;167
randomized;48,5000;119;277;278;171
randomized;47,9500;118;277;278;167
randomized;50,30;127;277;278;174
randomized;51,40;131;277;278;176
randomized;47,4333333333;122;277;278;176
randomized;48,95;122;277;278;170
randomized;49,3833333333;125;277;278;176
randomized;47,950;122;277;278;173
randomized;48,05;117;277;278;173
randomized;47,5833333333;118;277;278;167
randomized;47,350;119;277;278;174
randomized;48,60;121;277;278;167
randomized;49,40;123;277;278;169
randomized;49,05;124;277;278;169
randomized;47,65;124;277;278;175
randomized;48,4333333333;120;277;278;173
randomized;48,7833333333;125;277;278;176
randomized;50,70;128;277;278;172
randomized;45,650;115;277;278;173
randomized;46,8833333333;118;277;278;174
randomized;45,75;117;277;278;169
randomized;48,20;122;277;278;174
randomized;49,650;127;277;278;180
randomized;49,250;124;277;278;173
randomized;45,6333333333;116;277;278;173
randomized;49,750;125;277;278;182
randomized;46,50;115;277;278;173
randomized;50,250;122;277;278;168
randomized;48,7333333333;121;277;278;171
randomized;48,95;127;277;278;178
randomized;50,100;128;277;278;183
randomized;48,5833333333;122;277;278;171
randomized;47,800;122;277;278;181
randomized;47,050;115;277;278;175
randomized;50,30;121;277;278;165
randomized;48,800;122;277;278;176
randomized;48,35;121;277;278;174
randomized;48,15;122;277;278;171
randomized;49,3666666667;123;277;278;172
randomized;47,425;118;277;278;169
randomized;46,900;114;277;278;170
randomized;50,3333333333;124;277;278;166
randomized;48,7833333333;122;277;278;172
randomized;48,9083333333;121;277;278;168
randomized;48,7999999999;122;277;278;169
randomized;47,7333333333;121;277;278;172
randomized;47,9833333333;115;277;278;168
randomized;49,8166666666;127;277;278;177
randomized;48,550;120;277;278;171
randomized;49,30;124;277;278;175
randomized;48,7333333333;120;277;278;177
randomized;48,625;123;277;278;179
randomized;48,6083333333;120;277;278;170
randomized;48,6583333333;123;277;278;170
randomized;47,4666666667;114;277;278;165
randomized;50,30;126;277;278;169
randomized;48,50;116;277;278;162
randomized;48,25;116;277;278;166
randomized;49,1250;126;277;278;179
randomized;46,5333333333;118;277;278;173
randomized;48,3333333333;122;277;278;177
randomized;46,1833333333;115;277;278;170
randomized;46,6750;116;277;278;172
randomized;49,4333333333;124;277;278;172
randomized;49,75;125;277;278;175
randomized;49,0333333333;119;277;278;169
randomized;49,50;123;277;278;172
randomized;47,675;120;277;278;172
randomized;48,250;122;277;278;175
randomized;49,20;126;277;278;180
randomized;47,65;120;277;278;173
