Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;2,1;5;603;603;606
randomized;130,4333333333;326;603;603;484
randomized;131,5916666666;326;603;603;484
randomized;136,8000000000;338;603;603;483
randomized;131,5916666666;328;603;603;482
randomized;133,0833333333;329;603;603;477
randomized;136,2791666667;338;603;603;482
randomized;131,6416666666;323;603;603;484
randomized;132,4750;323;603;603;470
randomized;127,3958333333;309;603;603;479
randomized;132,0916666667;324;603;603;485
randomized;133,7583333333;328;603;603;476
randomized;135,6708333333;334;603;603;486
randomized;131,4958333333;324;603;603;481
randomized;134,7166666666;331;603;603;480
randomized;132,300;320;603;603;470
randomized;133,9458333333;337;603;603;490
randomized;133,2166666666;325;603;603;476
randomized;133,7166666666;327;603;603;466
randomized;132,4666666666;331;603;603;481
randomized;133,8708333333;328;603;603;480
randomized;133,0000;329;603;603;475
randomized;133,9166666667;337;603;603;487
randomized;130,8541666666;322;603;603;475
randomized;135,6416666666;331;603;603;477
randomized;132,7916666666;325;603;603;475
randomized;132,4833333333;326;603;603;476
randomized;129,7333333333;319;603;603;479
randomized;132,0583333333;324;603;603;471
randomized;132,4458333333;323;603;603;481
randomized;131,2499999999;329;603;603;481
randomized;132,4708333333;326;603;603;473
randomized;129,8083333333;325;603;603;483
randomized;132,4041666667;324;603;603;474
randomized;134,2083333333;332;603;603;493
randomized;133,3500;323;603;603;473
randomized;130,2374999999;327;603;603;492
randomized;130,6250;324;603;603;486
randomized;130,0000000000;318;603;603;484
randomized;133,5541666666;325;603;603;481
randomized;132,4958333333;319;603;603;475
randomized;132,5250;323;603;603;490
randomized;134,6500;337;603;603;492
randomized;131,3500;323;603;603;485
randomized;135,3833333333;335;603;603;481
randomized;128,3458333333;317;603;603;488
randomized;133,2250;332;603;603;482
randomized;133,7749999998;333;603;603;478
randomized;133,1791666666;331;603;603;483
randomized;126,3958333333;308;603;603;488
randomized;131,8333333333;318;603;603;472
randomized;134,4166666667;330;603;603;478
randomized;132,6666666667;327;603;603;476
randomized;128,8833333333;324;603;603;490
randomized;130,0666666666;319;603;603;483
randomized;133,1125;331;603;603;479
randomized;132,3750;321;603;603;479
randomized;133,0875000000;331;603;603;479
randomized;131,2708333333;321;603;603;481
randomized;133,4999999999;332;603;603;476
randomized;133,1708333333;327;603;603;476
randomized;131,9250000000;327;603;603;481
randomized;130,6208333333;327;603;603;484
randomized;133,6083333332;326;603;603;477
randomized;134,6875;334;603;603;475
randomized;134,8291666666;338;603;603;487
randomized;134,7333333333;335;603;603;486
randomized;135,4916666667;339;603;603;488
randomized;131,8708333333;326;603;603;476
randomized;130,2000;318;603;603;476
randomized;131,9416666666;330;603;603;488
randomized;134,3750;328;603;603;480
randomized;131,6583333332;322;603;603;475
randomized;134,8208333333;331;603;603;480
randomized;135,1250;337;603;603;486
randomized;133,7083333333;328;603;603;489
randomized;133,1375000000;326;603;603;482
randomized;130,8416666666;321;603;603;478
randomized;132,3500;326;603;603;484
randomized;136,5750;338;603;603;479
randomized;133,7208333333;336;603;603;492
randomized;134,9416666666;329;603;603;477
randomized;135,9333333333;338;603;603;482
randomized;132,8666666667;327;603;603;485
randomized;135,6416666666;332;603;603;474
randomized;134,5708333333;329;603;603;480
randomized;133,4750;326;603;603;477
randomized;134,8999999999;335;603;603;483
randomized;133,6416666666;330;603;603;474
randomized;129,8208333333;316;603;603;475
randomized;134,7166666666;333;603;603;473
randomized;129,7083333333;320;603;603;484
randomized;133,3958333333;331;603;603;481
randomized;134,0458333333;330;603;603;475
randomized;133,6333333333;331;603;603;481
randomized;133,3249999999;330;603;603;481
randomized;133,1500;332;603;603;487
randomized;131,0458333333;322;603;603;480
randomized;131,6291666666;328;603;603;484
randomized;133,7749999999;337;603;603;485
randomized;132,1708333333;327;603;603;489
randomized;130,7333333333;331;603;603;492
randomized;131,4083333332;325;603;603;478
randomized;133,8416666666;337;603;603;485
randomized;134,4083333333;336;603;603;484
randomized;133,2333333333;323;603;603;463
randomized;133,4500000000;325;603;603;476
randomized;133,3916666666;337;603;603;487
