Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,7;4;862;863;742
randomized;87,0166666665;207;862;863;288
randomized;90,2916666666;211;862;863;279
randomized;88,2875000000;208;862;863;291
randomized;90,3333333333;211;862;863;284
randomized;89,0416666666;211;862;863;290
randomized;88,9166666666;210;862;863;289
randomized;85,0416666666;201;862;863;281
randomized;89,8375000000;210;862;863;274
randomized;88,2333333332;209;862;863;282
randomized;83,8999999999;198;862;863;274
randomized;87,8416666666;208;862;863;287
randomized;88,3916666666;209;862;863;282
randomized;88,5833333333;209;862;863;284
randomized;88,8666666666;216;862;863;290
randomized;86,1249999999;204;862;863;281
randomized;87,8500000000;205;862;863;285
randomized;87,0833333332;205;862;863;292
randomized;87,2583333333;209;862;863;297
randomized;89,9916666666;214;862;863;288
randomized;86,9000000000;202;862;863;279
randomized;89,7833333333;210;862;863;278
randomized;87,8263888889;209;862;863;289
randomized;89,9499999999;215;862;863;286
randomized;87,5125000000;204;862;863;277
randomized;87,9291666667;207;862;863;284
randomized;89,9458333333;211;862;863;283
randomized;82,5722222222;196;862;863;282
randomized;88,3000000000;204;862;863;276
randomized;88,3999999999;211;862;863;286
randomized;87,4333333333;204;862;863;281
randomized;89,2625000000;211;862;863;286
randomized;84,1083333332;199;862;863;278
randomized;89,0250000000;208;862;863;284
randomized;85,5208333333;204;862;863;285
randomized;87,0291666666;206;862;863;285
randomized;89,6875000000;214;862;863;290
randomized;88,6041666666;207;862;863;285
randomized;91,3124999999;212;862;863;285
randomized;85,1916666666;205;862;863;286
randomized;88,9666666667;206;862;863;280
randomized;85,6777777776;204;862;863;285
randomized;89,1291666666;211;862;863;284
randomized;88,8833333332;213;862;863;282
randomized;89,4750000000;209;862;863;279
randomized;87,9333333333;207;862;863;279
randomized;87,9583333333;204;862;863;280
randomized;84,3500000000;196;862;863;288
randomized;88,5541666666;208;862;863;289
randomized;85,4583333333;200;862;863;275
randomized;88,4500000000;208;862;863;288
randomized;88,2416666666;204;862;863;277
randomized;88,9041666666;211;862;863;281
randomized;88,3097222222;207;862;863;289
randomized;89,8416666666;212;862;863;285
randomized;88,2791666666;210;862;863;283
randomized;86,9083333333;206;862;863;278
randomized;86,8374999999;203;862;863;284
