Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;4,40;12;168;168;175
randomized;76,2000000000;201;168;168;268
randomized;77,7999999999;201;168;168;264
randomized;75,5416666666;197;168;168;267
randomized;75,1166666666;196;168;168;267
randomized;77,5833333333;202;168;168;267
randomized;76,7749999999;203;168;168;272
randomized;78,8416666667;200;168;168;263
randomized;74,7250000000;194;168;168;269
randomized;76,5916666667;198;168;168;265
randomized;75,7000000000;195;168;168;261
randomized;75,4875000000;196;168;168;271
randomized;75,1499999999;192;168;168;259
randomized;77,8833333333;204;168;168;267
randomized;77,625;201;168;168;263
randomized;76,4666666665;201;168;168;267
randomized;75,6458333333;193;168;168;267
randomized;76,7499999998;199;168;168;263
randomized;77,8666666666;201;168;168;263
randomized;75,8666666666;194;168;168;260
randomized;77,0416666667;199;168;168;272
randomized;75,1666666666;202;168;168;277
randomized;76,2333333333;197;168;168;263
randomized;73,2916666666;192;168;168;266
randomized;75,4666666666;194;168;168;261
randomized;77,5208333333;201;168;168;269
randomized;75,025;194;168;168;263
randomized;78,9333333334;206;168;168;273
randomized;76,7958333333;201;168;168;270
randomized;73,5208333332;193;168;168;267
randomized;76,4000000000;193;168;168;262
randomized;72,2500000000;180;168;168;262
randomized;77,7166666666;197;168;168;257
randomized;72,0000000000;186;168;168;270
randomized;77,2666666667;201;168;168;263
randomized;77,6166666666;203;168;168;266
randomized;75,1166666667;192;168;168;267
randomized;79,9500000000;211;168;168;267
randomized;76,4500000000;196;168;168;262
randomized;75,3375000000;198;168;168;270
randomized;77,8166666667;199;168;168;262
randomized;76,8250000000;202;168;168;272
randomized;77,3750000000;199;168;168;264
randomized;74,5833333333;191;168;168;264
randomized;73,7208333333;188;168;168;263
randomized;77,6166666666;199;168;168;262
randomized;77,7500000000;199;168;168;264
randomized;75,1083333332;193;168;168;264
randomized;74,6666666667;187;168;168;262
randomized;77,9583333334;201;168;168;262
randomized;73,2333333332;190;168;168;269
randomized;77,1333333334;199;168;168;264
randomized;73,8083333333;188;168;168;272
randomized;77,0833333333;196;168;168;258
randomized;78,6083333334;204;168;168;270
randomized;72,8958333333;189;168;168;263
randomized;75,4083333334;194;168;168;265
randomized;74,4833333333;195;168;168;274
randomized;74,5416666666;196;168;168;272
randomized;75,1333333333;195;168;168;267
randomized;76,6833333333;197;168;168;265
randomized;77,0249999999;199;168;168;264
randomized;76,0208333334;202;168;168;276
randomized;78,0166666666;202;168;168;267
randomized;74,5083333333;199;168;168;274
randomized;74,9416666666;192;168;168;263
randomized;78,1500000000;202;168;168;268
randomized;75,5666666667;195;168;168;266
randomized;76,8583333333;196;168;168;258
randomized;75,3666666666;193;168;168;264
randomized;78,4166666666;202;168;168;261
randomized;77,6166666666;203;168;168;265
randomized;76,6000000000;194;168;168;270
randomized;77,6583333333;200;168;168;264
randomized;73,9958333333;191;168;168;274
randomized;74,9416666666;197;168;168;272
randomized;75,0166666666;192;168;168;266
randomized;76,1166666667;199;168;168;266
randomized;75,3875000000;194;168;168;270
randomized;75,4166666667;192;168;168;265
randomized;74,5125000000;190;168;168;263
randomized;78,7583333334;200;168;168;261
randomized;76,8250000000;196;168;168;263
randomized;74,3583333333;193;168;168;265
randomized;75,6666666666;194;168;168;262
randomized;73,5791666667;188;168;168;270
randomized;74,8875000000;197;168;168;270
randomized;76,5416666667;195;168;168;264
randomized;76,4500000000;197;168;168;265
randomized;77,8916666666;203;168;168;265
randomized;74,650;192;168;168;267
randomized;75,5666666666;201;168;168;276
randomized;76,4375000000;196;168;168;267
randomized;76,1750000000;198;168;168;268
randomized;74,8833333331;196;168;168;264
randomized;75,1958333333;196;168;168;271
randomized;75,5374999999;198;168;168;273
randomized;75,0708333334;192;168;168;269
randomized;73,5166666666;194;168;168;273
randomized;75,3041666666;193;168;168;264
randomized;76,9583333333;199;168;168;265
randomized;74,7999999999;193;168;168;268
randomized;75,7916666666;195;168;168;271
randomized;76,5791666667;198;168;168;270
randomized;74,8041666666;195;168;168;274
randomized;75,0208333333;197;168;168;271
randomized;77,7249999999;201;168;168;262
randomized;75,6333333333;196;168;168;266
randomized;78,6000000000;203;168;168;266
randomized;75,5874999999;197;168;168;268
randomized;75,5333333333;201;168;168;274
randomized;77,1041666666;200;168;168;269
randomized;76,4500000000;198;168;168;267
randomized;79,1833333333;207;168;168;271
randomized;76,2666666666;198;168;168;263
randomized;73,5958333333;191;168;168;267
randomized;74,0416666666;189;168;168;266
randomized;78,7833333333;203;168;168;270
randomized;77,2375000000;195;168;168;259
randomized;77,1333333332;201;168;168;267
randomized;74,6000000000;189;168;168;259
randomized;74,4541666667;187;168;168;253
randomized;77,1375000000;199;168;168;266
randomized;75,9166666666;195;168;168;258
randomized;76,7333333334;199;168;168;266
randomized;76,7541666666;203;168;168;278
randomized;71,1916666667;187;168;168;276
randomized;78,0166666666;198;168;168;262
randomized;75,8749999999;197;168;168;267
randomized;77,5333333333;198;168;168;261
randomized;78,8166666666;208;168;168;278
randomized;75,9333333333;195;168;168;259
randomized;76,8916666667;198;168;168;265
randomized;74,2999999999;195;168;168;263
randomized;76,1166666667;192;168;168;255
randomized;79,5500000000;201;168;168;258
randomized;76,7833333333;198;168;168;261
randomized;75,8041666665;197;168;168;276
randomized;77,1083333333;199;168;168;263
randomized;78,0250000000;199;168;168;262
randomized;75,7541666666;196;168;168;269
randomized;76,8333333333;198;168;168;258
randomized;70,5749999999;183;168;168;264
randomized;77,2166666666;204;168;168;269
randomized;75,9583333332;195;168;168;258
randomized;75,2666666666;194;168;168;258
randomized;73,0083333333;183;168;168;264
randomized;77,5833333333;195;168;168;262
randomized;76,9458333333;199;168;168;261
randomized;76,4583333333;201;168;168;275
randomized;74,1958333333;193;168;168;273
randomized;73,50000;192;168;168;276
randomized;77,8458333333;204;168;168;270
randomized;76,6583333333;197;168;168;258
randomized;75,7666666666;200;168;168;276
randomized;74,8875000000;194;168;168;270
