Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;46,9523809525;35;947;948;957
randomized;62,0047619039;83;947;948;100
randomized;57,1190476182;82;947;948;97
randomized;57,2952380945;76;947;948;105
randomized;54,4571428569;78;947;948;103
randomized;63,3571428565;84;947;948;98
randomized;53,7476190471;76;947;948;101
randomized;54,9261904754;74;947;948;99
randomized;54,4809523802;79;947;948;100
randomized;59,3333333328;80;947;948;103
randomized;52,5476190469;77;947;948;100
randomized;59,0571428566;82;947;948;98
randomized;60,3285714277;81;947;948;100
randomized;57,2023809519;80;947;948;103
randomized;55,0095238088;79;947;948;101
randomized;56,7857142852;78;947;948;100
randomized;57,3380952374;81;947;948;102
randomized;61,1023809517;79;947;948;102
randomized;51,1571428565;76;947;948;100
randomized;55,6047619042;77;947;948;102
randomized;55,7571428566;80;947;948;97
randomized;62,6571428564;83;947;948;101
randomized;58,9047619046;78;947;948;102
randomized;61,7857142849;80;947;948;101
randomized;55,8095238089;80;947;948;99
randomized;57,1714285707;78;947;948;101
randomized;63,4666666660;83;947;948;100
randomized;55,1523809519;76;947;948;103
randomized;55,9309523804;79;947;948;99
randomized;60,5428571420;84;947;948;98
randomized;53,6428571423;75;947;948;100
randomized;54,5095238088;78;947;948;101
randomized;57,6119047613;81;947;948;101
randomized;64,0190476186;85;947;948;97
randomized;51,8571428566;77;947;948;98
randomized;62,0857142849;84;947;948;97
randomized;58,4809523803;81;947;948;98
randomized;60,6428571421;81;947;948;100
randomized;59,3761904753;82;947;948;98
randomized;55,4857142849;78;947;948;100
randomized;62,5285714279;82;947;948;102
randomized;55,5047619042;79;947;948;103
randomized;56,9380952374;78;947;948;102
randomized;58,6142857134;80;947;948;98
randomized;63,5952380945;82;947;948;97
randomized;45,5166666661;71;947;948;100
randomized;54,5238095233;77;947;948;101
randomized;53,9095238088;77;947;948;103
randomized;48,6428571424;75;947;948;101
randomized;51,5142857137;77;947;948;102
randomized;67,2952380944;88;947;948;97
randomized;63,9904761895;85;947;948;98
randomized;65,1619047613;80;947;948;100
randomized;52,3333333328;74;947;948;99
randomized;49,4571428567;73;947;948;103
randomized;51,5428571423;75;947;948;103
randomized;58,5047619039;78;947;948;98
randomized;56,9761904758;78;947;948;101
randomized;52,8095238088;76;947;948;100
randomized;59,0190476182;82;947;948;101
randomized;53,8047619040;76;947;948;100
randomized;57,6571428561;80;947;948;99
