Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;12,8833333333;31;635;636;650
randomized;119,15;356;635;636;412
randomized;118,20;366;635;636;418
randomized;121,05;359;635;636;418
randomized;119,25;355;635;636;420
randomized;118,50;354;635;636;413
randomized;121,35;362;635;636;423
randomized;119,90;363;635;636;422
randomized;121,45;358;635;636;435
randomized;118,40;351;635;636;418
randomized;120,30;362;635;636;427
randomized;119,95;356;635;636;419
randomized;121,65;358;635;636;420
randomized;121,60;363;635;636;428
randomized;119,45;357;635;636;426
randomized;117,50;357;635;636;415
randomized;118,05;354;635;636;416
randomized;121,65;365;635;636;418
randomized;121,60;364;635;636;415
randomized;119,40;361;635;636;419
randomized;117,90;355;635;636;416
randomized;119,80;366;635;636;415
randomized;120,60;361;635;636;420
randomized;120,70;358;635;636;420
randomized;122,00;362;635;636;426
randomized;120,15;354;635;636;425
randomized;121,55;361;635;636;418
randomized;120,15;359;635;636;423
randomized;120,70;359;635;636;420
randomized;120,15;355;635;636;425
randomized;119,60;361;635;636;414
randomized;118,70;357;635;636;421
randomized;115,90;344;635;636;416
randomized;121,10;361;635;636;421
randomized;122,55;363;635;636;427
randomized;120,60;356;635;636;417
randomized;121,15;362;635;636;422
randomized;121,95;363;635;636;418
randomized;118,65;355;635;636;417
randomized;121,35;364;635;636;419
randomized;119,40;358;635;636;416
randomized;119,70;355;635;636;430
randomized;120,20;354;635;636;419
randomized;120,10;361;635;636;423
randomized;117,20;350;635;636;417
randomized;119,85;363;635;636;422
randomized;121,85;360;635;636;423
randomized;119,35;358;635;636;421
randomized;121,00;365;635;636;426
randomized;116,50;351;635;636;415
randomized;121,05;360;635;636;424
randomized;122,35;358;635;636;416
randomized;118,80;355;635;636;425
randomized;120,90;356;635;636;418
randomized;118,90;362;635;636;426
randomized;116,75;349;635;636;414
randomized;120,70;358;635;636;428
randomized;122,00;367;635;636;418
randomized;119,10;347;635;636;420
randomized;120,75;357;635;636;426
randomized;121,45;361;635;636;425
randomized;118,05;347;635;636;423
randomized;119,45;358;635;636;419
randomized;119,95;358;635;636;423
randomized;123,70;358;635;636;423
randomized;119,85;355;635;636;423
randomized;118,65;347;635;636;415
randomized;119,75;358;635;636;416
randomized;119,45;357;635;636;426
randomized;119,25;357;635;636;418
randomized;117,35;352;635;636;413
randomized;118,80;361;635;636;416
randomized;118,35;355;635;636;415
randomized;120,00;356;635;636;420
randomized;118,95;357;635;636;417
randomized;120,45;354;635;636;414
randomized;120,70;353;635;636;423
randomized;122,45;361;635;636;421
randomized;120,05;366;635;636;421
randomized;121,35;366;635;636;424
randomized;120,25;361;635;636;421
randomized;116,95;359;635;636;422
randomized;122,75;360;635;636;425
randomized;120,05;358;635;636;417
