Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;6,5;4;947;948;817
randomized;46,5833333333;65;947;948;80
randomized;48,250;63;947;948;82
randomized;49,5833333333;63;947;948;81
randomized;50,0833333333;67;947;948;82
randomized;53,75;65;947;948;82
randomized;52,75;64;947;948;81
randomized;55,0833333333;66;947;948;82
randomized;52,25;62;947;948;85
randomized;50,750;66;947;948;81
randomized;49,00;63;947;948;83
randomized;55,5;69;947;948;79
randomized;56,0;69;947;948;78
randomized;53,75;69;947;948;80
randomized;52,25;68;947;948;84
randomized;52,375;66;947;948;83
randomized;45,5;60;947;948;82
randomized;53,0;65;947;948;83
randomized;45,5;59;947;948;85
randomized;52,0;63;947;948;81
randomized;47,875;64;947;948;82
randomized;50,3333333333;66;947;948;81
randomized;49,250;63;947;948;83
randomized;52,125;63;947;948;83
randomized;50,5833333333;66;947;948;81
randomized;50,3333333333;61;947;948;82
randomized;50,3333333333;66;947;948;81
randomized;46,25;62;947;948;83
randomized;46,7500;63;947;948;81
randomized;51,8333333333;65;947;948;82
randomized;53,25;70;947;948;81
randomized;53,00;67;947;948;81
randomized;49,250;64;947;948;84
randomized;52,50;67;947;948;82
randomized;48,25;65;947;948;81
randomized;49,50;65;947;948;82
randomized;50,00;68;947;948;80
randomized;50,5;61;947;948;85
randomized;52,75;63;947;948;84
randomized;49,3333333333;63;947;948;82
randomized;49,25;61;947;948;84
randomized;51,8333333333;65;947;948;85
randomized;51,5;62;947;948;82
randomized;52,0;67;947;948;80
randomized;50,3333333333;62;947;948;86
randomized;53,25;66;947;948;81
randomized;52,75;67;947;948;82
randomized;47,5;64;947;948;83
randomized;52,125;65;947;948;86
randomized;53,2500;64;947;948;86
randomized;51,8333333333;64;947;948;82
randomized;53,25;69;947;948;81
randomized;52,5;65;947;948;81
randomized;53,00;67;947;948;85
randomized;52,50;65;947;948;83
randomized;50,00;63;947;948;80
randomized;51,5;64;947;948;82
randomized;50,5;67;947;948;78
randomized;53,250;64;947;948;82
randomized;52,5;64;947;948;84
randomized;51,250;65;947;948;80
randomized;48,5833333333;63;947;948;82
randomized;56,0;69;947;948;78
randomized;53,75;65;947;948;81
randomized;52,8333333333;61;947;948;86
randomized;53,5;67;947;948;79
randomized;50,75;64;947;948;82
randomized;53,5;66;947;948;79
randomized;51,0;66;947;948;81
randomized;52,0;62;947;948;86
randomized;51,0;61;947;948;83
randomized;53,25;67;947;948;81
randomized;51,0;66;947;948;81
randomized;52,00;66;947;948;84
randomized;52,0833333333;69;947;948;80
randomized;47,250;62;947;948;85
randomized;52,5;68;947;948;81
randomized;50,25;66;947;948;84
randomized;49,5;66;947;948;81
randomized;51,3333333333;61;947;948;84
randomized;50,875;63;947;948;84
randomized;51,00;62;947;948;84
randomized;48,0;64;947;948;79
randomized;53,5;66;947;948;81
randomized;50,0;64;947;948;80
randomized;48,00;63;947;948;81
randomized;54,0;69;947;948;79
randomized;50,75;67;947;948;83
randomized;48,875;64;947;948;86
randomized;48,3333333333;62;947;948;82
randomized;51,25;65;947;948;83
randomized;51,0000;64;947;948;82
randomized;50,50;64;947;948;81
randomized;51,0;64;947;948;85
randomized;49,875;64;947;948;83
randomized;51,000;62;947;948;84
randomized;51,25;64;947;948;80
randomized;48,50;62;947;948;83
randomized;51,3333333333;64;947;948;81
randomized;47,875;63;947;948;84
randomized;51,125;64;947;948;82
randomized;51,0;64;947;948;80
randomized;51,250;64;947;948;83
randomized;50,5000;63;947;948;85
randomized;53,5;66;947;948;80
randomized;49,500;66;947;948;80
randomized;54,000;67;947;948;80
randomized;49,0;64;947;948;81
randomized;52,25;63;947;948;84
randomized;48,000;64;947;948;82
randomized;51,500;65;947;948;83
randomized;50,3333333333;66;947;948;80
randomized;49,0;63;947;948;82
randomized;47,00;60;947;948;87
randomized;51,25;63;947;948;88
randomized;49,5;63;947;948;84
randomized;52,25;66;947;948;81
randomized;52,125;63;947;948;85
randomized;52,0;64;947;948;84
randomized;54,8333333333;67;947;948;81
randomized;52,8333333333;66;947;948;82
randomized;56,0;66;947;948;84
randomized;50,5;59;947;948;86
randomized;50,3333333333;65;947;948;83
randomized;54,5000;67;947;948;80
randomized;52,0;64;947;948;82
randomized;53,8333333333;67;947;948;80
randomized;55,0;69;947;948;80
randomized;51,8333333333;64;947;948;82
randomized;49,75;66;947;948;82
randomized;52,125;66;947;948;80
randomized;51,0;63;947;948;82
randomized;49,0;66;947;948;79
randomized;49,625;63;947;948;82
randomized;52,00;67;947;948;79
randomized;47,000;62;947;948;83
randomized;50,75;64;947;948;83
randomized;52,875;63;947;948;84
randomized;48,250;62;947;948;82
randomized;48,7500;62;947;948;81
randomized;52,5;64;947;948;87
randomized;55,250;69;947;948;80
randomized;53,0;65;947;948;79
randomized;49,75;66;947;948;82
randomized;54,75;66;947;948;79
randomized;52,750;65;947;948;82
randomized;53,8333333333;64;947;948;81
randomized;51,0;65;947;948;82
randomized;51,0;60;947;948;82
randomized;51,3333333333;66;947;948;81
randomized;52,3333333333;62;947;948;80
randomized;50,5833333333;66;947;948;82
randomized;47,000;60;947;948;84
randomized;46,50;60;947;948;82
randomized;48,5;64;947;948;82
randomized;50,7083333333;62;947;948;82
randomized;48,25;62;947;948;84
randomized;52,000;63;947;948;80
randomized;49,0;61;947;948;84
randomized;51,25;69;947;948;82
randomized;55,5;69;947;948;81
randomized;47,50;61;947;948;85
randomized;52,5;64;947;948;83
randomized;53,0;65;947;948;80
randomized;49,875;61;947;948;84
randomized;46,625;59;947;948;84
randomized;48,625;58;947;948;84
randomized;49,25;64;947;948;83
randomized;51,250;65;947;948;84
randomized;52,8333333333;68;947;948;83
randomized;49,2083333333;63;947;948;82
randomized;44,625;59;947;948;83
