Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;5,1333333333;14;168;168;175
randomized;66,4999999998;184;168;168;220
randomized;68,3833333331;186;168;168;217
randomized;67,1833333332;187;168;168;217
randomized;65,8499999998;185;168;168;217
randomized;67,8499999999;185;168;168;219
randomized;70,9666666666;195;168;168;226
randomized;65,1999999998;176;168;168;210
randomized;68,9166666665;188;168;168;222
randomized;68,3999999999;184;168;168;221
randomized;68,0666666666;188;168;168;215
randomized;67,0999999998;186;168;168;213
randomized;66,9666666666;186;168;168;214
randomized;68,2833333332;185;168;168;220
randomized;65,0333333332;181;168;168;213
randomized;69,4999999998;192;168;168;219
randomized;66,4499999998;180;168;168;214
randomized;69,1666666666;188;168;168;215
randomized;68,3333333331;191;168;168;221
randomized;66,6499999998;181;168;168;212
randomized;67,5499999998;186;168;168;215
randomized;68,7166666665;187;168;168;221
randomized;68,3999999998;189;168;168;218
randomized;69,1999999998;190;168;168;224
randomized;64,3999999998;181;168;168;210
randomized;67,2499999999;189;168;168;219
randomized;67,4666666665;180;168;168;214
randomized;66,6833333331;179;168;168;210
randomized;67,7499999998;184;168;168;216
randomized;66,0499999998;183;168;168;217
randomized;66,3499999998;180;168;168;215
randomized;70,1999999998;192;168;168;219
randomized;68,6499999998;185;168;168;218
randomized;68,3833333332;191;168;168;223
randomized;66,8833333332;184;168;168;215
randomized;68,3166666665;188;168;168;216
randomized;69,8666666665;191;168;168;219
randomized;67,3666666665;180;168;168;210
randomized;67,1999999998;182;168;168;214
randomized;67,5833333332;185;168;168;214
randomized;66,6166666664;177;168;168;213
randomized;63,7999999998;172;168;168;208
randomized;69,5666666665;190;168;168;216
randomized;67,8333333332;185;168;168;216
randomized;67,0833333332;182;168;168;216
randomized;66,5666666665;183;168;168;218
randomized;65,8166666666;184;168;168;215
randomized;67,5833333331;190;168;168;217
randomized;66,7166666665;186;168;168;215
randomized;67,8833333333;189;168;168;222
randomized;66,4333333332;179;168;168;213
randomized;67,4499999998;186;168;168;213
randomized;65,8499999998;178;168;168;212
randomized;65,9666666665;176;168;168;214
randomized;66,8166666666;182;168;168;214
randomized;66,6499999998;184;168;168;213
randomized;66,6833333332;182;168;168;213
randomized;67,8166666665;184;168;168;217
randomized;65,3833333333;183;168;168;218
randomized;68,6166666665;187;168;168;218
randomized;68,5666666665;185;168;168;214
randomized;66,3166666665;181;168;168;214
randomized;67,5833333332;181;168;168;216
randomized;66,7666666665;185;168;168;218
randomized;68,2666666665;184;168;168;217
randomized;69,1999999998;187;168;168;222
randomized;66,2666666665;185;168;168;215
randomized;68,4999999998;184;168;168;214
randomized;65,4999999999;179;168;168;210
randomized;67,5833333331;183;168;168;215
randomized;67,8166666665;185;168;168;214
randomized;67,4833333332;188;168;168;216
randomized;67,1666666664;183;168;168;213
randomized;67,8833333332;188;168;168;220
randomized;65,7333333331;179;168;168;206
randomized;67,8833333332;185;168;168;221
randomized;68,4666666665;189;168;168;216
randomized;66,9666666665;187;168;168;212
randomized;66,3166666665;179;168;168;215
randomized;67,4833333332;182;168;168;217
randomized;66,4333333331;188;168;168;218
randomized;64,8999999998;178;168;168;211
randomized;63,9333333331;176;168;168;213
randomized;66,8999999999;182;168;168;216
randomized;66,9666666665;187;168;168;217
randomized;67,1666666666;185;168;168;222
randomized;67,9499999999;190;168;168;215
randomized;66,0166666665;173;168;168;214
randomized;67,2999999998;187;168;168;215
randomized;68,9333333332;193;168;168;228
randomized;66,0166666666;183;168;168;215
randomized;68,3833333332;192;168;168;216
randomized;66,7833333333;183;168;168;215
randomized;66,8333333332;184;168;168;218
randomized;65,2499999999;179;168;168;215
randomized;67,9499999998;191;168;168;216
randomized;64,4499999998;176;168;168;212
randomized;67,0833333331;187;168;168;215
randomized;66,3666666665;186;168;168;213
randomized;68,5166666665;190;168;168;215
randomized;70,3999999998;189;168;168;223
randomized;66,9333333331;185;168;168;214
randomized;67,3166666666;193;168;168;220
randomized;67,0333333331;183;168;168;213
randomized;65,3166666665;179;168;168;214
randomized;65,8499999998;185;168;168;215
randomized;66,5499999998;178;168;168;213
randomized;67,1999999999;185;168;168;219
randomized;65,5166666665;178;168;168;212
randomized;66,8999999999;187;168;168;212
randomized;64,1833333331;176;168;168;213
randomized;66,5333333332;182;168;168;213
randomized;70,0333333331;185;168;168;217
randomized;67,8499999998;178;168;168;211
randomized;65,2999999998;187;168;168;210
randomized;67,0999999999;182;168;168;213
randomized;65,8999999998;178;168;168;210
randomized;67,7833333332;184;168;168;222
randomized;68,4333333332;190;168;168;223
randomized;63,8333333331;176;168;168;210
randomized;68,8166666665;187;168;168;216
randomized;66,8666666665;185;168;168;216
randomized;67,4999999998;182;168;168;208
randomized;69,4833333331;188;168;168;217
randomized;67,0166666665;181;168;168;213
randomized;66,6333333331;182;168;168;214
randomized;66,8166666665;181;168;168;211
randomized;65,3833333331;177;168;168;211
randomized;66,0499999998;180;168;168;213
randomized;65,6499999998;179;168;168;211
randomized;67,8666666665;184;168;168;219
randomized;67,0333333332;189;168;168;216
randomized;70,2499999998;192;168;168;217
randomized;69,0166666665;190;168;168;218
