Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;54,3428571428;133;88;177;195
randomized;77,8999999998;206;88;177;222
randomized;76,0571428569;204;88;177;221
randomized;76,3142857139;226;88;177;236
randomized;78,4428571427;228;88;177;238
randomized;79,8476190473;228;88;177;236
randomized;81,2619047615;230;88;177;236
randomized;82,0523809523;225;88;177;237
randomized;79,0095238090;212;88;177;225
randomized;76,1380952379;224;88;177;239
randomized;75,3238095237;222;88;177;237
randomized;82,3952380951;224;88;177;235
randomized;78,7095238093;226;88;177;236
randomized;76,1952380952;214;88;177;232
randomized;77,5619047619;224;88;177;237
randomized;75,8428571428;223;88;177;238
randomized;81,2095238093;211;88;177;233
randomized;80,9714285713;227;88;177;237
randomized;81,5857142856;227;88;177;239
randomized;80,4654761903;228;88;177;241
randomized;75,9119047618;227;88;177;247
randomized;78,8380952378;229;88;177;249
randomized;83,3142857142;230;88;177;243
randomized;85,1952380951;227;88;177;243
randomized;82,6380952382;231;88;177;243
randomized;82,9428571427;230;88;177;242
randomized;83,2809523809;226;88;177;241
randomized;82,0380952379;230;88;177;241
randomized;80,8714285713;223;88;177;242
randomized;82,6904761902;229;88;177;240
randomized;81,6047619045;225;88;177;237
randomized;90,2095238095;230;88;177;240
randomized;89,2238095236;230;88;177;244
randomized;81,3809523810;206;88;177;230
randomized;88,9285714285;202;88;177;218
randomized;84,9523809521;187;88;177;212
randomized;85,7559523806;197;88;177;213
randomized;85,2333333330;182;88;177;206
randomized;84,1333333330;186;88;177;210
randomized;82,0642857141;192;88;177;211
randomized;78,7523809520;183;88;177;209
randomized;80,1809523806;189;88;177;209
randomized;79,2761904761;187;88;177;218
randomized;84,7952380949;187;88;177;211
randomized;77,9904761901;184;88;177;204
randomized;79,8761904760;182;88;177;206
randomized;76,0619047611;175;88;177;202
randomized;90,0190476186;198;88;177;226
randomized;88,1238095234;184;88;177;202
randomized;82,5142857142;254;88;177;258
randomized;82,3761904761;252;88;177;259
randomized;84,2952380951;243;88;177;251
randomized;84,4999999999;246;88;177;251
randomized;85,4547619046;244;88;177;254
randomized;82,4523809521;227;88;177;239
randomized;76,7380952381;199;88;177;225
randomized;89,6523809519;196;88;177;211
randomized;84,3238095233;210;88;177;227
randomized;77,1380952379;194;88;177;216
randomized;80,1619047618;195;88;177;210
randomized;78,1238095238;196;88;177;225
randomized;79,0428571425;197;88;177;217
randomized;80,6666666664;197;88;177;224
randomized;85,8761904759;199;88;177;219
randomized;78,5952380950;198;88;177;224
randomized;85,1380952378;199;88;177;219
randomized;92,3547619044;198;88;177;223
randomized;74,1047619045;195;88;177;221
randomized;80,7333333331;216;88;177;235
randomized;77,2380952380;210;88;177;238
randomized;83,0952380950;220;88;177;238
randomized;78,6714285715;261;88;177;262
randomized;78,9571428572;261;88;177;262
randomized;78,8142857143;261;88;177;262
randomized;79,1952380953;261;88;177;262
randomized;79,3;263;88;177;264
randomized;79,1000000000;261;88;177;262
randomized;79,1047619047;243;88;177;253
randomized;79,2428571429;261;88;177;262
randomized;76,9761904761;255;88;177;260
randomized;79,3;263;88;177;264
randomized;79,1000000000;261;88;177;262
randomized;79,1000000000;261;88;177;262
randomized;79,3;263;88;177;264
randomized;77,4952380949;214;88;177;233
randomized;83,4190476189;253;88;177;258
randomized;83,1238095238;254;88;177;258
randomized;84,4142857142;254;88;177;258
randomized;86,7428571428;256;88;177;257
randomized;82,5428571428;255;88;177;259
randomized;86,2571428570;254;88;177;258
randomized;84,7809523807;214;88;177;228
randomized;83,8238095237;247;88;177;251
randomized;84,6000000000;241;88;177;251
randomized;81,9809523808;236;88;177;241
randomized;81,9698412697;216;88;177;230
randomized;84,6095238094;213;88;177;233
randomized;85,2142857142;225;88;177;233
randomized;85,6809523805;221;88;177;228
randomized;84,4142857142;238;88;177;248
randomized;85,4428571428;196;88;177;219
randomized;85,1571428571;239;88;177;247
randomized;77,3714285715;248;88;177;255
randomized;76,7142857143;234;88;177;252
randomized;77,5833333334;239;88;177;254
randomized;77,7190476190;249;88;177;258
randomized;76,2666666667;245;88;177;253
randomized;77,7285714286;249;88;177;257
randomized;76,5857142858;248;88;177;257
randomized;77,9428571428;248;88;177;252
randomized;77,8000000000;247;88;177;252
randomized;76,3428571428;248;88;177;255
randomized;77,1857142857;254;88;177;261
randomized;77,7285714284;233;88;177;244
randomized;79,5285714284;251;88;177;256
randomized;78,4142857142;233;88;177;241
randomized;87,1571428571;229;88;177;238
randomized;81,4761904760;229;88;177;237
randomized;85,7642857143;227;88;177;249
randomized;81,2714285711;228;88;177;239
randomized;78,6285714284;230;88;177;245
randomized;80,6571428569;227;88;177;235
randomized;88,3571428570;226;88;177;240
randomized;89,0821428568;179;88;177;208
randomized;87,5702380948;184;88;177;205
randomized;88,4880952377;203;88;177;228
randomized;88,8226190474;179;88;177;200
randomized;87,2623015872;175;88;177;206
randomized;89,9178571426;203;88;177;226
randomized;91,6374999996;186;88;177;204
randomized;78,7166666666;214;88;177;234
randomized;80,3380952379;217;88;177;233
randomized;77,4714285713;215;88;177;231
randomized;78,3571428567;191;88;177;213
randomized;81,4904761902;211;88;177;228
randomized;79,1809523810;237;88;177;248
randomized;78,6809523808;225;88;177;238
randomized;79,2047619048;240;88;177;249
randomized;81,0904761902;223;88;177;236
randomized;75,2301587298;210;88;177;235
randomized;76,0904761902;213;88;177;231
randomized;79,1904761904;216;88;177;234
randomized;76,3714285713;235;88;177;244
randomized;74,2904761902;221;88;177;233
randomized;75,2380952379;222;88;177;243
randomized;76,6761904760;221;88;177;233
randomized;77,0523809523;224;88;177;244
randomized;77,5523809524;238;88;177;247
randomized;76,5214285712;223;88;177;237
randomized;75,5206349204;223;88;177;232
randomized;78,7968253966;235;88;177;243
randomized;75,3666666664;224;88;177;232
randomized;78,4333333330;221;88;177;240
randomized;77,2666666666;227;88;177;240
randomized;83,4380952380;212;88;177;226
randomized;84,1476190474;211;88;177;226
randomized;83,8476190475;214;88;177;233
randomized;80,2095238095;242;88;177;251
randomized;75,6857142858;245;88;177;256
randomized;79,0285714285;244;88;177;256
randomized;80,2285714285;210;88;177;233
randomized;77,4738095237;235;88;177;239
randomized;74,9523809521;219;88;177;240
randomized;78,8761904760;231;88;177;244
randomized;83,7571428569;216;88;177;228
randomized;81,4119047616;208;88;177;231
randomized;80,5095238092;208;88;177;231
randomized;82,6380952380;213;88;177;232
randomized;79,9238095236;202;88;177;227
randomized;81,8999999998;207;88;177;225
randomized;82,4999999998;207;88;177;227
randomized;84,5761904759;215;88;177;227
randomized;83,4666666665;214;88;177;234
randomized;83,3619047616;211;88;177;221
randomized;78,8678571425;210;88;177;231
randomized;77,7571428570;202;88;177;228
randomized;82,8666666666;248;88;177;252
randomized;84,0952380952;242;88;177;253
randomized;85,3793650791;234;88;177;244
randomized;81,0285714285;224;88;177;240
randomized;85,0857142855;216;88;177;227
randomized;83,5285714285;212;88;177;225
randomized;85,4333333332;225;88;177;239
randomized;84,3238095238;199;88;177;216
randomized;83,3666666666;245;88;177;253
randomized;76,8714285712;203;88;177;225
randomized;78,8428571428;253;88;177;256
randomized;82,7761904759;204;88;177;225
randomized;94,0333333328;179;88;177;210
