Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;99,4535714274;156;171;262;360
randomized;96,8261904748;148;171;262;219
randomized;105,0547619035;154;171;262;228
randomized;97,5142857131;147;171;262;217
randomized;101,9833333324;149;171;262;222
randomized;103,3999999991;153;171;262;236
randomized;100,3273809511;149;171;262;236
randomized;101,8142857131;153;171;262;218
randomized;97,9142857132;155;171;262;215
randomized;100,4571428558;153;171;262;220
randomized;103,2142857127;148;171;262;228
randomized;103,8285714275;151;171;262;227
randomized;103,4285714275;153;171;262;230
randomized;101,6619047608;149;171;262;234
randomized;100,8666666656;149;171;262;223
randomized;96,1154761895;152;171;262;217
randomized;97,4095238082;145;171;262;224
randomized;103,5952380942;150;171;262;227
randomized;103,4095238087;158;171;262;223
randomized;102,8809523800;150;171;262;228
randomized;104,6476190465;154;171;262;228
randomized;100,8952380941;150;171;262;221
randomized;96,7452380940;149;171;262;225
randomized;99,7476190470;150;171;262;219
randomized;103,2404761892;152;171;262;219
randomized;98,9357142845;145;171;262;230
randomized;105,0345238084;157;171;262;213
randomized;93,0841269834;140;171;262;233
randomized;102,6904761890;151;171;262;226
randomized;97,0357142845;148;171;262;222
randomized;105,2726190459;153;171;262;222
randomized;103,9857142845;154;171;262;212
randomized;100,4428571418;149;171;262;227
randomized;104,6059523795;149;171;262;223
randomized;98,8630952371;153;171;262;227
randomized;99,9619047610;153;171;262;226
randomized;98,7690476180;149;171;262;221
randomized;98,7059523795;143;171;262;238
randomized;103,0166666653;154;171;262;217
randomized;93,5333333326;141;171;262;224
randomized;98,6452380940;146;171;262;232
randomized;99,6904761894;160;171;262;216
randomized;97,2380952369;150;171;262;222
randomized;89,6416666654;142;171;262;234
randomized;106,2226190462;154;171;262;234
randomized;100,2119047606;151;171;262;222
randomized;97,3880952367;149;171;262;228
randomized;93,2571428559;142;171;262;231
randomized;109,5619047613;158;171;262;222
randomized;88,9976190467;147;171;262;213
randomized;101,9404761892;154;171;262;215
randomized;104,3261904750;153;171;262;222
randomized;97,9238095227;153;171;262;224
randomized;106,1857142847;162;171;262;220
randomized;92,7190476176;144;171;262;236
randomized;104,5583333320;157;171;262;224
randomized;103,6916666654;153;171;262;223
randomized;113,6369047606;163;171;262;213
randomized;106,8571428560;159;171;262;221
randomized;97,8142857132;152;171;262;214
randomized;99,1285714271;156;171;262;213
randomized;107,7857142846;153;171;262;226
randomized;101,3857142847;157;171;262;224
randomized;105,9380952370;154;171;262;221
randomized;110,7988095224;152;171;262;225
randomized;103,4761904751;155;171;262;224
randomized;108,6380952368;155;171;262;223
randomized;107,2309523796;156;171;262;228
randomized;106,2988095225;154;171;262;217
randomized;99,3964285701;144;171;262;225
randomized;109,0190476181;149;171;262;232
randomized;103,8166666659;150;171;262;235
randomized;96,8809523797;152;171;262;213
randomized;103,0833333321;151;171;262;237
randomized;101,8654761889;154;171;262;220
randomized;98,3154761892;144;171;262;231
randomized;98,3380952369;153;171;262;220
randomized;104,8726190465;153;171;262;216
randomized;99,8428571417;158;171;262;220
randomized;104,7738095225;150;171;262;226
randomized;95,4392857132;149;171;262;222
randomized;89,0142857131;140;171;262;230
randomized;98,2035714269;153;171;262;225
randomized;100,4285714272;152;171;262;225
randomized;97,1749999990;148;171;262;222
randomized;96,3119047606;145;171;262;235
randomized;97,4190476179;145;171;262;233
randomized;107,3285714272;158;171;262;213
randomized;103,2607142845;148;171;262;232
randomized;104,8285714270;152;171;262;224
randomized;106,6523809511;150;171;262;228
randomized;104,7380952367;154;171;262;225
randomized;102,3761904750;156;171;262;217
randomized;102,6976190468;156;171;262;221
randomized;98,7892857131;150;171;262;231
randomized;103,6428571418;152;171;262;223
randomized;99,2142857130;146;171;262;230
randomized;103,0202380940;150;171;262;223
randomized;103,9071428558;152;171;262;226
randomized;95,3714285702;142;171;262;248
randomized;97,8440476178;148;171;262;221
randomized;105,0214285700;152;171;262;215
randomized;96,5464285704;151;171;262;225
randomized;94,7404761892;153;171;262;214
randomized;92,5428571417;147;171;262;221
randomized;99,7488095226;147;171;262;222
randomized;96,3547619033;152;171;262;214
randomized;90,9357142845;148;171;262;228
randomized;99,2797619032;152;171;262;234
randomized;96,8999999987;150;171;262;230
randomized;101,5190476177;151;171;262;229
randomized;98,3095238084;150;171;262;231
randomized;102,8119047608;156;171;262;227
randomized;101,6428571416;151;171;262;220
randomized;98,9190476177;151;171;262;223
randomized;94,4428571417;149;171;262;217
randomized;103,8630952363;151;171;262;232
randomized;98,2857142846;144;171;262;219
randomized;88,3202380941;139;171;262;238
randomized;99,1238095226;154;171;262;223
randomized;94,7571428559;144;171;262;231
randomized;102,4833333322;149;171;262;233
randomized;99,0412698404;151;171;262;235
randomized;95,0928571420;145;171;262;223
randomized;95,2583333320;139;171;262;237
randomized;92,1464285702;143;171;262;223
randomized;98,1952380945;149;171;262;231
randomized;111,7833333321;153;171;262;229
randomized;95,4095238084;153;171;262;218
randomized;103,3797619035;150;171;262;229
randomized;100,4154761888;151;171;262;220
randomized;101,6273809514;150;171;262;216
randomized;101,7547619038;154;171;262;219
randomized;106,9904761896;157;171;262;210
randomized;102,7238095225;162;171;262;212
randomized;107,3952380939;156;171;262;213
randomized;99,8261904753;147;171;262;219
randomized;102,3797619036;149;171;262;229
randomized;90,4464285704;144;171;262;232
randomized;102,8928571418;157;171;262;225
randomized;105,5761904749;159;171;262;216
randomized;105,4499999987;157;171;262;225
randomized;103,1833333319;156;171;262;221
randomized;106,9690476180;154;171;262;223
randomized;98,1833333322;150;171;262;227
randomized;99,1285714273;153;171;262;210
randomized;103,3869047605;148;171;262;236
randomized;104,3297619036;152;171;262;231
randomized;109,9571428561;161;171;262;220
randomized;104,1214285702;150;171;262;229
randomized;107,0238095222;155;171;262;228
randomized;103,5833333324;153;171;262;233
randomized;106,2690476179;159;171;262;224
randomized;102,9821428560;154;171;262;229
randomized;106,0952380943;155;171;262;226
randomized;102,4142857126;158;171;262;213
randomized;96,8333333320;143;171;262;241
randomized;108,3571428561;159;171;262;219
randomized;96,9238095225;148;171;262;225
randomized;108,3523809508;158;171;262;223
randomized;100,0880952370;149;171;262;221
randomized;97,4702380940;150;171;262;229
randomized;103,4761904746;158;171;262;211
randomized;102,6083333319;159;171;262;219
randomized;103,2440476179;156;171;262;212
randomized;96,2869047607;143;171;262;228
randomized;108,9119047609;150;171;262;227
randomized;101,7273809516;149;171;262;243
randomized;107,9214285705;159;171;262;226
randomized;101,7190476181;151;171;262;221
randomized;100,7464285700;153;171;262;216
randomized;97,0309523799;153;171;262;222
randomized;93,6309523799;149;171;262;211
randomized;100,3440476179;148;171;262;229
randomized;100,4380952372;156;171;262;212
