Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;10,8;13;1086;1088;1092
randomized;183,5999999996;190;1086;1088;214
randomized;189,0666666663;197;1086;1088;214
randomized;189,4666666663;195;1086;1088;216
randomized;202,1999999996;203;1086;1088;217
randomized;204,1333333330;201;1086;1088;219
randomized;180,7999999996;192;1086;1088;213
randomized;192,0666666663;197;1086;1088;215
randomized;201,5999999996;202;1086;1088;217
randomized;191,6666666663;196;1086;1088;216
randomized;194,5333333331;201;1086;1088;215
randomized;197,5999999996;196;1086;1088;217
randomized;197,3999999997;201;1086;1088;216
randomized;190,5333333330;197;1086;1088;215
randomized;184,3999999997;191;1086;1088;213
randomized;194,4666666663;201;1086;1088;215
randomized;187,3999999997;196;1086;1088;214
randomized;191,8666666663;197;1086;1088;215
randomized;203,3999999997;201;1086;1088;217
randomized;184,8666666664;190;1086;1088;213
randomized;196,7333333331;200;1086;1088;217
randomized;200,1333333331;202;1086;1088;217
randomized;190,9333333331;196;1086;1088;215
randomized;187,1999999996;194;1086;1088;213
randomized;195,5333333330;202;1086;1088;216
randomized;192,9999999998;193;1086;1088;216
randomized;191,5999999997;198;1086;1088;214
randomized;194,5333333331;196;1086;1088;217
randomized;189,5333333331;193;1086;1088;214
randomized;180,0666666664;191;1086;1088;212
randomized;198,5333333330;202;1086;1088;216
randomized;189,0666666664;196;1086;1088;214
randomized;196,7999999998;200;1086;1088;216
randomized;205,7999999996;206;1086;1088;218
randomized;194,9333333330;198;1086;1088;215
randomized;202,1333333331;196;1086;1088;218
randomized;195,3333333330;199;1086;1088;216
randomized;198,0666666663;198;1086;1088;217
randomized;197,3333333330;203;1086;1088;216
randomized;191,7333333330;196;1086;1088;214
randomized;191,2666666663;195;1086;1088;214
randomized;211,3333333330;210;1086;1088;219
randomized;189,6666666663;197;1086;1088;214
randomized;187,0666666663;190;1086;1088;214
randomized;192,8666666663;198;1086;1088;214
randomized;186,3333333330;191;1086;1088;213
randomized;193,2666666664;197;1086;1088;215
randomized;201,0666666663;203;1086;1088;216
randomized;198,2666666663;195;1086;1088;218
randomized;191,0666666663;194;1086;1088;215
randomized;196,6666666664;201;1086;1088;215
randomized;193,3999999997;200;1086;1088;215
randomized;199,3999999998;200;1086;1088;217
randomized;199,9333333331;193;1086;1088;219
randomized;201,0666666663;203;1086;1088;217
randomized;188,9999999997;194;1086;1088;214
randomized;195,1333333330;197;1086;1088;215
randomized;193,8666666663;198;1086;1088;215
randomized;194,9333333330;199;1086;1088;216
randomized;197,0666666664;195;1086;1088;217
randomized;185,4666666664;191;1086;1088;213
randomized;189,6666666664;196;1086;1088;214
randomized;193,4666666664;193;1086;1088;216
randomized;198,2666666665;201;1086;1088;216
randomized;194,6666666664;197;1086;1088;215
randomized;188,3999999997;193;1086;1088;215
randomized;195,7999999997;198;1086;1088;216
randomized;196,0666666663;199;1086;1088;215
randomized;185,2666666663;197;1086;1088;212
randomized;201,4666666663;202;1086;1088;217
randomized;194,7999999996;202;1086;1088;215
randomized;192,1999999997;192;1086;1088;216
randomized;190,8666666664;199;1086;1088;215
randomized;188,2666666663;199;1086;1088;213
