Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;1,70;3;359;356;360
randomized;128,2244047605;299;359;356;587
randomized;132,6559523795;306;359;356;572
randomized;133,2166666651;305;359;356;570
randomized;133,9464285703;309;359;356;599
randomized;131,4952380939;304;359;356;592
randomized;128,7357142838;311;359;356;556
randomized;133,7446428556;321;359;356;555
randomized;127,7619047605;299;359;356;579
randomized;129,1624999989;304;359;356;590
randomized;131,9339285702;306;359;356;581
randomized;129,4160714271;309;359;356;577
randomized;130,3297619033;297;359;356;581
randomized;128,2214285698;294;359;356;564
randomized;133,9702380940;314;359;356;585
randomized;134,1249999986;311;359;356;566
randomized;135,1779761887;314;359;356;571
randomized;127,0136904747;290;359;356;577
randomized;136,8624999989;317;359;356;584
randomized;134,4017857132;311;359;356;598
randomized;129,7672619031;308;359;356;567
randomized;132,8452380939;308;359;356;593
randomized;132,2529761893;314;359;356;596
randomized;131,3726190463;305;359;356;583
randomized;131,6529761891;312;359;356;571
randomized;131,5642857126;303;359;356;578
randomized;129,8244047606;299;359;356;582
randomized;133,4702380934;312;359;356;568
randomized;131,1380952365;315;359;356;576
randomized;133,7839285701;317;359;356;602
randomized;128,8279761892;304;359;356;605
randomized;137,0071428557;319;359;356;583
randomized;135,4369047605;320;359;356;583
randomized;134,5690476177;324;359;356;589
randomized;136,7952380937;303;359;356;577
randomized;124,7005952367;293;359;356;581
randomized;135,9898809511;318;359;356;569
randomized;131,3779761891;303;359;356;577
randomized;128,0136904749;304;359;356;602
randomized;132,6410714271;308;359;356;573
randomized;131,6815476175;311;359;356;590
randomized;132,7660714271;308;359;356;572
randomized;134,8928571414;311;359;356;585
randomized;135,5541666651;312;359;356;556
randomized;133,9869047605;317;359;356;581
randomized;137,3761904746;323;359;356;577
randomized;128,4452380939;302;359;356;571
randomized;133,9958333319;311;359;356;569
randomized;128,2523809508;303;359;356;574
randomized;133,6267857128;319;359;356;579
randomized;135,3815476179;313;359;356;586
randomized;133,3547619038;312;359;356;605
randomized;131,6869047605;304;359;356;596
randomized;133,9946428557;313;359;356;568
randomized;130,8220238082;310;359;356;591
randomized;127,5446428558;300;359;356;596
randomized;134,3630952368;305;359;356;595
randomized;129,2535714272;302;359;356;576
randomized;124,6160714275;286;359;356;595
randomized;131,7809523793;313;359;356;573
randomized;130,4035714271;301;359;356;567
randomized;129,5148809510;297;359;356;587
randomized;130,9124999985;301;359;356;587
randomized;134,3821428558;317;359;356;587
randomized;135,6267857132;303;359;356;586
randomized;128,3833333316;305;359;356;580
randomized;132,5999999986;315;359;356;583
randomized;136,2904761890;316;359;356;561
randomized;133,4226190462;306;359;356;578
randomized;134,1607142844;307;359;356;583
randomized;126,3767857129;289;359;356;600
randomized;130,4791666652;306;359;356;574
randomized;133,5047619035;311;359;356;578
randomized;135,5428571419;304;359;356;598
randomized;136,6815476178;324;359;356;589
randomized;131,1892857129;299;359;356;582
randomized;133,2934523794;305;359;356;573
randomized;131,6244047605;304;359;356;575
randomized;136,6041666652;308;359;356;589
randomized;129,4803571417;299;359;356;584
randomized;131,9154761890;299;359;356;578
randomized;136,6476190461;322;359;356;577
randomized;136,2035714272;308;359;356;583
randomized;127,4279761890;299;359;356;590
randomized;133,2761904748;309;359;356;585
randomized;129,5315476177;301;359;356;570
randomized;134,8291666651;319;359;356;564
randomized;131,7928571412;304;359;356;569
randomized;138,1869047606;325;359;356;579
randomized;132,1035714278;304;359;356;596
randomized;132,7696428560;314;359;356;597
randomized;129,9904761890;311;359;356;587
randomized;131,9482142845;305;359;356;595
randomized;129,4559523796;305;359;356;587
randomized;134,4940476179;310;359;356;593
randomized;129,1755952369;301;359;356;576
randomized;134,5720238082;310;359;356;584
randomized;128,2827380940;306;359;356;577
randomized;125,8946428560;301;359;356;595
randomized;129,7767857128;303;359;356;578
randomized;132,3821428557;308;359;356;580
randomized;127,8946428557;301;359;356;583
randomized;130,6732142849;307;359;356;599
randomized;129,2732142847;306;359;356;617
randomized;130,8833333320;301;359;356;595
randomized;133,5749999986;306;359;356;578
randomized;135,1124999984;315;359;356;568
randomized;135,6666666650;311;359;356;578
randomized;127,6440476175;298;359;356;576
randomized;137,2851190461;322;359;356;573
randomized;126,5148809510;303;359;356;584
randomized;130,1267857128;288;359;356;573
randomized;130,2166666655;300;359;356;594
randomized;132,7315476177;313;359;356;572
randomized;133,1702380934;317;359;356;558
randomized;130,1482142847;304;359;356;603
randomized;135,2023809510;317;359;356;571
randomized;129,5642857130;307;359;356;593
randomized;131,9410714272;317;359;356;583
randomized;128,9380952370;307;359;356;611
randomized;136,4285714271;307;359;356;571
randomized;131,9499999986;310;359;356;585
randomized;137,5934523798;319;359;356;595
randomized;136,2107142842;314;359;356;577
randomized;133,6297619034;308;359;356;579
randomized;134,6749999985;312;359;356;563
randomized;133,0547619033;319;359;356;584
randomized;133,5999999989;322;359;356;595
randomized;133,3839285704;310;359;356;598
randomized;132,7291666652;303;359;356;569
randomized;135,0303571414;317;359;356;581
randomized;134,2327380938;321;359;356;581
randomized;135,1482142847;320;359;356;600
randomized;132,7041666650;309;359;356;572
randomized;133,8124999982;308;359;356;553
randomized;136,5785714270;314;359;356;561
randomized;132,8946428557;312;359;356;573
randomized;132,0226190462;310;359;356;574
randomized;133,4571428559;300;359;356;575
randomized;127,6934523796;303;359;356;580
randomized;128,4148809511;297;359;356;575
randomized;132,2220238082;299;359;356;578
randomized;136,0410714270;305;359;356;561
randomized;128,2928571413;302;359;356;579
randomized;133,4107142846;313;359;356;577
randomized;126,9374999987;301;359;356;595
randomized;136,2476190463;323;359;356;574
randomized;133,2619047606;314;359;356;583
randomized;131,7315476175;308;359;356;564
randomized;132,4089285698;312;359;356;553
randomized;130,5017857130;300;359;356;583
