Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;80,5583333333;214;120;204;297
randomized;82,90000;216;120;204;283
randomized;84,5666666667;211;120;204;267
randomized;82,12500;208;120;204;274
randomized;83,0833333333;218;120;204;290
randomized;83,9041666667;220;120;204;286
randomized;86,5833333333;225;120;204;286
randomized;81,1416666667;208;120;204;281
randomized;84,5333333333;219;120;204;279
randomized;86,9416666667;226;120;204;283
randomized;79,8625000000;204;120;204;284
randomized;83,1250000000;215;120;204;287
randomized;83,2333333333;213;120;204;279
randomized;84,5666666667;212;120;204;271
randomized;86,9666666667;227;120;204;289
randomized;85,5000;220;120;204;281
randomized;82,0166666667;215;120;204;287
randomized;86,1666666667;221;120;204;273
randomized;82,000;211;120;204;284
randomized;83,1875000000;213;120;204;276
randomized;85,5083333333;223;120;204;281
randomized;86,2125;223;120;204;289
randomized;83,2333333333;220;120;204;286
randomized;82,2166666666;213;120;204;285
randomized;81,71250;211;120;204;281
randomized;83,5333333333;218;120;204;279
randomized;86,9625;228;120;204;277
randomized;87,450;228;120;204;282
randomized;82,725;215;120;204;279
randomized;84,950;217;120;204;273
randomized;84,625;220;120;204;284
randomized;84,7416666666;215;120;204;275
randomized;82,5583333333;216;120;204;286
randomized;83,7916666667;217;120;204;278
randomized;83,2875;213;120;204;278
randomized;87,0791666667;225;120;204;283
randomized;83,5083333333;215;120;204;277
randomized;83,8250000000;214;120;204;273
randomized;83,4875000000;213;120;204;276
randomized;85,4583333333;220;120;204;281
randomized;82,6583333333;214;120;204;282
randomized;80,38750;211;120;204;286
randomized;85,5416666667;221;120;204;283
randomized;82,9416666666;215;120;204;282
randomized;85,8833333333;225;120;204;278
randomized;83,4875000001;217;120;204;284
randomized;84,3916666666;220;120;204;281
randomized;83,0458333333;214;120;204;276
randomized;85,21250;217;120;204;279
randomized;84,2833333333;215;120;204;284
randomized;84,9624999999;220;120;204;274
randomized;84,5083333333;218;120;204;283
randomized;82,7250;213;120;204;281
randomized;83,40000;217;120;204;285
randomized;85,5416666667;221;120;204;282
randomized;83,3500;217;120;204;278
randomized;80,6166666667;204;120;204;286
randomized;85,125;221;120;204;280
randomized;82,7583333333;211;120;204;282
randomized;85,6416666667;221;120;204;279
randomized;83,93750;215;120;204;279
randomized;82,725;215;120;204;285
randomized;83,50000;216;120;204;281
randomized;82,9333333333;216;120;204;289
randomized;84,9083333333;218;120;204;277
randomized;86,4083333333;224;120;204;282
randomized;84,525;215;120;204;276
randomized;82,300;214;120;204;280
randomized;84,1250000000;215;120;204;280
randomized;85,6583333333;220;120;204;278
randomized;84,3875;217;120;204;280
randomized;86,3666666667;222;120;204;276
randomized;87,1166666667;228;120;204;290
randomized;83,2833333333;216;120;204;281
randomized;84,2833333333;219;120;204;280
randomized;83,1666666667;213;120;204;278
randomized;85,3000;218;120;204;275
randomized;83,4750;211;120;204;278
randomized;81,17500;211;120;204;285
randomized;82,9083333333;214;120;204;282
randomized;84,1125;213;120;204;274
randomized;83,4333333334;214;120;204;278
randomized;81,3083333333;209;120;204;283
randomized;85,450;223;120;204;286
randomized;85,3500;226;120;204;288
randomized;85,4875;218;120;204;274
randomized;81,0500000000;206;120;204;279
randomized;84,40;222;120;204;281
randomized;83,7916666666;219;120;204;283
randomized;85,3500;217;120;204;274
randomized;84,3833333333;216;120;204;280
randomized;84,6083333333;217;120;204;277
randomized;82,7125000000;215;120;204;282
randomized;86,2000000000;226;120;204;288
randomized;84,9500000000;218;120;204;281
randomized;83,6416666667;221;120;204;288
randomized;83,70000;213;120;204;281
randomized;84,5916666667;216;120;204;281
randomized;83,2916666666;215;120;204;279
randomized;84,3083333333;218;120;204;282
randomized;86,0250;219;120;204;273
randomized;84,2333333333;217;120;204;281
randomized;85,2250;222;120;204;289
randomized;83,3083333333;210;120;204;284
randomized;83,6583333333;219;120;204;283
randomized;84,2916666666;215;120;204;280
randomized;83,20000;218;120;204;280
randomized;84,5583333333;222;120;204;286
randomized;80,7083333333;208;120;204;280
randomized;82,2833333333;209;120;204;280
randomized;85,9833333334;222;120;204;279
randomized;83,0333333333;212;120;204;277
randomized;84,0166666666;217;120;204;288
randomized;81,5541666667;209;120;204;284
randomized;83,5958333333;217;120;204;281
randomized;84,1166666667;214;120;204;269
randomized;86,1750000000;223;120;204;280
randomized;84,2416666667;215;120;204;277
randomized;83,7000000001;213;120;204;282
randomized;83,600;218;120;204;283
randomized;83,050;217;120;204;280
randomized;84,4083333333;217;120;204;276
randomized;84,7833333333;218;120;204;277
randomized;84,5833333334;218;120;204;286
randomized;83,77500;217;120;204;279
randomized;84,6333333333;226;120;204;286
randomized;83,0250;214;120;204;284
randomized;85,9000000000;222;120;204;287
randomized;84,1416666667;215;120;204;275
randomized;84,9083333333;217;120;204;272
randomized;82,7750000000;220;120;204;289
randomized;84,5666666667;219;120;204;285
randomized;85,6916666666;223;120;204;282
randomized;83,0333333333;219;120;204;287
randomized;86,2750;222;120;204;277
randomized;84,7833333333;217;120;204;271
randomized;86,2250;224;120;204;278
randomized;82,8833333333;215;120;204;289
randomized;83,7250;217;120;204;283
randomized;81,4875000000;210;120;204;282
randomized;84,600;219;120;204;284
randomized;86,525;221;120;204;273
randomized;83,925;217;120;204;278
randomized;83,3916666667;211;120;204;275
randomized;84,1791666667;218;120;204;279
randomized;83,6833333333;217;120;204;286
randomized;87,1083333333;223;120;204;270
randomized;82,95000;214;120;204;285
randomized;83,7750000000;219;120;204;288
randomized;85,25000;225;120;204;287
randomized;83,1916666666;214;120;204;282
randomized;83,5083333334;211;120;204;273
randomized;83,9000000000;217;120;204;285
randomized;83,875;213;120;204;274
randomized;84,975;220;120;204;280
randomized;85,9500;222;120;204;281
randomized;86,325;222;120;204;278
randomized;82,3541666666;213;120;204;283
randomized;84,2833333333;223;120;204;288
randomized;83,1541666667;217;120;204;285
randomized;84,5666666667;215;120;204;277
randomized;83,8083333333;217;120;204;282
randomized;82,4333333333;215;120;204;292
randomized;85,3916666667;227;120;204;285
randomized;86,2875;222;120;204;279
randomized;83,6500000000;219;120;204;288
randomized;86,1625;223;120;204;279
randomized;83,8083333333;218;120;204;284
randomized;84,4000000000;218;120;204;279
randomized;83,3291666666;215;120;204;280
randomized;82,5249999999;218;120;204;285
randomized;85,2833333333;222;120;204;282
randomized;86,8333333333;228;120;204;283
randomized;82,9166666666;210;120;204;279
randomized;84,3083333333;223;120;204;282
randomized;86,5625;224;120;204;282
randomized;83,8499999999;216;120;204;281
randomized;85,5666666667;222;120;204;287
randomized;84,7874999999;219;120;204;290
randomized;85,2541666666;221;120;204;277
randomized;86,8000000000;224;120;204;283
randomized;86,6666666667;223;120;204;276
randomized;84,7333333333;217;120;204;280
randomized;84,7333333334;222;120;204;289
randomized;84,7416666666;219;120;204;279
randomized;86,9625;225;120;204;282
randomized;86,4750000000;221;120;204;279
randomized;83,7666666666;217;120;204;279
randomized;85,32500;221;120;204;281
randomized;82,3125000000;212;120;204;285
randomized;85,0875;222;120;204;285
randomized;82,58750;205;120;204;272
randomized;84,0208333333;212;120;204;276
randomized;86,2666666666;223;120;204;283
randomized;86,5875;226;120;204;282
randomized;83,3208333333;216;120;204;276
randomized;84,6083333334;218;120;204;282
randomized;84,7500000000;220;120;204;280
randomized;85,8833333333;221;120;204;283
randomized;77,7833333333;199;120;204;283
randomized;82,6916666666;210;120;204;274
randomized;82,1708333333;212;120;204;282
randomized;84,9083333333;218;120;204;276
randomized;80,2916666667;206;120;204;278
randomized;85,1583333333;220;120;204;286
randomized;85,0333333333;222;120;204;281
randomized;84,4583333333;221;120;204;280
randomized;83,2291666666;217;120;204;291
randomized;85,1333333333;217;120;204;279
randomized;80,9875;205;120;204;276
randomized;84,8333333333;220;120;204;284
randomized;79,400;201;120;204;279
randomized;85,1916666666;219;120;204;285
randomized;85,5833333333;220;120;204;279
randomized;84,8500000000;223;120;204;282
randomized;84,8333333333;217;120;204;275
randomized;83,9083333333;215;120;204;275
randomized;83,2500;215;120;204;281
randomized;82,8166666667;212;120;204;277
randomized;85,8666666667;225;120;204;286
randomized;84,6250;223;120;204;288
randomized;86,9333333333;230;120;204;286
randomized;83,1500000000;212;120;204;273
randomized;82,6750;210;120;204;268
randomized;87,3333333333;227;120;204;280
randomized;84,7208333333;219;120;204;283
randomized;87,0750000000;227;120;204;290
randomized;86,25000;223;120;204;282
randomized;84,375;222;120;204;280
randomized;83,5291666666;218;120;204;286
randomized;83,4083333333;219;120;204;288
randomized;82,3375000000;218;120;204;293
randomized;84,3625;219;120;204;287
randomized;80,8833333333;209;120;204;287
randomized;83,4874999999;216;120;204;284
randomized;83,9666666667;215;120;204;287
randomized;81,2750000000;208;120;204;281
randomized;85,47500;221;120;204;283
randomized;85,2833333333;226;120;204;290
randomized;80,7958333333;215;120;204;294
randomized;84,300;222;120;204;291
randomized;85,3416666667;218;120;204;272
randomized;86,825;228;120;204;284
randomized;85,8416666667;224;120;204;286
randomized;81,9208333333;211;120;204;273
randomized;84,17500;221;120;204;293
randomized;82,3583333333;217;120;204;284
randomized;84,4083333333;221;120;204;283
randomized;82,9333333333;214;120;204;283
randomized;82,300;218;120;204;289
randomized;84,7125;219;120;204;280
randomized;84,2166666667;216;120;204;281
randomized;82,0583333333;214;120;204;277
randomized;84,6583333333;217;120;204;279
randomized;82,6083333333;215;120;204;290
randomized;84,8916666666;220;120;204;276
randomized;83,3250000000;216;120;204;283
randomized;85,7083333333;224;120;204;285
randomized;81,4416666667;206;120;204;276
randomized;85,6750000000;226;120;204;283
randomized;84,7333333333;216;120;204;275
randomized;84,30000;218;120;204;278
randomized;82,93750;215;120;204;284
randomized;85,0208333334;220;120;204;287
randomized;83,4166666666;216;120;204;284
randomized;85,8000000000;219;120;204;274
randomized;84,5166666667;219;120;204;273
randomized;86,4291666666;225;120;204;280
randomized;83,8166666667;215;120;204;275
randomized;84,9500000000;219;120;204;280
randomized;85,5583333333;225;120;204;282
randomized;85,5125000000;224;120;204;288
randomized;81,3083333333;209;120;204;274
randomized;83,475;216;120;204;278
randomized;83,9083333333;221;120;204;286
randomized;83,8416666667;216;120;204;280
randomized;83,3000000000;215;120;204;280
randomized;85,9833333333;223;120;204;279
randomized;85,1583333333;217;120;204;279
randomized;87,5833333333;226;120;204;265
randomized;86,150;225;120;204;282
randomized;81,7833333334;207;120;204;276
randomized;85,70000;221;120;204;275
randomized;83,900;217;120;204;280
randomized;84,7125;218;120;204;275
randomized;80,73750;206;120;204;276
randomized;82,8583333333;214;120;204;277
randomized;83,475;212;120;204;275
randomized;84,4833333333;217;120;204;280
randomized;84,425;216;120;204;275
randomized;85,850;221;120;204;281
randomized;82,7583333333;215;120;204;281
randomized;83,4500000000;215;120;204;277
randomized;81,6666666666;212;120;204;290
randomized;84,7916666667;221;120;204;280
randomized;84,7083333333;219;120;204;278
randomized;84,5833333333;218;120;204;279
randomized;84,9041666666;221;120;204;287
randomized;82,4166666666;210;120;204;281
randomized;85,0416666666;221;120;204;283
randomized;85,2083333333;220;120;204;275
randomized;83,1083333333;218;120;204;280
randomized;84,8000;218;120;204;277
randomized;84,3083333333;217;120;204;286
randomized;84,900;222;120;204;284
randomized;83,7083333333;218;120;204;282
randomized;88,300;232;120;204;283
randomized;79,4041666666;205;120;204;277
randomized;82,8166666666;214;120;204;285
randomized;85,5083333333;222;120;204;275
randomized;86,1625;221;120;204;283
randomized;85,7416666667;223;120;204;282
randomized;84,9833333333;220;120;204;281
randomized;84,500;215;120;204;278
randomized;85,1833333333;223;120;204;281
randomized;84,2083333333;216;120;204;279
randomized;83,8708333333;213;120;204;277
randomized;86,9250;223;120;204;281
randomized;83,4000;214;120;204;280
randomized;84,7833333333;218;120;204;277
randomized;84,775;218;120;204;282
randomized;81,4333333333;207;120;204;272
randomized;85,8250;220;120;204;275
randomized;83,1250;215;120;204;279
randomized;85,47500;221;120;204;284
randomized;84,1833333333;215;120;204;274
randomized;84,0333333333;214;120;204;276
randomized;85,5166666667;221;120;204;282
randomized;84,4833333333;218;120;204;281
randomized;84,2083333333;219;120;204;276
randomized;82,5833333333;212;120;204;278
randomized;84,63750;221;120;204;288
randomized;84,8291666667;216;120;204;283
randomized;82,2708333333;212;120;204;288
randomized;84,9083333333;218;120;204;282
randomized;83,9000;216;120;204;276
randomized;83,8833333333;218;120;204;280
randomized;84,8166666667;219;120;204;289
randomized;84,950;222;120;204;283
randomized;86,4500;227;120;204;280
randomized;85,0166666667;220;120;204;285
randomized;87,3416666667;224;120;204;268
randomized;81,08750;210;120;204;284
randomized;85,9833333333;221;120;204;273
randomized;83,8000000000;219;120;204;285
randomized;84,0500000000;216;120;204;280
randomized;82,8541666667;218;120;204;290
randomized;88,0166666667;227;120;204;280
randomized;82,0125;211;120;204;275
randomized;82,8166666667;210;120;204;281
randomized;83,9833333333;218;120;204;288
randomized;86,1833333333;224;120;204;283
randomized;85,1333333333;219;120;204;274
randomized;85,575;221;120;204;275
randomized;85,9583333333;220;120;204;284
randomized;83,6500;214;120;204;279
randomized;84,8291666667;219;120;204;279
randomized;83,6000000000;215;120;204;276
randomized;82,8666666667;214;120;204;281
randomized;84,4333333333;218;120;204;281
randomized;83,0916666667;214;120;204;279
randomized;84,5166666666;218;120;204;274
randomized;84,8874999999;220;120;204;288
randomized;85,000;222;120;204;284
randomized;82,375;213;120;204;278
randomized;85,4666666666;225;120;204;287
randomized;83,3250000000;209;120;204;272
randomized;80,5833333334;212;120;204;285
randomized;84,4750;218;120;204;286
randomized;82,3583333333;209;120;204;277
randomized;84,25000;217;120;204;277
randomized;85,90000;223;120;204;284
randomized;83,3166666667;215;120;204;286
randomized;83,2750000000;216;120;204;283
randomized;81,9499999999;211;120;204;283
randomized;84,8166666666;223;120;204;281
randomized;78,8708333333;206;120;204;298
randomized;85,2166666666;221;120;204;278
randomized;82,40000;210;120;204;276
randomized;85,0999999999;223;120;204;288
randomized;82,6291666666;209;120;204;277
randomized;84,40000;215;120;204;275
randomized;84,2000;217;120;204;281
randomized;82,52500;212;120;204;275
randomized;84,7083333333;217;120;204;279
randomized;85,1083333333;219;120;204;279
randomized;80,9458333333;209;120;204;279
randomized;82,075;212;120;204;284
randomized;78,7250000000;206;120;204;285
randomized;83,7708333333;216;120;204;292
randomized;85,2541666666;218;120;204;280
randomized;81,8375;210;120;204;280
randomized;84,9083333333;219;120;204;283
randomized;82,2708333333;211;120;204;284
randomized;82,2666666667;207;120;204;275
randomized;83,1833333333;215;120;204;284
randomized;85,0916666667;217;120;204;283
randomized;83,4333333333;223;120;204;298
randomized;82,3000;214;120;204;287
randomized;81,6125;208;120;204;276
randomized;84,1375;217;120;204;275
randomized;82,4500000000;214;120;204;281
randomized;85,6833333333;223;120;204;283
randomized;84,2583333333;219;120;204;280
randomized;82,8833333333;210;120;204;275
randomized;84,8666666667;218;120;204;284
randomized;83,5583333333;219;120;204;285
randomized;83,7583333333;216;120;204;278
randomized;81,3750000000;204;120;204;277
randomized;80,0333333333;207;120;204;282
randomized;79,6000000000;205;120;204;287
randomized;85,2916666666;223;120;204;284
randomized;84,8833333333;222;120;204;284
randomized;82,9750000000;215;120;204;285
randomized;85,5750;224;120;204;286
randomized;82,5541666667;210;120;204;278
randomized;84,0166666666;218;120;204;286
randomized;84,3125000000;212;120;204;274
randomized;81,9708333333;212;120;204;284
randomized;84,7916666667;213;120;204;281
randomized;82,6416666667;215;120;204;282
randomized;83,4875;217;120;204;284
randomized;83,5833333333;213;120;204;277
randomized;83,9500;216;120;204;279
randomized;81,55000;213;120;204;282
randomized;84,7916666667;223;120;204;282
randomized;86,75000;231;120;204;289
randomized;85,3791666667;226;120;204;289
randomized;82,750;214;120;204;277
randomized;82,125;219;120;204;296
randomized;86,1833333333;220;120;204;274
randomized;85,8750;221;120;204;277
randomized;83,4333333333;212;120;204;275
randomized;84,4333333333;219;120;204;284
randomized;84,60000;219;120;204;288
randomized;83,2000000000;217;120;204;291
randomized;84,3375;218;120;204;286
randomized;81,91250;210;120;204;280
randomized;82,5041666667;215;120;204;280
randomized;81,8749999999;214;120;204;282
randomized;81,5333333333;211;120;204;286
randomized;83,22500;210;120;204;276
randomized;86,1375;228;120;204;285
randomized;83,2499999999;212;120;204;278
randomized;82,9833333333;213;120;204;285
randomized;80,550;210;120;204;280
randomized;83,8583333333;216;120;204;273
randomized;81,3291666667;212;120;204;282
randomized;83,5041666667;217;120;204;280
randomized;84,8333333334;223;120;204;290
randomized;84,125;213;120;204;280
randomized;85,5333333333;220;120;204;282
randomized;84,6916666667;217;120;204;277
randomized;87,325;229;120;204;283
