Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;39,4690476184;95;113;134;195
randomized;47,9714285707;112;113;134;196
randomized;47,5464285709;119;113;134;208
randomized;47,9476190472;115;113;134;208
randomized;49,0035714281;112;113;134;202
randomized;48,5678571422;112;113;134;189
randomized;49,7999999993;118;113;134;190
randomized;46,8464285708;109;113;134;195
randomized;45,7833333327;107;113;134;201
randomized;48,7214285707;114;113;134;194
randomized;48,2249999994;114;113;134;197
randomized;46,3392857136;110;113;134;194
randomized;47,4071428563;112;113;134;192
randomized;46,9499999993;114;113;134;201
randomized;46,4821428567;109;113;134;218
randomized;47,0892857137;117;113;134;204
randomized;49,7874999995;123;113;134;205
randomized;46,4535714281;109;113;134;207
randomized;46,8928571423;106;113;134;203
randomized;46,8267857138;106;113;134;198
randomized;47,2803571424;108;113;134;206
randomized;46,2857142851;111;113;134;203
randomized;47,3767857137;110;113;134;200
randomized;46,6553571421;116;113;134;206
randomized;45,3071428567;108;113;134;204
randomized;46,6857142850;116;113;134;199
randomized;44,9910714281;111;113;134;197
randomized;48,1285714279;119;113;134;203
randomized;45,5999999995;108;113;134;195
randomized;49,0952380948;111;113;134;209
randomized;46,7249999992;112;113;134;194
randomized;48,6749999992;116;113;134;195
randomized;45,8535714281;109;113;134;208
randomized;44,2285714279;111;113;134;198
randomized;49,4857142851;112;113;134;201
randomized;46,1130952375;105;113;134;197
randomized;47,8821428564;111;113;134;196
randomized;49,2392857137;121;113;134;200
randomized;45,8095238090;115;113;134;207
randomized;46,9785714280;109;113;134;207
randomized;49,2130952374;107;113;134;196
randomized;49,6369047610;116;113;134;196
randomized;46,3642857136;103;113;134;199
randomized;45,7107142849;109;113;134;185
randomized;47,3857142851;113;113;134;205
randomized;48,1107142853;111;113;134;215
randomized;50,0482142850;119;113;134;196
randomized;48,1999999996;118;113;134;208
randomized;46,3761904755;116;113;134;198
randomized;47,6184523804;113;113;134;207
randomized;47,1249999993;110;113;134;204
randomized;49,1553571423;124;113;134;199
randomized;48,5446428566;121;113;134;209
randomized;47,2619047613;106;113;134;200
randomized;46,2267857137;114;113;134;204
randomized;46,6267857137;113;113;134;203
randomized;47,1107142854;111;113;134;211
randomized;44,9892857137;115;113;134;203
randomized;48,9392857137;116;113;134;193
randomized;48,1803571425;122;113;134;218
randomized;49,2773809518;123;113;134;204
randomized;47,1392857138;114;113;134;204
randomized;48,8410714279;115;113;134;201
randomized;49,2785714279;121;113;134;199
randomized;47,9892857137;117;113;134;205
randomized;47,3571428565;118;113;134;202
randomized;47,9178571421;110;113;134;194
randomized;47,1321428568;114;113;134;214
randomized;47,5928571423;121;113;134;205
randomized;48,2892857138;122;113;134;211
randomized;49,1821428565;112;113;134;200
randomized;50,4624999993;117;113;134;196
randomized;47,6857142850;116;113;134;196
randomized;48,7535714279;114;113;134;200
randomized;48,6142857137;112;113;134;206
randomized;46,1392857138;113;113;134;211
randomized;42,8321428567;107;113;134;213
randomized;47,4107142852;114;113;134;204
randomized;45,2178571422;106;113;134;202
randomized;48,8535714279;109;113;134;192
randomized;48,6749999994;116;113;134;198
randomized;49,1214285708;111;113;134;199
randomized;46,4035714280;112;113;134;202
randomized;46,6303571420;110;113;134;183
randomized;48,6904761897;113;113;134;197
randomized;49,0857142852;118;113;134;205
randomized;49,1624999994;118;113;134;205
randomized;48,9857142849;115;113;134;196
randomized;47,4690476184;111;113;134;201
randomized;46,6017857137;107;113;134;201
randomized;48,7892857137;113;113;134;197
randomized;46,4749999996;110;113;134;209
randomized;47,5142857137;114;113;134;197
randomized;45,6880952373;111;113;134;194
randomized;47,9571428566;117;113;134;200
randomized;48,3428571422;120;113;134;194
randomized;46,0964285709;107;113;134;207
randomized;47,4321428564;111;113;134;196
randomized;46,0130952376;107;113;134;203
randomized;47,2577380946;110;113;134;202
randomized;48,2571428567;118;113;134;202
randomized;47,5749999996;112;113;134;210
randomized;46,6571428563;113;113;134;190
randomized;48,9410714280;109;113;134;205
randomized;48,1107142850;115;113;134;200
randomized;43,1607142852;113;113;134;206
randomized;47,4714285709;109;113;134;212
randomized;46,0642857138;111;113;134;204
randomized;49,9607142851;113;113;134;205
randomized;47,8714285708;110;113;134;192
randomized;46,1464285707;117;113;134;197
randomized;47,7464285708;115;113;134;204
randomized;47,1071428567;121;113;134;212
randomized;46,4785714279;112;113;134;200
randomized;46,8357142852;111;113;134;202
randomized;50,2428571421;122;113;134;193
randomized;48,7499999995;120;113;134;210
randomized;45,2892857136;107;113;134;196
randomized;46,2267857135;108;113;134;203
randomized;47,8357142851;112;113;134;204
randomized;48,1285714282;115;113;134;210
randomized;48,3071428565;122;113;134;208
randomized;48,9339285709;117;113;134;208
randomized;48,8952380947;117;113;134;205
randomized;47,8999999995;118;113;134;211
randomized;49,1928571423;111;113;134;201
randomized;48,5249999994;119;113;134;202
randomized;47,2428571423;109;113;134;205
randomized;48,0279761899;116;113;134;202
randomized;47,9678571423;115;113;134;205
randomized;48,8107142850;116;113;134;192
randomized;47,0321428566;113;113;134;198
randomized;46,3535714281;109;113;134;207
randomized;46,5071428567;112;113;134;209
randomized;43,8857142852;103;113;134;200
randomized;47,0964285709;110;113;134;192
randomized;49,6785714282;119;113;134;209
randomized;43,6369047612;102;113;134;199
randomized;50,7571428566;122;113;134;206
randomized;49,9142857136;122;113;134;201
randomized;49,2964285708;117;113;134;201
randomized;48,0035714281;117;113;134;212
randomized;46,6464285708;111;113;134;198
randomized;49,0285714279;125;113;134;200
randomized;46,3392857137;107;113;134;201
randomized;46,1982142853;115;113;134;206
randomized;44,7053571424;111;113;134;209
randomized;45,6964285710;108;113;134;203
randomized;46,1321428566;108;113;134;205
randomized;45,6535714280;110;113;134;200
randomized;44,2142857136;101;113;134;199
randomized;47,6785714280;109;113;134;192
randomized;45,1714285709;114;113;134;205
randomized;48,1357142851;117;113;134;202
randomized;46,1785714280;119;113;134;204
randomized;45,7809523804;111;113;134;204
randomized;48,2607142851;113;113;134;203
randomized;46,9321428563;108;113;134;194
randomized;43,6178571423;105;113;134;208
randomized;47,6607142850;113;113;134;201
randomized;46,6035714279;107;113;134;194
randomized;47,9428571422;114;113;134;189
randomized;47,5571428567;109;113;134;203
randomized;46,8363095234;108;113;134;209
randomized;48,8535714279;118;113;134;197
randomized;47,0999999995;115;113;134;208
randomized;47,3107142849;109;113;134;200
randomized;46,9416666662;117;113;134;212
randomized;47,8678571423;109;113;134;198
randomized;47,7749999993;115;113;134;198
randomized;47,4160714279;107;113;134;206
randomized;47,9499999994;111;113;134;196
randomized;49,0321428563;112;113;134;196
randomized;49,4999999992;116;113;134;191
randomized;46,7964285709;110;113;134;198
randomized;47,1053571421;115;113;134;192
randomized;46,5464285709;112;113;134;194
randomized;48,4428571423;118;113;134;213
randomized;45,6857142852;113;113;134;201
randomized;48,9464285708;119;113;134;204
randomized;48,8476190470;113;113;134;194
randomized;46,1660714279;108;113;134;200
randomized;47,3428571423;112;113;134;206
randomized;47,8196428565;119;113;134;201
randomized;47,6249999997;106;113;134;213
randomized;45,2446428567;113;113;134;209
randomized;46,8678571423;108;113;134;203
randomized;47,0416666660;104;113;134;198
randomized;46,1583333328;119;113;134;209
randomized;47,4773809518;111;113;134;204
randomized;47,5214285708;114;113;134;202
randomized;47,8089285709;115;113;134;203
randomized;48,0214285708;111;113;134;193
randomized;48,0374999992;114;113;134;195
randomized;48,3303571422;118;113;134;196
randomized;46,9839285709;110;113;134;207
randomized;45,5190476186;105;113;134;208
randomized;46,4285714280;108;113;134;210
randomized;46,7857142851;108;113;134;201
randomized;47,7434523806;117;113;134;208
randomized;45,5464285708;107;113;134;206
randomized;46,0535714281;109;113;134;207
randomized;45,8446428567;109;113;134;208
randomized;49,5357142851;119;113;134;195
randomized;48,6446428564;122;113;134;197
randomized;46,9874999994;114;113;134;201
randomized;46,4821428567;106;113;134;205
randomized;48,8678571424;111;113;134;203
randomized;48,7035714281;127;113;134;214
randomized;46,7839285708;117;113;134;201
randomized;46,3499999996;108;113;134;207
randomized;47,3714285710;115;113;134;212
randomized;48,4464285708;122;113;134;193
randomized;45,7249999995;108;113;134;200
randomized;47,2845238091;114;113;134;210
randomized;46,0571428566;107;113;134;209
randomized;46,4499999993;121;113;134;197
randomized;46,7369047615;111;113;134;210
randomized;46,7952380946;121;113;134;205
randomized;45,4892857137;110;113;134;210
randomized;48,6357142849;117;113;134;184
randomized;47,5999999994;111;113;134;198
randomized;48,7857142852;119;113;134;207
randomized;46,1482142851;112;113;134;196
randomized;46,4428571422;107;113;134;194
randomized;47,0142857138;110;113;134;209
randomized;46,9107142852;113;113;134;198
randomized;45,6857142850;106;113;134;189
randomized;48,1089285708;116;113;134;202
randomized;46,6499999993;116;113;134;202
randomized;48,0273809517;111;113;134;200
randomized;47,5065476183;111;113;134;185
randomized;46,7357142851;108;113;134;199
randomized;47,2517857137;118;113;134;203
randomized;45,9964285710;109;113;134;210
randomized;48,2595238092;118;113;134;216
randomized;48,1499999996;126;113;134;215
randomized;46,5023809518;116;113;134;205
randomized;47,6285714280;114;113;134;200
randomized;47,1952380948;109;113;134;214
randomized;47,4392857138;113;113;134;205
randomized;46,3714285710;121;113;134;215
randomized;47,7791666662;118;113;134;208
randomized;44,7464285707;102;113;134;194
randomized;49,0142857137;119;113;134;200
randomized;46,4196428564;111;113;134;193
randomized;48,0178571422;122;113;134;204
randomized;50,0357142850;122;113;134;203
randomized;46,9011904754;111;113;134;193
randomized;46,1749999993;104;113;134;194
randomized;47,0035714282;114;113;134;208
randomized;47,1857142851;109;113;134;208
randomized;44,5428571424;104;113;134;210
randomized;45,8857142852;114;113;134;201
randomized;46,4446428566;114;113;134;205
randomized;45,8029761898;110;113;134;200
randomized;46,6714285710;106;113;134;203
randomized;46,2678571422;120;113;134;202
