Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;39,45;107;127;215;225
randomized;85,1583333333;223;127;215;287
randomized;84,1999999999;220;127;215;285
randomized;84,9666666666;220;127;215;282
randomized;85,7583333333;222;127;215;287
randomized;86,8416666666;229;127;215;293
randomized;86,0916666666;221;127;215;279
randomized;82,3750000000;218;127;215;292
randomized;84,8750000000;218;127;215;280
randomized;84,0041666665;221;127;215;289
randomized;83,6833333333;215;127;215;285
randomized;84,5874999999;220;127;215;283
randomized;83,2874999999;220;127;215;283
randomized;86,1499999999;227;127;215;292
randomized;85,3000000000;225;127;215;288
randomized;83,9833333332;219;127;215;284
randomized;86,3833333333;227;127;215;293
randomized;84,9083333333;219;127;215;291
randomized;84,9333333333;220;127;215;281
randomized;86,0750000000;228;127;215;298
randomized;85,5500000000;222;127;215;285
randomized;84,8833333333;220;127;215;284
randomized;85,6666666666;225;127;215;289
randomized;85,8833333333;222;127;215;284
randomized;85,5666666666;225;127;215;291
randomized;84,1166666667;219;127;215;287
randomized;84,5833333333;216;127;215;270
randomized;86,2666666666;225;127;215;288
randomized;84,0250000000;218;127;215;283
randomized;84,9833333333;224;127;215;289
randomized;85,7999999999;224;127;215;289
randomized;84,4833333333;220;127;215;284
randomized;86,6166666665;231;127;215;295
randomized;84,7166666666;223;127;215;294
randomized;87,1666666666;225;127;215;286
randomized;84,9166666666;221;127;215;287
randomized;85,2750000000;222;127;215;283
randomized;84,9708333333;218;127;215;277
randomized;85,6166666666;220;127;215;285
randomized;85,2333333333;221;127;215;283
randomized;86,5333333333;222;127;215;278
randomized;83,4999999999;218;127;215;281
randomized;86,6666666666;225;127;215;288
randomized;84,2111111109;222;127;215;290
randomized;83,7166666666;222;127;215;287
randomized;84,0500000000;217;127;215;287
randomized;84,2833333334;218;127;215;282
randomized;86,7666666666;229;127;215;294
randomized;84,1500000000;221;127;215;284
randomized;85,1333333333;218;127;215;281
randomized;86,8833333333;225;127;215;287
randomized;85,2000000000;221;127;215;288
randomized;84,9833333333;218;127;215;282
randomized;85,5083333333;222;127;215;280
randomized;86,3833333333;221;127;215;280
randomized;85,4916666666;224;127;215;292
randomized;85,3388888888;220;127;215;282
randomized;86,75;223;127;215;271
randomized;83,2500000000;214;127;215;282
randomized;85,1833333333;223;127;215;287
randomized;86,6833333332;227;127;215;289
randomized;86,2166666666;225;127;215;284
randomized;85,5166666666;223;127;215;280
randomized;86,1916666666;224;127;215;294
randomized;86,7666666667;224;127;215;279
randomized;87,4333333333;226;127;215;281
randomized;83,8750000001;220;127;215;288
randomized;86,5833333333;226;127;215;287
randomized;86,9500000000;225;127;215;288
randomized;85,8000000000;221;127;215;284
randomized;84,5416666666;221;127;215;283
randomized;87,1166666667;222;127;215;278
randomized;85,4000000000;220;127;215;277
randomized;84,7250000000;219;127;215;280
randomized;85,2916666667;218;127;215;282
randomized;84,9250000000;221;127;215;281
randomized;84,7500000000;223;127;215;293
randomized;83,1833333333;213;127;215;283
randomized;82,3999999999;215;127;215;281
randomized;85,6208333332;222;127;215;280
randomized;87,0166666666;227;127;215;285
randomized;85,2166666666;224;127;215;285
randomized;86,8833333334;227;127;215;288
randomized;85,0333333332;223;127;215;283
randomized;83,7416666666;215;127;215;275
randomized;86,2166666667;221;127;215;285
randomized;83,1166666666;217;127;215;282
randomized;85,6833333334;222;127;215;289
randomized;84,1666666667;218;127;215;279
randomized;84,0000000000;217;127;215;290
randomized;85,4000000000;225;127;215;292
randomized;86,0500000000;225;127;215;285
randomized;84,1916666666;220;127;215;289
randomized;83,65;219;127;215;282
randomized;85,5833333333;218;127;215;277
randomized;84,4333333333;221;127;215;293
randomized;82,7083333333;216;127;215;290
randomized;86,6111111111;229;127;215;294
randomized;85,1833333334;222;127;215;285
randomized;86,3666666667;224;127;215;284
randomized;87,5666666666;225;127;215;279
randomized;86,2666666666;227;127;215;284
randomized;86,9333333333;224;127;215;285
randomized;86,9333333333;222;127;215;273
randomized;86,1000000000;226;127;215;289
randomized;85,9166666666;222;127;215;275
randomized;83,8833333333;219;127;215;285
randomized;84,2305555556;221;127;215;283
randomized;82,1750000000;215;127;215;289
randomized;86,4999999999;226;127;215;288
randomized;87,6499999999;230;127;215;281
randomized;86,60;226;127;215;281
randomized;84,9166666667;224;127;215;291
randomized;84,6166666666;221;127;215;291
randomized;84,3708333333;225;127;215;292
randomized;82,8416666667;217;127;215;287
randomized;84,3416666666;216;127;215;275
randomized;84,8833333333;223;127;215;285
randomized;87,3916666666;230;127;215;285
randomized;84,95;224;127;215;282
randomized;84,1000000000;220;127;215;292
randomized;83,9500000001;212;127;215;279
randomized;87,0166666666;226;127;215;291
randomized;85,8333333333;222;127;215;286
randomized;86,1055555556;224;127;215;278
randomized;85,2999999999;224;127;215;287
randomized;87,6666666665;232;127;215;294
randomized;85,0500000000;218;127;215;283
randomized;83,6333333333;217;127;215;287
randomized;84,1416666666;218;127;215;285
randomized;83,8250000000;218;127;215;290
randomized;80,6333333333;211;127;215;284
randomized;85,15;221;127;215;284
randomized;84,4166666666;223;127;215;291
randomized;85,1249999999;220;127;215;281
randomized;83,8666666667;217;127;215;289
randomized;81,8833333333;212;127;215;282
randomized;84,1930555555;219;127;215;289
randomized;84,0499999999;218;127;215;287
randomized;82,1166666666;215;127;215;286
randomized;85,5666666666;220;127;215;288
randomized;83,1500000000;211;127;215;277
randomized;83,2555555556;213;127;215;283
randomized;84,4708333332;222;127;215;291
randomized;85,0208333333;220;127;215;289
randomized;87,2499999999;228;127;215;287
randomized;85,9666666667;223;127;215;284
randomized;85,2333333333;220;127;215;285
randomized;83,2500000000;217;127;215;281
randomized;81,5333333333;209;127;215;275
randomized;84,9333333334;213;127;215;275
randomized;83,1333333333;216;127;215;290
randomized;86,2333333333;220;127;215;276
randomized;84,3999999999;222;127;215;280
randomized;85,3833333333;224;127;215;282
randomized;87,5333333333;226;127;215;279
randomized;86,9708333333;226;127;215;280
randomized;86,0666666666;225;127;215;280
randomized;86,1500000000;223;127;215;280
randomized;84,9833333334;218;127;215;282
randomized;85,3583333333;228;127;215;290
randomized;85,5666666666;222;127;215;275
randomized;86,4166666666;224;127;215;273
randomized;84,2583333333;221;127;215;283
randomized;87,2333333333;229;127;215;286
randomized;86,6166666666;229;127;215;291
randomized;85,5666666666;226;127;215;287
randomized;85,3666666667;219;127;215;281
randomized;87,0666666666;225;127;215;283
randomized;83,6500000000;218;127;215;291
randomized;83,4000000000;215;127;215;286
randomized;87,0777777777;228;127;215;287
randomized;88,6499999999;231;127;215;283
randomized;85,5666666667;221;127;215;284
randomized;87,1499999999;227;127;215;291
randomized;86,5666666666;226;127;215;282
randomized;86,2000000000;226;127;215;289
randomized;84,1041666666;221;127;215;288
randomized;84,8833333332;221;127;215;286
randomized;83,1500000000;212;127;215;280
randomized;80,4333333332;206;127;215;286
randomized;86,0166666666;221;127;215;277
randomized;86,1000000000;221;127;215;278
randomized;86,1749999999;224;127;215;280
randomized;84,3291666666;217;127;215;292
randomized;82,4583333333;215;127;215;282
randomized;87,1916666667;224;127;215;280
randomized;83,9166666666;219;127;215;288
randomized;85,8666666666;226;127;215;291
randomized;84,0000000000;217;127;215;279
randomized;85,1333333333;221;127;215;279
randomized;84,1208333332;222;127;215;299
randomized;84,7708333333;218;127;215;281
randomized;84,9333333333;225;127;215;290
randomized;84,0333333333;221;127;215;285
randomized;83,7000000000;221;127;215;287
randomized;84,4666666666;218;127;215;288
randomized;82,6666666666;216;127;215;289
randomized;84,5000000000;221;127;215;284
randomized;84,5333333333;224;127;215;292
randomized;84,0833333333;225;127;215;301
randomized;85,5166666666;224;127;215;290
randomized;81,0333333333;208;127;215;283
randomized;81,3499999999;211;127;215;282
randomized;85,0833333333;220;127;215;286
randomized;85,0833333332;220;127;215;282
randomized;83,9666666665;215;127;215;285
randomized;85,3166666665;225;127;215;285
randomized;87,000;225;127;215;281
randomized;85,6333333333;227;127;215;284
randomized;84,2166666667;217;127;215;286
randomized;82,9666666666;212;127;215;278
randomized;83,8583333333;210;127;215;273
randomized;82,9666666667;214;127;215;278
randomized;83,5250000000;221;127;215;286
randomized;83,8666666667;215;127;215;281
randomized;86,7916666666;223;127;215;282
randomized;82,8500000000;219;127;215;290
randomized;81,6874999999;214;127;215;292
randomized;87,2541666665;231;127;215;291
randomized;83,8194444442;218;127;215;287
randomized;83,9125000000;219;127;215;289
randomized;84,2249999999;222;127;215;285
randomized;84,8416666667;217;127;215;282
randomized;86,2416666666;224;127;215;284
randomized;81,9666666666;213;127;215;289
randomized;84,4222222222;217;127;215;276
randomized;86,5416666666;221;127;215;284
randomized;85,1500000000;222;127;215;288
randomized;85,3500000000;223;127;215;284
randomized;87,0666666666;226;127;215;287
randomized;85,8249999999;223;127;215;287
randomized;82,9333333333;214;127;215;282
randomized;83,7833333334;217;127;215;292
randomized;86,6666666667;221;127;215;279
randomized;83,1750000000;217;127;215;285
randomized;85,4500000000;222;127;215;286
randomized;85,7833333333;219;127;215;285
randomized;84,8166666666;219;127;215;278
randomized;85,6166666666;228;127;215;294
randomized;87,2166666666;226;127;215;292
randomized;86,8666666667;223;127;215;281
randomized;86,9500000000;222;127;215;278
randomized;87,2833333333;225;127;215;282
randomized;88,2666666666;229;127;215;282
randomized;87,1833333333;226;127;215;285
randomized;83,0166666666;215;127;215;287
randomized;84,6500000000;219;127;215;280
randomized;86,8833333333;228;127;215;287
randomized;86,0555555556;224;127;215;282
randomized;88,4999999999;232;127;215;285
randomized;86,1833333333;222;127;215;284
randomized;84,0833333333;216;127;215;282
randomized;86,6166666666;225;127;215;285
randomized;83,8833333333;216;127;215;284
randomized;85,8833333333;224;127;215;286
randomized;85,3916666667;220;127;215;284
randomized;81,9750000000;214;127;215;285
randomized;86,4416666667;227;127;215;280
randomized;86,3416666666;221;127;215;281
randomized;86,4500000000;218;127;215;275
randomized;86,3499999999;227;127;215;290
randomized;84,5916666666;218;127;215;286
randomized;82,6750000000;213;127;215;287
randomized;84,4708333332;217;127;215;291
randomized;86,6833333332;225;127;215;278
randomized;83,0666666666;215;127;215;282
randomized;84,5499999999;223;127;215;290
randomized;83,5833333332;216;127;215;280
randomized;83,7500000000;220;127;215;280
randomized;82,9083333334;214;127;215;284
randomized;84,1500000000;217;127;215;280
randomized;84,4611111110;218;127;215;280
randomized;83,6749999999;216;127;215;287
randomized;83,6000000000;219;127;215;289
randomized;83,5944444443;216;127;215;281
randomized;86,2583333333;219;127;215;276
randomized;86,4583333333;227;127;215;288
randomized;86,4666666666;224;127;215;288
randomized;85,9166666667;222;127;215;282
randomized;83,5333333333;217;127;215;281
randomized;83,5333333334;217;127;215;286
randomized;86,2666666667;224;127;215;277
randomized;86,8499999999;226;127;215;289
randomized;84,9000000000;220;127;215;283
randomized;87,8500;229;127;215;282
randomized;85,5916666666;220;127;215;278
randomized;85,0666666667;216;127;215;279
randomized;83,8055555556;216;127;215;284
randomized;86,2499999999;224;127;215;281
randomized;84,5333333332;218;127;215;280
randomized;85,7333333333;224;127;215;280
randomized;86,3833333333;225;127;215;285
randomized;83,8833333334;221;127;215;289
randomized;85,6166666667;225;127;215;296
randomized;85,8333333333;224;127;215;277
randomized;84,75;217;127;215;274
randomized;87,4333333334;225;127;215;280
randomized;86,4999999999;221;127;215;281
randomized;84,4833333334;220;127;215;289
randomized;85,4499999999;220;127;215;283
randomized;87,7055555555;233;127;215;294
randomized;85,3833333333;226;127;215;290
randomized;85,7833333333;226;127;215;292
randomized;86,0666666667;223;127;215;282
randomized;86,4444444444;225;127;215;282
randomized;86,7666666667;227;127;215;282
randomized;84,1666666666;213;127;215;276
randomized;86,3666666667;227;127;215;286
randomized;84,9500000000;219;127;215;286
randomized;85,1833333333;220;127;215;279
randomized;84,9874999999;217;127;215;283
randomized;86,9666666666;229;127;215;289
randomized;83,4333333333;212;127;215;278
