Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;87,8833333333;141;147;211;235
randomized;80,8166666667;134;147;211;180
randomized;77,30;158;147;211;193
randomized;78,525;136;147;211;173
randomized;81,5000000000;161;147;211;191
randomized;74,700;124;147;211;179
randomized;84,425;138;147;211;171
randomized;79,825;149;147;211;178
randomized;82,1;108;147;211;160
randomized;83,575;132;147;211;175
randomized;79,2333333333;161;147;211;198
randomized;81,7;103;147;211;152
randomized;79,3833333333;159;147;211;194
randomized;80,7;145;147;211;193
randomized;81,525;105;147;211;156
randomized;80,90;141;147;211;189
randomized;78,75;151;147;211;181
randomized;78,4666666666;149;147;211;193
randomized;79,55;183;147;211;208
randomized;80,5499999999;124;147;211;171
randomized;78,4666666666;133;147;211;174
randomized;82,45;113;147;211;164
randomized;80,1166666666;110;147;211;158
randomized;79,75;175;147;211;197
randomized;80,90;137;147;211;180
randomized;83,175;131;147;211;165
randomized;81,8666666666;132;147;211;178
randomized;81,85;108;147;211;155
randomized;79,20;208;147;211;222
randomized;83,6;110;147;211;141
randomized;80,3;153;147;211;187
randomized;79,60;157;147;211;196
randomized;76,4333333333;166;147;211;206
randomized;78,5166666666;112;147;211;165
randomized;77,5333333333;110;147;211;158
randomized;80,2;136;147;211;173
randomized;76,575;142;147;211;192
randomized;84,1;112;147;211;159
randomized;82,5666666667;111;147;211;152
randomized;75,000;180;147;211;204
randomized;80,7999999999;157;147;211;190
randomized;79,1625;98;147;211;164
randomized;75,0;137;147;211;183
randomized;81,05;118;147;211;167
randomized;74,95;188;147;211;210
randomized;79,850;139;147;211;172
randomized;83,8333333333;120;147;211;162
randomized;74,5;205;147;211;222
randomized;87,3;113;147;211;157
randomized;74,80;217;147;211;231
randomized;82,95;114;147;211;157
randomized;81,1;142;147;211;173
randomized;78,6333333333;157;147;211;184
randomized;75,6;227;147;211;236
randomized;75,3333333333;135;147;211;172
randomized;87,950;111;147;211;154
randomized;78,6666666667;176;147;211;201
randomized;78,3;231;147;211;235
randomized;83,75;153;147;211;186
randomized;76,2083333333;159;147;211;195
randomized;80,45;136;147;211;171
randomized;82,55;107;147;211;160
randomized;73,8;222;147;211;232
randomized;81,6;119;147;211;156
randomized;76,4;231;147;211;238
randomized;85,35;106;147;211;161
randomized;81,0999999999;109;147;211;165
randomized;77,45;128;147;211;176
randomized;77,9;200;147;211;216
randomized;80,900;109;147;211;163
randomized;77,375;163;147;211;201
randomized;84,475;117;147;211;157
randomized;78,9333333333;109;147;211;167
