Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;64,40;183;183;217;284
randomized;83,8166666663;223;183;217;254
randomized;82,8166666664;223;183;217;258
randomized;85,5166666663;225;183;217;260
randomized;84,2499999997;227;183;217;259
randomized;84,9499999998;226;183;217;260
randomized;86,0833333331;240;183;217;265
randomized;86,6666666664;234;183;217;263
randomized;87,1999999996;234;183;217;261
randomized;87,5166666665;240;183;217;265
randomized;87,3999999997;239;183;217;264
randomized;87,5333333330;237;183;217;262
randomized;85,9666666663;230;183;217;258
randomized;86,0999999998;223;183;217;262
randomized;83,7166666664;226;183;217;261
randomized;84,5333333329;231;183;217;260
randomized;85,5333333331;226;183;217;262
randomized;85,4166666664;239;183;217;264
randomized;87,3499999997;233;183;217;268
randomized;85,9666666663;229;183;217;258
randomized;85,4499999998;230;183;217;265
randomized;85,9833333331;235;183;217;266
randomized;84,1666666664;230;183;217;260
randomized;86,5499999996;244;183;217;267
randomized;87,6999999998;242;183;217;272
randomized;86,3499999998;238;183;217;270
randomized;86,9833333330;232;183;217;259
randomized;86,4833333331;228;183;217;263
randomized;85,3166666664;228;183;217;260
randomized;86,4833333330;236;183;217;264
randomized;84,5333333332;225;183;217;262
randomized;87,4333333331;239;183;217;267
randomized;85,5499999997;229;183;217;256
randomized;86,5666666663;233;183;217;263
randomized;86,4666666665;237;183;217;265
randomized;88,0666666665;240;183;217;273
randomized;82,2999999997;228;183;217;259
randomized;84,8499999997;228;183;217;258
randomized;85,5999999998;231;183;217;259
randomized;85,7999999997;234;183;217;266
randomized;86,4833333331;235;183;217;266
randomized;86,3833333331;237;183;217;263
randomized;83,7333333330;226;183;217;259
randomized;85,5833333331;232;183;217;261
randomized;87,3499999999;237;183;217;267
randomized;84,4999999997;235;183;217;265
randomized;85,0666666665;233;183;217;265
randomized;86,5833333331;238;183;217;270
randomized;86,9666666664;232;183;217;264
randomized;84,2166666664;225;183;217;261
randomized;84,4499999997;226;183;217;261
randomized;84,8499999998;231;183;217;269
randomized;84,9166666664;234;183;217;264
randomized;85,2666666664;229;183;217;259
randomized;82,9333333330;221;183;217;254
randomized;84,5166666664;232;183;217;262
randomized;83,8166666663;230;183;217;268
randomized;85,4499999997;230;183;217;262
randomized;87,1833333330;228;183;217;258
randomized;84,7666666664;230;183;217;264
randomized;85,4333333332;235;183;217;269
randomized;85,5166666664;233;183;217;262
randomized;84,7999999998;231;183;217;260
randomized;85,4666666664;226;183;217;256
randomized;86,5166666663;234;183;217;260
randomized;85,7166666665;225;183;217;258
randomized;83,0833333331;233;183;217;262
randomized;85,2999999997;228;183;217;258
randomized;85,7166666664;229;183;217;256
randomized;87,4666666664;236;183;217;265
randomized;86,4666666663;229;183;217;257
randomized;84,5166666665;231;183;217;261
randomized;86,3833333330;234;183;217;263
randomized;85,9166666663;239;183;217;265
randomized;85,0166666665;234;183;217;267
randomized;87,2666666664;241;183;217;268
randomized;87,0333333331;232;183;217;262
randomized;86,1333333331;230;183;217;259
randomized;85,5499999997;232;183;217;261
randomized;85,6333333330;233;183;217;257
randomized;85,7666666665;230;183;217;267
randomized;86,0999999997;229;183;217;263
randomized;86,7499999996;230;183;217;259
randomized;85,5333333331;228;183;217;260
randomized;85,6999999998;233;183;217;259
randomized;85,1999999996;231;183;217;261
randomized;85,9666666664;231;183;217;259
randomized;88,0499999998;238;183;217;266
randomized;85,7999999997;236;183;217;257
randomized;85,5666666664;236;183;217;266
randomized;84,0166666664;226;183;217;261
randomized;85,1666666665;234;183;217;261
randomized;84,1499999997;228;183;217;254
randomized;85,1833333330;233;183;217;271
randomized;85,7999999997;232;183;217;258
randomized;84,9666666663;235;183;217;262
randomized;84,3999999997;231;183;217;263
randomized;84,9666666663;226;183;217;258
randomized;84,7499999997;230;183;217;257
randomized;82,8833333331;226;183;217;260
randomized;84,9166666663;238;183;217;263
randomized;85,2999999997;231;183;217;262
randomized;85,2166666665;229;183;217;262
randomized;86,9999999998;243;183;217;269
randomized;85,5333333330;230;183;217;262
randomized;85,8499999997;235;183;217;261
randomized;85,7333333331;234;183;217;265
randomized;84,6666666663;235;183;217;262
randomized;85,0833333330;235;183;217;260
randomized;86,1499999998;234;183;217;262
randomized;85,3666666664;235;183;217;261
randomized;83,9666666664;225;183;217;258
randomized;85,9999999997;238;183;217;263
randomized;86,7666666663;239;183;217;272
randomized;85,6499999997;231;183;217;258
randomized;87,7166666664;247;183;217;270
randomized;85,6166666665;234;183;217;260
randomized;84,1666666663;228;183;217;254
randomized;86,6833333331;234;183;217;254
randomized;85,4499999997;233;183;217;266
randomized;85,1166666664;234;183;217;263
randomized;84,2166666663;232;183;217;264
randomized;85,1499999997;233;183;217;258
randomized;84,2833333330;233;183;217;264
randomized;85,3166666663;229;183;217;263
randomized;86,5999999996;236;183;217;263
randomized;86,4166666664;235;183;217;261
randomized;83,8333333330;226;183;217;259
randomized;86,9333333330;237;183;217;266
randomized;85,6666666664;233;183;217;264
randomized;84,3333333330;224;183;217;256
randomized;84,3666666665;229;183;217;259
randomized;85,5833333331;231;183;217;263
randomized;87,2333333331;241;183;217;267
randomized;85,1166666664;232;183;217;264
randomized;86,0499999998;227;183;217;265
randomized;85,9833333331;232;183;217;264
randomized;86,9499999996;240;183;217;265
