Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;0,5;1;201;201;202
randomized;93,5333333333;232;201;201;307
randomized;91,0166666667;232;201;201;320
randomized;94,0000000000;233;201;201;308
randomized;92,1416666667;234;201;201;323
randomized;93,0333333334;234;201;201;312
randomized;94,0666666666;240;201;201;327
randomized;92,6833333334;230;201;201;315
randomized;93,1499999999;235;201;201;316
randomized;94,7333333333;234;201;201;317
randomized;93,8416666666;238;201;201;319
randomized;90,7000000000;235;201;201;325
randomized;93,5833333333;237;201;201;320
randomized;92,8999999999;233;201;201;306
randomized;94,7999999999;242;201;201;323
randomized;95,2500000000;243;201;201;323
randomized;94,3083333333;242;201;201;316
randomized;93,4833333333;233;201;201;308
randomized;94,2833333333;237;201;201;318
randomized;93,6000000000;237;201;201;319
randomized;94,4000000000;237;201;201;319
randomized;92,5000000000;237;201;201;319
randomized;94,1666666667;241;201;201;321
randomized;93,7499999999;233;201;201;308
randomized;91,6166666666;228;201;201;302
randomized;93,4833333332;234;201;201;311
randomized;93,2166666666;238;201;201;320
randomized;94,4166666666;237;201;201;313
randomized;94,8833333333;238;201;201;317
randomized;96,0499999999;240;201;201;312
randomized;91,3833333333;235;201;201;317
randomized;93,5166666666;235;201;201;320
randomized;95,5666666666;240;201;201;315
randomized;94,5500000001;236;201;201;313
randomized;92,8500000000;231;201;201;315
randomized;96,5166666667;248;201;201;324
randomized;94,40;241;201;201;314
randomized;93,1333333333;233;201;201;316
randomized;93,1833333333;233;201;201;310
randomized;93,6333333333;237;201;201;318
randomized;92,7333333333;234;201;201;315
randomized;95,2500000000;242;201;201;313
randomized;94,5333333333;238;201;201;319
randomized;94,2166666667;233;201;201;313
randomized;94,3333333333;241;201;201;316
randomized;95,775;244;201;201;320
randomized;93,9833333333;237;201;201;318
randomized;96,1916666667;245;201;201;313
randomized;94,3750000000;237;201;201;319
randomized;93,9833333333;242;201;201;313
randomized;94,3833333333;237;201;201;320
randomized;93,9000000000;235;201;201;309
randomized;94,6999999999;238;201;201;319
randomized;93,4833333333;236;201;201;309
randomized;94,2000000000;241;201;201;327
randomized;95,4166666666;244;201;201;324
randomized;95,7999999999;243;201;201;320
randomized;95,80;242;201;201;322
randomized;93,1833333333;238;201;201;313
randomized;95,1999999999;237;201;201;312
randomized;92,9166666666;233;201;201;319
randomized;93,4666666667;238;201;201;313
randomized;92,5499999999;240;201;201;318
randomized;94,80;242;201;201;321
randomized;94,500;238;201;201;310
randomized;94,7166666666;240;201;201;310
randomized;91,8499999999;237;201;201;325
randomized;90,3333333333;228;201;201;318
randomized;96,80;245;201;201;319
randomized;91,1416666666;227;201;201;314
randomized;93,7333333333;237;201;201;320
randomized;91,7333333333;233;201;201;322
randomized;92,9833333333;231;201;201;308
randomized;95,6083333333;240;201;201;322
randomized;93,30;239;201;201;315
randomized;95,5333333333;245;201;201;325
randomized;93,4750000000;233;201;201;313
randomized;94,1833333333;239;201;201;320
randomized;95,2166666667;244;201;201;324
randomized;93,5916666666;240;201;201;322
randomized;95,7000000000;241;201;201;318
randomized;92,6500000000;232;201;201;328
randomized;90,9166666667;230;201;201;315
randomized;94,5166666667;241;201;201;319
randomized;94,5749999999;239;201;201;320
randomized;93,6083333333;239;201;201;326
randomized;93,1000000000;232;201;201;312
randomized;93,9499999999;234;201;201;313
randomized;94,1666666665;232;201;201;306
randomized;93,8999999999;236;201;201;321
randomized;93,6833333333;241;201;201;322
randomized;95,1666666666;242;201;201;324
randomized;92,4166666666;232;201;201;316
randomized;92,8055555555;232;201;201;314
randomized;93,1500000000;241;201;201;330
randomized;93,6666666666;238;201;201;319
randomized;95,3500000000;240;201;201;314
randomized;94,6500000000;239;201;201;319
randomized;91,7499999999;232;201;201;314
randomized;95,1333333332;243;201;201;322
randomized;94,4166666666;241;201;201;318
randomized;91,2333333332;226;201;201;310
randomized;91,20;228;201;201;311
randomized;92,9499999998;241;201;201;327
randomized;94,8500000000;240;201;201;317
randomized;94,7166666666;236;201;201;319
randomized;92,9166666666;237;201;201;325
randomized;93,7999999999;235;201;201;323
randomized;93,3666666666;239;201;201;313
randomized;93,4749999999;239;201;201;328
randomized;94,0666666667;237;201;201;313
randomized;91,7666666666;237;201;201;325
randomized;92,0791666666;236;201;201;323
randomized;94,4666666666;245;201;201;332
randomized;95,5499999999;243;201;201;320
randomized;91,7166666666;230;201;201;313
randomized;92,5333333332;237;201;201;327
randomized;95,3333333333;242;201;201;319
randomized;92,2499999999;238;201;201;323
randomized;95,8833333333;243;201;201;316
randomized;94,0666666666;237;201;201;323
randomized;94,0499999999;239;201;201;320
randomized;93,6000000000;241;201;201;317
randomized;94,5833333333;242;201;201;320
randomized;94,1999999999;243;201;201;325
randomized;93,4583333333;238;201;201;321
randomized;92,6166666666;236;201;201;317
randomized;93,3499999999;233;201;201;315
randomized;91,6499999999;233;201;201;311
randomized;91,3500000000;227;201;201;316
randomized;92,5666666666;239;201;201;325
randomized;94,1333333333;240;201;201;316
randomized;95,3333333332;242;201;201;317
randomized;93,3833333333;240;201;201;320
randomized;95,2750000000;237;201;201;311
randomized;93,2666666667;236;201;201;326
randomized;95,1500000001;238;201;201;310
randomized;93,55;235;201;201;319
randomized;96,4166666666;240;201;201;315
randomized;96,2000000000;243;201;201;317
randomized;95,5666666666;242;201;201;315
randomized;93,0333333333;236;201;201;317
randomized;92,2333333333;235;201;201;325
randomized;95,7777777778;241;201;201;320
randomized;95,3500000000;244;201;201;316
randomized;95,55;242;201;201;311
randomized;94,5916666666;242;201;201;320
randomized;92,5500000000;233;201;201;317
randomized;93,7249999999;236;201;201;314
randomized;94,5666666666;242;201;201;319
randomized;93,6000000000;233;201;201;307
randomized;94,8999999999;246;201;201;323
randomized;94,5666666666;241;201;201;320
randomized;92,8333333333;234;201;201;313
randomized;94,3166666667;236;201;201;313
randomized;96,2166666666;246;201;201;323
randomized;94,7166666666;241;201;201;311
randomized;92,9666666666;231;201;201;308
randomized;96,7833333333;244;201;201;311
