Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;97,8083333333;232;217;204;317
randomized;92,0500000000;216;217;204;292
randomized;92,4944444444;221;217;204;301
randomized;91,5722222222;220;217;204;296
randomized;90,0500000000;213;217;204;286
randomized;91,9416666666;220;217;204;298
randomized;90,6527777777;217;217;204;295
randomized;88,9250000000;205;217;204;273
randomized;92,5000000000;220;217;204;292
randomized;91,8749999999;217;217;204;285
randomized;90,1500000000;214;217;204;291
randomized;88,9916666667;209;217;204;287
randomized;89,0000000000;209;217;204;299
randomized;91,3833333333;214;217;204;283
randomized;92,1000000000;219;217;204;285
randomized;91,1333333333;216;217;204;294
randomized;89,7777777778;211;217;204;298
randomized;92,2500000000;218;217;204;294
randomized;91,4416666665;216;217;204;295
randomized;87,2999999998;206;217;204;291
randomized;88,3833333333;207;217;204;292
randomized;89,9000000000;212;217;204;283
randomized;89,3583333333;213;217;204;292
randomized;90,6999999999;215;217;204;285
randomized;92,1666666665;222;217;204;303
randomized;90,9499999999;216;217;204;293
randomized;90,5833333333;215;217;204;291
randomized;89,6000000000;214;217;204;299
randomized;89,7444444444;208;217;204;285
randomized;89,7111111111;213;217;204;290
randomized;86,1500000000;203;217;204;291
randomized;90,4166666666;213;217;204;276
randomized;88,8208333334;209;217;204;295
randomized;90,8222222221;218;217;204;296
randomized;89,5500000000;207;217;204;292
randomized;91,0500000001;213;217;204;282
randomized;90,2541666666;212;217;204;290
randomized;88,5166666666;209;217;204;289
randomized;92,2666666667;214;217;204;280
randomized;88,8333333333;209;217;204;287
randomized;91,2944444445;211;217;204;296
randomized;89,1583333334;210;217;204;292
randomized;90,2166666666;212;217;204;291
randomized;93,2555555555;221;217;204;290
randomized;90,9888888889;214;217;204;297
randomized;89,7333333333;216;217;204;294
randomized;90,1499999999;210;217;204;289
randomized;87,4583333334;205;217;204;293
randomized;92,8166666668;216;217;204;283
randomized;90,1916666666;211;217;204;288
randomized;89,2333333334;209;217;204;283
randomized;92,6250000000;219;217;204;292
randomized;88,1749999999;207;217;204;289
randomized;89,5333333334;212;217;204;292
randomized;88,4833333333;210;217;204;286
randomized;90,7749999999;212;217;204;284
randomized;87,8583333332;208;217;204;287
randomized;90,8277777777;216;217;204;292
randomized;88,9666666666;211;217;204;294
randomized;88,3833333332;210;217;204;293
randomized;88,8583333334;207;217;204;287
randomized;90,5833333333;214;217;204;291
randomized;87,2916666667;204;217;204;277
randomized;90,8208333333;216;217;204;298
randomized;93,1000000000;218;217;204;281
randomized;91,4249999999;219;217;204;300
randomized;90,9333333333;215;217;204;277
randomized;91,9777777777;220;217;204;294
randomized;90,3749999999;216;217;204;294
randomized;89,2749999999;216;217;204;308
randomized;91,4416666666;217;217;204;297
randomized;92,7916666666;219;217;204;288
randomized;90,3499999998;213;217;204;285
randomized;94,0666666667;220;217;204;274
randomized;89,1611111111;211;217;204;292
randomized;90,4083333333;214;217;204;283
randomized;90,8833333333;214;217;204;280
randomized;90,4416666666;217;217;204;304
randomized;87,4666666667;205;217;204;286
randomized;91,9000000000;216;217;204;284
randomized;91,7333333333;215;217;204;287
randomized;90,1250000000;212;217;204;288
randomized;88,5166666666;206;217;204;278
randomized;88,6333333334;211;217;204;290
randomized;91,6833333333;217;217;204;285
randomized;91,6833333334;213;217;204;283
randomized;90,3375000000;214;217;204;295
randomized;91,1375000000;217;217;204;294
randomized;89,3166666665;212;217;204;288
randomized;86,7888888888;204;217;204;291
randomized;93,2500000001;218;217;204;290
randomized;88,6583333333;208;217;204;280
randomized;89,3888888889;209;217;204;283
randomized;92,4333333332;217;217;204;285
randomized;91,1722222221;217;217;204;293
randomized;90,7833333333;212;217;204;288
randomized;91,3666666665;219;217;204;293
randomized;90,7500000000;214;217;204;289
randomized;91,1333333333;213;217;204;280
randomized;91,5416666666;214;217;204;285
randomized;91,1750000000;214;217;204;292
randomized;90,2666666665;216;217;204;298
randomized;91,9333333333;219;217;204;285
randomized;91,5999999999;216;217;204;294
randomized;88,9277777778;208;217;204;287
randomized;92,1500000000;217;217;204;289
randomized;89,9999999999;213;217;204;285
randomized;90,7666666666;216;217;204;282
randomized;89,7208333332;213;217;204;290
randomized;92,3888888888;221;217;204;287
randomized;90,5791666666;213;217;204;281
randomized;89,5250000001;211;217;204;284
randomized;89,2499999999;213;217;204;291
randomized;91,4000000000;216;217;204;287
randomized;89,6583333334;211;217;204;285
randomized;89,8666666666;216;217;204;293
randomized;88,7166666666;212;217;204;299
randomized;88,3499999999;208;217;204;288
randomized;90,3083333333;214;217;204;296
randomized;91,3638888889;220;217;204;308
randomized;88,7250000000;210;217;204;281
randomized;91,9833333332;215;217;204;285
randomized;88,3833333333;210;217;204;304
randomized;91,1250000001;216;217;204;297
randomized;90,5333333332;216;217;204;296
randomized;91,4166666667;217;217;204;289
randomized;87,5666666667;209;217;204;294
randomized;90,8499999999;215;217;204;285
randomized;91,4833333332;214;217;204;290
randomized;93,3499999999;220;217;204;288
randomized;89,3333333334;210;217;204;286
randomized;89,4375000000;211;217;204;297
randomized;91,2333333333;213;217;204;286
randomized;90,8833333332;214;217;204;287
randomized;90,7166666666;216;217;204;290
randomized;87,4000000000;206;217;204;289
randomized;91,1166666667;214;217;204;286
randomized;89,9833333333;213;217;204;294
randomized;88,0749999999;209;217;204;290
randomized;91,4499999999;213;217;204;285
randomized;90,2708333334;210;217;204;298
randomized;90,5694444445;211;217;204;291
