Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;5,6;13;170;166;172
randomized;57,45;169;170;166;207
randomized;58,35;176;170;166;204
randomized;58,60;179;170;166;205
randomized;56,55;171;170;166;201
randomized;59,05;172;170;166;202
randomized;57,45;174;170;166;199
randomized;58,35;173;170;166;202
randomized;58,95;176;170;166;202
randomized;59,60;170;170;166;202
randomized;59,20;171;170;166;203
randomized;59,40;167;170;166;210
randomized;57,30;168;170;166;200
randomized;59,45;169;170;166;197
randomized;58,00;176;170;166;207
randomized;58,55;175;170;166;203
randomized;56,50;165;170;166;203
randomized;57,75;171;170;166;206
randomized;58,60;170;170;166;201
randomized;59,05;179;170;166;205
randomized;57,45;167;170;166;204
randomized;59,25;173;170;166;204
randomized;57,15;172;170;166;202
randomized;55,75;162;170;166;195
randomized;59,00;177;170;166;199
randomized;60,35;176;170;166;201
randomized;58,25;174;170;166;206
randomized;57,00;173;170;166;207
randomized;57,95;174;170;166;200
randomized;58,55;173;170;166;203
randomized;57,80;167;170;166;200
randomized;56,35;172;170;166;204
randomized;57,55;170;170;166;201
randomized;59,20;177;170;166;205
randomized;56,25;175;170;166;203
randomized;57,75;170;170;166;204
randomized;55,85;167;170;166;199
randomized;56,40;166;170;166;198
randomized;58,55;173;170;166;206
randomized;59,15;181;170;166;203
randomized;57,15;171;170;166;204
randomized;57,90;170;170;166;200
randomized;59,50;176;170;166;204
randomized;59,60;178;170;166;204
randomized;57,90;176;170;166;200
randomized;59,30;176;170;166;208
randomized;59,35;174;170;166;204
randomized;57,75;173;170;166;202
randomized;58,00;176;170;166;201
randomized;58,90;173;170;166;206
randomized;55,80;172;170;166;198
randomized;58,65;170;170;166;207
randomized;56,95;170;170;166;204
randomized;58,95;173;170;166;202
randomized;58,15;171;170;166;205
randomized;56,90;166;170;166;200
randomized;58,25;172;170;166;203
randomized;57,50;168;170;166;207
randomized;59,90;178;170;166;208
randomized;58,30;172;170;166;206
randomized;58,05;175;170;166;202
randomized;55,65;164;170;166;202
randomized;57,05;167;170;166;202
randomized;57,75;176;170;166;201
randomized;59,35;175;170;166;211
randomized;57,30;172;170;166;206
randomized;57,60;168;170;166;200
randomized;56,05;166;170;166;201
randomized;56,50;172;170;166;201
randomized;56,95;170;170;166;199
randomized;56,85;171;170;166;198
randomized;59,00;173;170;166;201
randomized;58,55;181;170;166;205
randomized;57,70;177;170;166;200
randomized;58,60;171;170;166;198
randomized;58,15;177;170;166;204
randomized;58,45;179;170;166;205
randomized;58,00;173;170;166;206
randomized;58,30;176;170;166;205
randomized;58,75;175;170;166;204
randomized;58,05;176;170;166;202
randomized;56,70;173;170;166;203
randomized;59,25;174;170;166;207
randomized;57,85;175;170;166;205
randomized;60,05;181;170;166;205
randomized;59,65;175;170;166;201
randomized;60,30;177;170;166;204
randomized;57,00;171;170;166;201
randomized;59,35;177;170;166;210
randomized;59,65;176;170;166;210
randomized;59,25;172;170;166;201
randomized;59,90;174;170;166;201
randomized;58,30;171;170;166;202
randomized;58,90;174;170;166;208
randomized;56,35;174;170;166;200
randomized;59,90;176;170;166;203
randomized;59,45;174;170;166;204
randomized;58,20;174;170;166;202
randomized;57,05;173;170;166;204
randomized;57,60;172;170;166;202
randomized;58,55;172;170;166;205
randomized;56,15;169;170;166;206
randomized;59,10;176;170;166;202
randomized;56,60;173;170;166;201
randomized;59,85;176;170;166;206
randomized;58,45;176;170;166;200
randomized;58,90;177;170;166;200
randomized;59,50;174;170;166;202
randomized;58,25;171;170;166;204
randomized;60,00;181;170;166;204
randomized;58,75;171;170;166;200
randomized;57,60;173;170;166;201
randomized;58,70;174;170;166;203
randomized;59,40;178;170;166;200
randomized;59,00;174;170;166;208
randomized;56,45;163;170;166;199
randomized;57,00;168;170;166;201
randomized;57,90;170;170;166;212
randomized;58,65;182;170;166;203
randomized;59,45;173;170;166;205
randomized;57,20;171;170;166;206
randomized;60,40;178;170;166;210
randomized;58,00;170;170;166;202
randomized;60,60;179;170;166;203
randomized;57,75;177;170;166;210
randomized;55,80;173;170;166;199
randomized;58,50;171;170;166;203
randomized;58,75;167;170;166;201
randomized;58,50;174;170;166;202
randomized;56,20;168;170;166;198
randomized;59,30;180;170;166;203
randomized;58,95;174;170;166;210
randomized;58,05;167;170;166;203
randomized;58,25;177;170;166;206
randomized;59,20;176;170;166;206
randomized;58,10;172;170;166;201
randomized;59,35;175;170;166;201
randomized;57,00;169;170;166;202
randomized;55,80;169;170;166;202
randomized;59,25;174;170;166;202
randomized;61,45;180;170;166;200
randomized;58,80;180;170;166;201
randomized;59,15;173;170;166;204
randomized;58,15;177;170;166;203
randomized;58,30;168;170;166;203
randomized;57,95;171;170;166;201
randomized;58,10;175;170;166;202
randomized;57,70;173;170;166;203
randomized;58,75;172;170;166;201
randomized;58,20;172;170;166;204
randomized;57,10;170;170;166;204
randomized;58,90;172;170;166;206
randomized;58,50;170;170;166;202
randomized;56,05;174;170;166;197
randomized;60,25;175;170;166;202
randomized;57,90;174;170;166;205
randomized;59,25;177;170;166;200
randomized;58,30;175;170;166;205
randomized;58,45;173;170;166;208
randomized;57,35;173;170;166;201
randomized;60,05;174;170;166;209
randomized;58,55;175;170;166;202
randomized;57,80;176;170;166;200
randomized;58,00;169;170;166;205
randomized;58,65;176;170;166;204
randomized;57,60;174;170;166;201
randomized;58,40;176;170;166;202
randomized;59,10;176;170;166;209
randomized;58,50;172;170;166;206
randomized;59,10;174;170;166;212
randomized;58,30;174;170;166;201
randomized;59,60;178;170;166;206
randomized;59,10;172;170;166;200
randomized;59,45;177;170;166;202
randomized;57,30;175;170;166;198
randomized;60,20;179;170;166;203
randomized;58,50;176;170;166;200
randomized;57,85;174;170;166;200
randomized;57,30;169;170;166;205
randomized;57,70;173;170;166;201
randomized;59,20;176;170;166;204
randomized;58,75;175;170;166;207
randomized;58,60;170;170;166;203
randomized;57,65;175;170;166;208
randomized;60,20;177;170;166;203
randomized;56,00;170;170;166;204
randomized;58,55;171;170;166;203
randomized;57,55;170;170;166;200
randomized;58,20;175;170;166;201
randomized;58,80;175;170;166;205
randomized;60,20;176;170;166;202
randomized;54,85;165;170;166;202
randomized;56,70;169;170;166;202
randomized;57,10;167;170;166;202
randomized;59,55;179;170;166;208
randomized;56,95;171;170;166;201
randomized;58,35;171;170;166;204
randomized;59,80;174;170;166;204
randomized;58,50;176;170;166;205
randomized;59,10;179;170;166;198
randomized;58,05;171;170;166;202
randomized;58,05;174;170;166;203
randomized;59,90;180;170;166;211
randomized;58,20;167;170;166;206
randomized;55,50;161;170;166;199
randomized;59,85;168;170;166;206
randomized;59,50;178;170;166;203
randomized;57,50;172;170;166;204
randomized;58,35;170;170;166;200
randomized;56,95;166;170;166;201
randomized;59,60;169;170;166;205
randomized;58,50;169;170;166;204
randomized;56,85;169;170;166;204
randomized;58,30;172;170;166;202
randomized;59,10;174;170;166;203
randomized;58,55;178;170;166;211
randomized;57,70;172;170;166;198
randomized;57,05;172;170;166;204
randomized;59,15;176;170;166;209
randomized;58,90;172;170;166;205
randomized;57,30;174;170;166;200
randomized;59,70;177;170;166;204
randomized;59,95;181;170;166;200
randomized;58,30;169;170;166;202
randomized;57,20;171;170;166;202
randomized;58,75;175;170;166;203
randomized;57,15;168;170;166;202
randomized;58,65;177;170;166;204
randomized;58,45;175;170;166;210
randomized;59,80;184;170;166;207
randomized;59,75;177;170;166;206
randomized;58,75;175;170;166;203
randomized;58,55;171;170;166;205
randomized;60,25;175;170;166;203
randomized;57,15;172;170;166;200
randomized;57,85;171;170;166;209
randomized;61,25;183;170;166;214
randomized;60,85;179;170;166;205
randomized;57,00;168;170;166;202
randomized;59,00;176;170;166;205
randomized;58,15;169;170;166;207
randomized;58,85;174;170;166;197
randomized;58,60;175;170;166;204
randomized;57,95;172;170;166;203
randomized;56,90;175;170;166;202
randomized;59,30;174;170;166;201
randomized;57,90;168;170;166;202
randomized;58,65;171;170;166;205
randomized;59,60;179;170;166;203
randomized;55,15;167;170;166;199
randomized;59,35;176;170;166;199
randomized;56,75;167;170;166;200
randomized;57,10;167;170;166;200
randomized;58,15;171;170;166;203
randomized;58,25;177;170;166;203
randomized;57,20;173;170;166;205
randomized;57,90;172;170;166;204
randomized;56,75;171;170;166;203
randomized;58,25;177;170;166;202
randomized;57,45;172;170;166;200
randomized;58,85;180;170;166;203
randomized;58,15;180;170;166;204
randomized;57,80;167;170;166;203
randomized;57,25;172;170;166;201
randomized;57,75;173;170;166;201
randomized;59,80;178;170;166;205
randomized;57,90;171;170;166;201
randomized;57,85;173;170;166;200
randomized;58,10;166;170;166;208
randomized;58,40;175;170;166;201
randomized;57,25;172;170;166;204
randomized;57,15;171;170;166;200
randomized;59,65;177;170;166;200
randomized;59,55;174;170;166;206
randomized;56,15;173;170;166;198
randomized;58,40;169;170;166;209
randomized;58,95;172;170;166;199
randomized;58,25;170;170;166;205
randomized;58,55;170;170;166;206
randomized;57,80;171;170;166;203
randomized;58,45;169;170;166;201
randomized;57,45;169;170;166;202
randomized;59,05;175;170;166;204
randomized;55,30;167;170;166;199
randomized;58,75;181;170;166;206
randomized;56,60;169;170;166;201
randomized;58,45;178;170;166;205
randomized;58,35;180;170;166;204
randomized;57,85;173;170;166;198
randomized;57,05;174;170;166;201
randomized;59,05;179;170;166;211
randomized;58,25;172;170;166;203
randomized;59,55;179;170;166;205
randomized;59,65;181;170;166;205
randomized;58,90;175;170;166;203
randomized;59,60;179;170;166;201
