Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;39,8333333338;104;117;206;210
randomized;80,2619047620;181;117;206;242
randomized;79,9476190479;180;117;206;243
randomized;81,7857142857;184;117;206;249
randomized;77,0777777778;168;117;206;248
randomized;80,6780423279;178;117;206;249
randomized;80,6992063490;179;117;206;246
randomized;79,4460317461;184;117;206;249
randomized;79,9515873016;183;117;206;251
randomized;79,9809523812;180;117;206;248
randomized;79,3039682537;178;117;206;248
randomized;78,3484126982;171;117;206;251
randomized;78,2023809525;172;117;206;254
randomized;80,8634920635;183;117;206;245
randomized;77,8297619050;180;117;206;250
randomized;80,2166666663;184;117;206;250
randomized;82,0349206349;183;117;206;248
randomized;81,8587301588;187;117;206;247
randomized;82,4047619047;181;117;206;243
randomized;79,4706349204;173;117;206;240
randomized;83,0666666668;191;117;206;255
randomized;80,4650793649;179;117;206;249
randomized;81,0817460313;184;117;206;260
randomized;78,6523809523;178;117;206;253
randomized;80,5912698414;183;117;206;251
randomized;76,0172619052;176;117;206;252
randomized;79,4267857144;187;117;206;255
randomized;80,1523809526;178;117;206;237
randomized;79,8432539682;181;117;206;250
randomized;78,9944444442;182;117;206;258
randomized;76,3263888893;174;117;206;263
randomized;82,1341269843;186;117;206;254
randomized;79,0626984127;179;117;206;258
randomized;80,2166666666;185;117;206;254
randomized;78,4341269839;177;117;206;256
randomized;78,2888888888;177;117;206;245
randomized;77,6434523808;180;117;206;250
randomized;80,1184523809;178;117;206;247
randomized;81,0642857140;183;117;206;250
randomized;79,0271825398;183;117;206;259
randomized;78,5841269841;174;117;206;245
randomized;79,2357142861;176;117;206;254
randomized;80,2722222223;184;117;206;256
randomized;80,0440476190;183;117;206;252
randomized;78,6089285714;175;117;206;245
randomized;79,5865079367;177;117;206;252
randomized;78,6682539683;177;117;206;249
randomized;80,5896825396;182;117;206;251
randomized;80,3476190477;186;117;206;253
randomized;81,8833333330;191;117;206;249
randomized;79,7952380955;175;117;206;253
randomized;80,7261904760;180;117;206;255
randomized;79,0476190477;180;117;206;239
randomized;80,1753968254;181;117;206;257
randomized;77,2214285713;174;117;206;248
randomized;80,7567460316;179;117;206;243
randomized;79,1396825397;182;117;206;240
randomized;80,4091269842;174;117;206;241
randomized;80,6111111108;185;117;206;238
randomized;79,5904761908;186;117;206;250
randomized;81,3706349206;185;117;206;260
randomized;81,6071428569;189;117;206;247
randomized;78,1253968255;179;117;206;250
randomized;78,3954365080;177;117;206;249
randomized;78,5645502644;174;117;206;253
randomized;81,3460317455;187;117;206;247
randomized;80,7253968252;185;117;206;249
randomized;75,3351190478;178;117;206;250
randomized;80,9383597885;188;117;206;255
randomized;78,9888888891;179;117;206;256
randomized;80,0865079364;179;117;206;260
randomized;78,2468253969;181;117;206;242
randomized;77,8476190479;180;117;206;255
randomized;79,0539682540;178;117;206;255
randomized;80,5089285716;182;117;206;250
randomized;78,6904761906;175;117;206;246
randomized;78,6015873016;178;117;206;262
randomized;77,0833333331;172;117;206;258
randomized;76,9656746032;171;117;206;241
randomized;81,3047619048;185;117;206;252
randomized;80,9063492060;177;117;206;241
randomized;76,3003968251;168;117;206;260
randomized;80,6666666666;180;117;206;256
randomized;78,6349206352;181;117;206;251
randomized;80,1619047620;179;117;206;247
randomized;76,0928571428;174;117;206;256
randomized;79,9621031741;183;117;206;245
randomized;76,5452380953;173;117;206;262
randomized;78,9166666665;181;117;206;255
randomized;81,2571428571;184;117;206;249
randomized;80,9444444443;178;117;206;247
randomized;81,4833333330;182;117;206;234
randomized;81,7190476194;182;117;206;253
randomized;79,2190476193;178;117;206;246
randomized;82,2488095237;186;117;206;255
randomized;80,8134920637;184;117;206;249
randomized;80,0210317464;185;117;206;245
randomized;80,0603174602;182;117;206;239
randomized;81,1407407408;185;117;206;244
randomized;81,1658730161;191;117;206;249
randomized;79,7779761907;178;117;206;250
randomized;78,5369047615;179;117;206;253
randomized;78,1071428572;185;117;206;270
randomized;78,8984126983;184;117;206;258
randomized;77,9936507937;177;117;206;239
randomized;80,1071428569;174;117;206;234
randomized;80,9043650791;178;117;206;251
