Source;Distance;Number of Changes;LengthSequenceA;LengthSequenceB;LengthBacktrace
original;545,8958333334;498;793;782;1010
randomized;128,5833333334;104;793;782;186
randomized;135,3958333333;107;793;782;183
randomized;143,1250;114;793;782;181
randomized;135,2083333332;116;793;782;172
randomized;138,9583333333;111;793;782;180
randomized;135,4166666667;113;793;782;175
randomized;145,3333333333;115;793;782;180
randomized;135,5000000000;111;793;782;177
randomized;144,6250000000;119;793;782;175
randomized;145,6041666666;114;793;782;179
randomized;134,56250;103;793;782;184
randomized;146,0625000000;119;793;782;174
randomized;133,1458333333;107;793;782;176
randomized;142,2500;113;793;782;181
randomized;132,12500;108;793;782;184
randomized;120,8541666667;103;793;782;182
randomized;139,0416666666;115;793;782;176
randomized;143,4583333333;115;793;782;180
randomized;145,7500;117;793;782;178
randomized;136,6666666667;111;793;782;175
randomized;130,0833333333;108;793;782;180
randomized;124,62500;101;793;782;184
randomized;126,5625000000;104;793;782;184
randomized;141,0000000000;116;793;782;171
randomized;135,4583333333;108;793;782;181
randomized;131,3541666667;108;793;782;177
randomized;132,93750;107;793;782;187
randomized;136,5416666667;112;793;782;175
randomized;138,2083333333;110;793;782;180
randomized;135,6041666667;112;793;782;178
randomized;132,00000;112;793;782;177
randomized;141,25000;113;793;782;177
randomized;121,00000;98;793;782;185
randomized;140,2916666667;117;793;782;175
randomized;139,7500000000;110;793;782;172
randomized;134,9583333333;108;793;782;184
randomized;130,9791666667;110;793;782;176
randomized;135,9583333333;107;793;782;185
randomized;143,8333333333;110;793;782;183
randomized;137,7083333333;114;793;782;176
randomized;139,2708333333;112;793;782;181
randomized;136,3541666667;111;793;782;178
randomized;144,375;117;793;782;177
randomized;143,4583333332;116;793;782;182
randomized;127,37500;107;793;782;179
randomized;137,7916666667;113;793;782;171
randomized;138,9583333333;114;793;782;176
randomized;123,0208333333;102;793;782;179
randomized;130,5416666666;108;793;782;176
randomized;135,12500;111;793;782;182
randomized;141,2500000000;112;793;782;179
randomized;125,0833333333;98;793;782;185
randomized;142,2083333333;116;793;782;175
randomized;148,1458333333;118;793;782;176
randomized;137,5416666666;116;793;782;178
randomized;140,8333333333;109;793;782;176
randomized;132,2500;105;793;782;184
randomized;142,7500000000;114;793;782;178
randomized;132,3333333333;109;793;782;174
randomized;121,4791666666;104;793;782;183
randomized;131,2083333333;112;793;782;169
randomized;135,4166666667;113;793;782;174
